"w","period","period_label","ratio_mean","ratio_median","ratio_q05","ratio_q25","ratio_q75","ratio_q95","n_valid"
2.75531941876727e-07,"pre_krill","Pre-Krill Fishing (1964-1973)",214.90088954733,0.998359951405737,0.989581055229599,0.993157761602051,1.01127823679535,1.06746584909926,2111
3.95245813495413e-07,"pre_krill","Pre-Krill Fishing (1964-1973)",239.007358865044,0.998032978939915,0.988315881560562,0.992078193423197,1.01018642380065,1.06959808892653,2111
5.66973295442978e-07,"pre_krill","Pre-Krill Fishing (1964-1973)",260.577088413752,0.99740679647347,0.986876578221003,0.990978846597825,1.00918825348876,1.07160962043829,2111
8.13313403379543e-07,"pre_krill","Pre-Krill Fishing (1964-1973)",25.2771075119288,0.997003447747682,0.98470426177879,0.989849343282242,1.00820775053361,1.06821567665198,2111
1.16668403509199e-06,"pre_krill","Pre-Krill Fishing (1964-1973)",25.9269626128019,0.996661811645055,0.98259262721255,0.988757466425157,1.00757964846618,1.06821747791097,2111
1.67358810525261e-06,"pre_krill","Pre-Krill Fishing (1964-1973)",25.9323090609946,0.996322388418671,0.98018016697858,0.98701952673167,1.00676319824853,1.06655943094822,2111
2.40073324207457e-06,"pre_krill","Pre-Krill Fishing (1964-1973)",25.2742831546424,0.996072040806965,0.977828838628244,0.985549855147405,1.0056450547181,1.06617680766918,2111
3.44381038650601e-06,"pre_krill","Pre-Krill Fishing (1964-1973)",24.0040438621372,0.995836061419881,0.97542506733169,0.984077603385015,1.0053187490769,1.06510944237343,2111
4.94008654120945e-06,"pre_krill","Pre-Krill Fishing (1964-1973)",22.2422299065672,0.995980636042742,0.973511369112566,0.9829991224511,1.00472628885172,1.06310556435987,2111
7.08646885155566e-06,"pre_krill","Pre-Krill Fishing (1964-1973)",5.90488212050354,0.996307065691795,0.972241906325294,0.982110772438009,1.00497657687472,1.06011977566207,2111
1.01654172179288e-05,"pre_krill","Pre-Krill Fishing (1964-1973)",5.40023336143387,0.996323851532073,0.971485510989208,0.981395635836156,1.00531872050849,1.05923483307286,2111
