"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1910,2111,11240065629.5751,1038686455805.01,4955859515755.68,1267552854.59387,4990895141.58752,45176698036.8162,5370907037475.9,0.00762378963182541,0.70450896760316,11240.0656295751,1038686.45580501
1911,2111,11068261610.0397,1028188033964.56,5015393702314.8,1260966517.91282,4938784041.8966,44282231218.0585,5271000377756.37,0.00750726026749558,0.697388212065296,11068.2616100397,1028188.03396456
1912,2111,11134928305.0641,1044985863670.48,5201028013883.23,1284559625.9573,5000916352.69003,44654601797.8691,5352916104255.77,0.0075524782292998,0.708781661549452,11134.9283050641,1044985.86367048
1913,2111,11251455276.5115,1065326995873.85,5400354360281.32,1316860814.972,5080492321.32666,45421096236.3319,5595960034894.96,0.00763151487784135,0.722578423766178,11251.4552765115,1065326.99587385
1914,2111,11054577114.7015,1057817870797.64,5485267167049.22,1308066053.47426,5039695999.00451,44616354201.2381,5568711034683.34,0.00749797849663104,0.717485215969467,11054.5771147015,1057817.87079764
1915,2111,10963011813.9598,1059089549139.28,5585146027553.31,1298166846.31922,4977995226.68083,44069221512.2019,5490090332738.95,0.00743587257897583,0.718347756142765,10963.0118139598,1059089.54913928
1916,2111,10919226184.9049,1056780124859.68,5638377280580.55,1278588360.60346,4883850142.51868,43014672707.0888,5381428571093.4,0.00740617413807586,0.716781344926092,10919.2261849049,1056780.12485968
1917,2111,11043107413.4559,1075425319384.26,5737156206634.04,1276411014.1428,4932070166.81669,43414531830.0342,5430575740251.25,0.00749019895224775,0.72942780495439,11043.1074134559,1075425.31938426
1918,2111,11364549071.9187,1099693337750.96,5828715100813.04,1294434649.46023,5063789737.55469,44035755112.2266,5569546064771.04,0.00770822290902763,0.745888052866304,11364.5490719187,1099693.33775096
1919,2111,11181243954.547,1078430097924.14,5753345209363.26,1231288409.80103,4903178728.07396,43045363876.8381,5351017534652.23,0.00758389270497599,0.73146585350617,11181.243954547,1078430.09792414
1920,2111,10817636024.1732,1057633921504.55,5673533500446.48,1189531999.5581,4799854251.81234,41607301926.4159,5262477896486.32,0.00733726866727114,0.717360448840906,10817.6360241732,1057633.92150455
1921,2111,11262640512.3347,1100541981335.91,5810596905365.74,1226977861.57498,4946927321.82532,42682238800.3623,5514116481389.03,0.00763910147810764,0.746463661619605,11262.6405123347,1100541.98133591
1922,2111,11110073073.8926,1083691759006.34,5741202285815.18,1233581114.33135,4918199837.71277,41885577490.5561,5422632693790.61,0.00753561969306463,0.735034675835739,11110.0730738926,1083691.75900634
1923,2111,11226313135.6337,1105815415410.74,5825490454605.11,1278059187.39505,5031733287.85103,41940860979.9767,5553751474065.67,0.00761446173960685,0.750040469206744,11226.3131356337,1105815.41541074
1924,2111,11198611096.544,1110218504543.96,5855062953590.79,1289118365.05676,5061406022.98899,42013299306.1241,5552037410493.13,0.00759567230141738,0.753026948680095,11198.611096544,1110218.50454396
1925,2111,11351540412.6767,1131390627175.58,5943667727117.4,1313787608.1467,5151755605.56483,42567338459.91,5655871467149,0.00769939953692986,0.767387346058734,11351.5404126767,1131390.62717558
1926,2111,10780803266.779,1081680235525.29,5787946356009.6,1247148692.44406,4870348013.1729,40740734174.9469,5254772784990.88,0.00731228614464293,0.733670321537073,10780.803266779,1081680.23552529
1927,2111,10797086945.204,1091891881186.23,5830910781808.99,1210168469.60664,4783353770.78483,40642962393.3874,5212466470032.94,0.00732333086118069,0.740596565642704,10797.086945204,1091891.88118623
1928,2111,10782570975.3575,1094963710798.74,5838181170468.93,1197711058.8436,4740743737.09272,40551083678.3261,5180936505387.24,0.00731348512681768,0.742680092867756,10782.5709753575,1094963.71079874
1929,2111,10773976706.8763,1098592307048.16,5847476196735.98,1186097029.26018,4707896777.35788,40411890378.4213,5175938153866.08,0.00730765589973846,0.745141257719998,10773.9767068763,1098592.30704816
1930,2111,11075713170.8123,1127323745226.09,5963227624285.43,1215601239.7826,4870571621.07646,40754569400.747,5381645359152.45,0.00751231443120167,0.764628905542266,11075.7131708123,1127323.74522609
1931,2111,10907979587.781,1117565236512.3,5957473626689.88,1207528686.82025,4784296053.80285,40223271172.3492,5374073448017.09,0.007398545918333,0.758010010243424,10907.979587781,1117565.2365123
1932,2111,10943440404.1093,1135230673076.25,6063756296372.17,1229148265.81613,4840746065.95361,40170380206.1049,5433385492264.64,0.00742259789567631,0.769991930683777,10943.4404041093,1135230.67307625
1933,2111,11046502099.0326,1157498786934.81,6194369511246.2,1269140872.90985,4954545245.66145,40398184699.4497,5521997246685.49,0.00749250146270951,0.785095705087771,11046.5020990326,1157498.78693481
1934,2111,10906121501.9258,1152096130408.48,6229566532828.04,1265908184.41361,4906288277.21253,39944271763.0821,5423490910967.95,0.00739728563604064,0.781431249899772,10906.1215019258,1152096.13040848
1935,2111,10793070710.1512,1155410543657.53,6294182096681.46,1253701178.38916,4862799168.14833,39663985358.9572,5324000572600.62,0.00732060677289121,0.783679314119006,10793.0707101512,1155410.54365753
1936,2111,10739445172.5751,1155536894714.55,6338954266874.07,1233213276.86472,4767028134.17332,39034876575.6152,5182415033493.06,0.00728423422571515,0.783765014141606,10739.4451725751,1155536.89471455
1937,2111,10912890556.8155,1177714641540.84,6461254474758.45,1229976137.54036,4821445939.28793,39421063522.2125,5268235558293.9,0.00740187687706948,0.79880749537647,10912.8905568154,1177714.64154084
1938,2111,11231957402.4607,1206633469605.74,6606722829465.28,1239516524.5885,4937399076.66958,40388960200.1107,5428802620073.7,0.00761829007160535,0.818422243975946,11231.9574024607,1206633.46960574
1939,2111,11075928546.7243,1189190900416.3,6582795397976.72,1189087497.46689,4819795661.1342,38998336065.9226,5248592529215.19,0.00751246051403597,0.806591487597713,11075.9285467243,1189190.9004163
1940,2111,10791843199.8013,1171725041220.2,6577780840419.8,1143869280.98846,4622976482.7189,37816179742.5207,5096507420020.13,0.00731977419050362,0.794744934326726,10791.8431998013,1171725.0412202
1941,2111,11230429030.6689,1218349813920.85,6803564123702.94,1176829046.44115,4823543288.35779,38788063386.5033,5336698736549.64,0.00761725342418674,0.826369078741519,11230.4290306689,1218349.81392085
1942,2111,10987580653.3345,1205710979437.2,6838772300306.41,1179340006.79268,4794641502.52487,38277997167.9971,5414089226211.44,0.0074525368644937,0.817796547364009,10987.5806533345,1205710.9794372
1943,2111,11143622272.2106,1228955304089.54,6983995811163.39,1232715423.57924,4920668337.27154,38358254819.2376,5508208409236.84,0.00755837507890685,0.833562455422145,11143.6222722106,1228955.30408954
1944,2111,11067046036.397,1233298950780.01,7056121815507.32,1251757234.22021,4945332569.82359,38027371531.761,5476080493934.48,0.0075064357814081,0.836508616921058,11067.046036397,1233298.95078001
1945,2111,11268020277.132,1254046129550.1,7166727202638.46,1265775287.57313,5056046412.31544,38811777902.6876,5579676622549.99,0.00764275040654231,0.850580787992805,11268.020277132,1254046.1295501
1946,2111,10657979572.8276,1203642326145.62,7015800571239.47,1203971213.12606,4748416496.31405,36564646864.904,5225364766764.9,0.0072289786235529,0.816393443677969,10657.9795728276,1203642.32614562
1947,2111,10726671851.1153,1208965934717.07,7008059961625.85,1162129150.75684,4692147753.45315,36649094257.4166,5166054311663.04,0.00727557047597218,0.820004283077707,10726.6718511153,1208965.93471707
1948,2111,10647180803.2782,1205517357852.94,6958459891322.3,1145280965.24861,4650921201.7892,36263430274.8582,5146348850173.01,0.00722165415143322,0.817665219818848,10647.1808032782,1205517.35785294
