"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1971,2111,21004030069.9287,29220742694.4688,27500303816.253,2044981599.21436,10245207327.836,40847340747.3241,76736088862.3989,0.00107712974717583,0.00149849962535737,21004.0300699287,29220.7426944688
1972,2111,21260119756.1031,29399561461.2251,27669805213.4382,2078975990.02978,10361502329.7935,41030315315.1784,76616963595.2253,0.00109026255159503,0.00150766981852437,21260.1197561031,29399.5614612251
1973,2111,21574798180.113,29660271337.6916,27955841063.5217,2122132196.98333,10553135742.0291,41190084740.7174,76982958690.1817,0.00110639990667246,0.00152103955577906,21574.798180113,29660.2713376916
1974,2111,21330657766.9858,29447644424.0545,27983352769.9524,2120201704.34441,10482544491.3926,40844582148.4929,76265043117.0591,0.00109387988548645,0.00151013561148997,21330.6577669858,29447.6444240545
1975,2111,21062031129.4221,29303152422.5414,28094246336.1787,2094985123.81324,10301580339.0824,40672812079.7998,76505968402.9298,0.00108010416048319,0.00150272576525853,21062.0311294221,29303.1524225414
1976,2111,20835834231.6142,29166944025.6778,28133397731.3828,2063339034.71383,10225183909.0549,40360451950.8103,76212455331.9167,0.00106850431956996,0.00149574071926553,20835.8342316142,29166.9440256778
1977,2111,20774997369.6421,29318071623.936,28422502106.0275,2018453507.61257,10121208865.9418,40526860097.9665,77042161618.9348,0.00106538448049447,0.00150349085250954,20774.9973696421,29318.071623936
1978,2111,20907022405.7647,29680652855.6176,28850810418.655,1990084885.61741,10067707468.8494,41135811866.0929,78844027086.2801,0.00107215499516742,0.00152208476182654,20907.0224057647,29680.6528556176
1979,2111,20564231403.4433,29407086475.364,28733669813.962,1925064086.714,9852279590.13274,40731727979.302,78564557172.8811,0.00105457596940735,0.00150805571668533,20564.2314034433,29407.086475364
1980,2111,20456474542.1409,29162703520.405,28459816449.3281,1912957938.97167,9882498765.22492,40533276065.7879,77616280151.2096,0.00104904997652004,0.00149552325745667,20456.4745421409,29162.703520405
1981,2111,20934082552.7196,29817964579.6238,28985406940.9228,1914016356.09528,10116048204.2258,41443939911.4909,79808844146.2781,0.00107354269501126,0.00152912638869866,20934.0825527196,29817.9645796238
1982,2111,20681338541.8306,29518607236.7196,28816148595.0821,1880945988.28066,10039641470.3236,41061259135.4859,78600737487.0729,0.00106058146368362,0.00151377473008818,20681.3385418306,29518.6072367196
1983,2111,20572180718.2132,29374479690.6298,28764829224.3595,1847584857.78235,9948510232.26794,40859980046.1669,78017976139.0653,0.00105498362657504,0.00150638357387845,20572.1807182132,29374.4796906298
1984,2111,20764804866.7635,29502792531.674,28826609264.4332,1866602492.78957,10104756782.019,41089205366.4063,77839567764.6059,0.00106486178803915,0.00151296371957302,20764.8048667635,29502.792531674
