"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1917,2111,530876908165.19,1767778464504.52,5830823269808.9,28338303147.6294,235127959115.453,1307797193601.05,6516975662164.03,0.0272244568289841,0.0906553058720268,530876.90816519,1767778.46450452
1918,2111,544149368964.285,1803392234374.21,5924150106647.25,28551339221.2866,240432413249.055,1322367350472.78,6685627818655.69,0.0279050958443223,0.0924816530448313,544149.368964285,1803392.23437421
1919,2111,533560239957.268,1766062296344.43,5846248886616.68,28065084135.3263,233806188409.148,1289640353608.27,6474858064194.75,0.0273620635875522,0.0905672972484323,533560.239957268,1766062.29634443
1920,2111,516941639031.677,1735385583873.23,5767492021208.54,27656305031.0677,226280519925.702,1280647660641.12,6292971686099.21,0.0265098276426501,0.0889941325063196,516941.639031677,1735385.58387323
1921,2111,530722635024.307,1793052951334.77,5907828707887.58,28005184365.4015,232335582109.512,1312314859762.19,6553290212846.14,0.0272165453858619,0.0919514334017828,530722.635024307,1793052.95133476
1922,2111,523447130202.504,1775279808871.98,5838487926170.07,27999081328.6599,231024461384.398,1319085959671.88,6522892320257.89,0.0268434425744874,0.0910399901985632,523447.130202504,1775279.80887198
1923,2111,530425782471.558,1807421061961.95,5924739166577.64,28456765997.1759,236473754537.995,1339716021588.28,6651284226588.46,0.0272013221780286,0.0926882595877924,530425.782471558,1807421.06196195
1924,2111,528739556069.495,1808191606286.26,5952079813196.24,28494869164.0449,236451209368.706,1324043613018.86,6621551403850.98,0.0271148490292049,0.0927277746813467,528739.556069495,1808191.60628626
1925,2111,541886234260.87,1836625825747.55,6039392310584.03,28705207896.7789,242434474949.28,1328370362266.54,6739624600892.18,0.0277890376544036,0.0941859397819257,541886.234260869,1836625.82574755
1926,2111,516746540478.058,1760400095110.94,5879436596586.74,28046321727.4818,231250620200.163,1270987725937.73,6323864006968.58,0.0264998225886184,0.0902769279544071,516746.540478058,1760400.09511094
1927,2111,516822655192.575,1766095967853.58,5922626860293.55,27749889159.7561,228084035004.413,1254198669722.41,6207164593627.49,0.0265037259073115,0.0905690239924912,516822.655192575,1766095.96785358
1928,2111,516874442858.559,1773802790018.31,5932199077911.35,27775145341.3246,227525886867.817,1260726464790.39,6202662707507.95,0.0265063816850543,0.0909642456419648,516874.442858559,1773802.79001831
1929,2111,512543325801.188,1775423450152.1,5942445433559.34,27734923327.4498,225926445575.3,1260211573822.67,6197985790207.73,0.0262842731180096,0.0910473564180566,512543.325801188,1775423.4501521
1930,2111,525227934569.154,1819662770318.28,6059294302033.26,28168388045.6908,232760948362.994,1294075983671.08,6392074618818.53,0.0269347658753412,0.0933160395035017,525227.934569154,1819662.77031828
1931,2111,506842394518.382,1790125644129.78,6050860429959.48,27924466777.7285,224341304132.347,1259332462487.31,6278226947608.27,0.0259919176676093,0.0918013150835787,506842.394518382,1790125.64412978
1932,2111,472930470414.32,1762702560968.29,6158031748998.68,26797161334.5516,208102748782.728,1208765646286.41,6367148343513.26,0.0242528446366318,0.0903950031265791,472930.47041432,1762702.56096829
1933,2111,457275517503.77,1767701568165.8,6288133617224.01,25872939828.1269,196026212864.979,1193723441804.56,6436480916514.05,0.0234500265386549,0.0906513624700411,457275.51750377,1767701.5681658
1934,2111,416786230766.302,1714059982312.44,6318839032855,22846719643.1994,175713300804.748,1091083713964.8,6349547637557.79,0.0213736528598103,0.0879005119134587,416786.230766302,1714059.98231244
