"year","prey","n_sims","median","mean","sd","q05","q25","q75","q95"
2001,"orca",2111,9.91278238637913e-20,1.55297243703782e-19,1.97234566399761e-19,2.60159567391401e-21,3.15543979161622e-20,2.15694009990784e-19,4.80126757813428e-19
2001,"other krill",2111,0.00141523312326228,0.00457847069326248,0.00786740773143445,2.43111313770424e-05,0.000334447664537522,0.00510170644712292,0.0201463241784379
2001,"other macrozooplankton",2111,0.00255859693797156,0.00432734058995836,0.00541339467248507,9.40407838819146e-05,0.000890982031969038,0.00523820361618805,0.0165572617103652
2001,"salps",2111,0.0604576413882896,0.0739447579492747,0.0506267079844903,0.0122819116484693,0.0334841990724017,0.111225723853484,0.169076014090622
2001,"shelf and coastal fishes",2111,0.0132744835130575,0.011845504313498,0.00665045256585339,0.000365148668475645,0.00735194357261208,0.0167825825841177,0.0210332575296161
2001,"small divers",2111,0,0,0,0,0,0,0
2001,"sperm whales",2111,0,0,0,0,0,0,0
2001,"squids",2111,8.15400691676545e-06,7.26571715057336e-06,4.04988307177673e-06,1.93095630907954e-07,4.43213394044423e-06,1.02380876141406e-05,1.26616938594781e-05
2001,"toothfishes",2111,4.59072222296433e-05,3.99486638933348e-05,2.25490199636749e-05,1.32065062851967e-06,2.38068566555579e-05,5.62328179097774e-05,6.76105589123572e-05
2006,"External",2111,0,0,0,0,0,0,0
2006,"Resource",2111,0.67957314668796,0.687555080566969,0.101243651574739,0.562337085469696,0.626316730543311,0.745030246237791,0.862309174858783
2006,"antarctic krill",2111,0.0437777289195839,0.0837600175601444,0.110888020128049,0.000923338510199781,0.0119504061730868,0.108583051328544,0.311932087855234
2006,"baleen whales",2111,0,0,0,0,0,0,0
2006,"bathypelagic fishes",2111,0.0751613769178656,0.0745558740101447,0.047658271549931,0.00321422934808792,0.034693210464533,0.110058659759618,0.153654148658666
2006,"flying birds",2111,0,0,0,0,0,0,0
2006,"large divers",2111,0,0,0,0,0,0,0
2006,"leopard seals",2111,6.05915780135689e-20,7.59076841041781e-20,7.47516048313672e-20,1.79802747570294e-21,2.08293558880497e-20,1.09169632352056e-19,2.076850006708e-19
2006,"medium divers",2111,0,0,0,0,0,0,0
2006,"mesopelagic fishes",2111,0.0568506563981531,0.057713988481981,0.040579258023553,0.00274389793155585,0.0203105249619084,0.0861146941995496,0.125038166511006
2006,"mesozooplankton",2111,2.44994075020567e-16,3.06233183680772e-16,2.51047978668626e-16,2.6509493621728e-17,1.13904559914641e-16,4.2955086699982e-16,8.06261125459941e-16
2006,"minke whales",2111,0,0,0,0,0,0,0
2006,"orca",2111,1.07500481503798e-19,1.59521310746013e-19,1.93672846523773e-19,3.25207719249977e-21,3.8205858025052e-20,2.17922696339679e-19,4.7237692230695e-19
2006,"other krill",2111,0.00158452916072672,0.00480861958754245,0.00804770132406949,2.73349111912578e-05,0.000364815269856933,0.00546481024448173,0.0206014753651632
2006,"other macrozooplankton",2111,0.00278029613348588,0.00462824187991483,0.00569252507130249,9.78379545669799e-05,0.000982742231406736,0.00576828251273838,0.0175769408953569
2006,"salps",2111,0.061447108799715,0.0754143855838886,0.0516848150032517,0.0122539353988113,0.0343042313988298,0.113729526679079,0.172636934336265
2006,"shelf and coastal fishes",2111,0.0128505384938706,0.011515162524423,0.00646096816549251,0.000414036033165977,0.00712741891151718,0.0162215138699224,0.020576518425166
2006,"small divers",2111,0,0,0,0,0,0,0
2006,"sperm whales",2111,0,0,0,0,0,0,0
2006,"squids",2111,8.30592877584931e-06,7.45233673607283e-06,4.12307442699317e-06,2.24180211959598e-07,4.5454758318258e-06,1.04985327636931e-05,1.30045017386944e-05
2006,"toothfishes",2111,4.73594467722297e-05,4.11774682550957e-05,2.31455140055739e-05,1.56778726905069e-06,2.4644468561254e-05,5.78302063191097e-05,6.94067816189843e-05
