"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1942,2111,40337159181.7123,47458019707.1683,31123531273.6077,10170641033.6375,26047093721.5856,63198274964.3118,104287753285.741,0.0273594502097631,0.0321893101441039,40337.1591817123,47458.0197071683
1943,2111,40857383945.9611,48018110087.4848,31363911375.8844,10226054221.031,26569153752.9565,63971351262.8203,104636445086.285,0.0277123026124629,0.0325692021638717,40857.3839459611,48018.1100874848
1944,2111,40802193330.1017,47774698507.8165,31308931060.0325,10193223464.2682,26406821026.2108,63493316974.234,103866196989.307,0.0276748685209878,0.0324041036014168,40802.1933301017,47774.6985078165
1945,2111,40593629524.8194,47725334217.8643,31716109526.0562,10031799358.9814,26077743342.8916,63400497000.6074,104688879811.086,0.0275334061284461,0.0323706213269958,40593.6295248194,47725.3342178643
1946,2111,39270678961.3148,46347512227.0451,30937488802.8374,9878656455.19556,25315723197.2763,61344896536.6624,101778164173.963,0.0266360895893927,0.0314360871922066,39270.6789613148,46347.5122270451
1947,2111,38998716301.253,46281957993.42,31058060479.9897,9714035681.76279,25151449242.2597,61456196034.0196,102369831798.809,0.0264516257102346,0.0313916237786374,38998.716301253,46281.95799342
1948,2111,38994989570.9778,46384679598.114,31009752433.5557,9739966470.14446,25266087030.254,61587816512.1895,102218239155.782,0.0264490979841012,0.0314612966729637,38994.9895709778,46384.679598114
1949,2111,39284316565.1302,46575631548.2931,30919797867.3981,9863272500.68725,25490173169.6936,61691160686.0428,102423465808.308,0.0266453395551845,0.0315908134877163,39284.3165651302,46575.6315482931
1950,2111,39761317337.663,47108662971.4144,31237869543.3459,10060753759.9539,25723714320.1859,62399635162.8013,103520169300.272,0.0269688744582583,0.0319523522518972,39761.317337663,47108.6629714144
1951,2111,39486553985.5714,46771746259.5317,30987900748.582,10027019731.2666,25640649054.0563,61807451656.6489,102537479584.026,0.0267825109561298,0.0317238320439652,39486.5539855714,46771.7462595317
1952,2111,39935564101.9198,47107209974.2122,31095857753.2249,10069184801.8814,25956719053.4516,62224072699.8282,102604172205.829,0.027087060660946,0.0319513667287366,39935.5641019198,47107.2099742122
1953,2111,40271547734.2213,47448851045.9579,31287981336.1546,10136149858.3482,26123539974.4657,62609638079.6306,102717041109.108,0.0273149479897943,0.0321830913241631,40271.5477342213,47448.8510459579
1954,2111,39797323259.7754,46904936133.589,31094406623.8316,10043899516.0808,25875559933.6099,61860681080.631,101492290119.152,0.0269932961640322,0.0318141706251057,39797.3232597754,46904.9361335889
1955,2111,39507544569.659,46601732136.6802,31049989539.0711,9919907734.90402,25599355428.6788,61418568938.0257,101115945030.75,0.0267967482215166,0.0316085167113173,39507.544569659,46601.7321366802
1956,2111,39248596208.8329,46390532333.9227,30936187813.217,9879220458.53795,25561191769.9184,61137060199.1673,100821669103.078,0.02662111153989,0.0314652664030389,39248.5962088329,46390.5323339227
1957,2111,39383395673.0155,46569166532.094,31211211247.377,9819445334.46357,25335972276.3388,61636623841.5551,101930757942.218,0.0267125418563382,0.0315864284667482,39383.3956730155,46569.166532094
1958,2111,39654988509.5396,47141066562.1544,31732577222.7354,9814842877.697,25334137571.599,62728954079.4471,104241531443.243,0.0268967548956039,0.0319743306074744,39654.9885095396,47141.0665621544
1959,2111,39170061916.2569,46707401947.1953,31539397037.6274,9635089831.04092,25077706890.6892,62175914902.2627,103850152780.696,0.0265678441529177,0.0316801892826662,39170.0619162569,46707.4019471953
1960,2111,39036486199.7206,46487838228.401,31112738730.5154,9711899437.65255,25223184900.5907,61668492565.2483,102088750900.085,0.0264772438667314,0.0315312659882626,39036.4861997206,46487.838228401
1961,2111,40072221666.1343,47557367700.7672,31771798842.2705,9945640867.7042,25715832030.1511,63333819638.7747,104818942862.997,0.0271797512693022,0.032256694822139,40072.2216661343,47557.3677007672
1962,2111,39975147774.6003,47279762590.8077,31430910440.5393,10093395787.3461,25900479238.1804,62544303345.2074,103472305361.834,0.0271139090445157,0.0320684038433495,39975.1477746002,47279.7625908077
1963,2111,40550423299.0512,47830993884.1362,31624844477.9536,10133929849.4898,26231187534.7072,63305201852.8449,103674500653.249,0.0275041006789143,0.0324422870178176,40550.4232990512,47830.9938841362
1964,2111,40484522169.2446,47585797612.5539,31528805436.5453,10123003835.1522,26174471632.1267,62913054414.796,102890448350.304,0.0274594019763709,0.0322759779539156,40484.5221692446,47585.7976125539
1965,2111,40175219505.9823,47534057784.5727,31873419047.0308,9949861092.89833,25899316713.8216,63205461974.9935,104171689276.051,0.0272496115254085,0.032240884425362,40175.2195059823,47534.0577845727
1966,2111,38938489696.0991,46160449645.0646,31050632592.6485,9788438279.2627,25123601235.727,61092305243.3082,100931460322.637,0.026410775862639,0.0313092084158716,38938.4896960991,46160.4496450646
1967,2111,38772944913.3106,46088027671.8428,31089779130.1848,9630047883.22816,24985501904.3233,61582471096.7675,101649525416.148,0.0262984919454255,0.0312600868264823,38772.9449133106,46088.0276718428
1968,2111,38751268077.1229,46183505620.4175,30979169412.9886,9674379711.76714,25050546362.2414,61394133272.8089,101590655305.32,0.026283789216418,0.0313248465724127,38751.2680771229,46183.5056204175
1969,2111,38903382801.818,46372863378.9379,30856584737.7904,9663035468.60751,25377710677.3555,61823445271.175,101837014412.209,0.0263869639396978,0.0314532820961622,38903.382801818,46372.8633789379
1970,2111,39487989129.7224,46909242073.474,31172596748.204,9875538569.78106,25617134916.3112,62395911851.8628,103183861507.913,0.0267834843701168,0.0318170912112422,39487.9891297224,46909.242073474
1971,2111,39173285804.5398,46587115979.3356,30958826380.8344,9853158659.76798,25512058023.6531,61826713338.7318,102313429907.466,0.0265700308168462,0.0315986030228662,39173.2858045398,46587.1159793356
1972,2111,39688596591.2819,46939628166.8844,31126154759.3565,9947605452.06454,25733847454.5479,62443346723.2382,102511089890.325,0.0269195502202556,0.0318377011606436,39688.5965912819,46939.6281668844
1973,2111,40094543809.6623,47302548265.5521,31403278856.5353,9997065614.80568,25872154526.2924,62667958925.7291,103020150263.657,0.0271948916903636,0.0320838586633296,40094.5438096623,47302.5482655521
1974,2111,39548553700.1198,46785651301.537,31314707221.6469,9903932781.13512,25550944874.7803,61892461061.6202,101920164214.618,0.026824563449107,0.0317332634048276,39548.5537001198,46785.651301537
1975,2111,39357759767.1273,46507697349.6244,31377072137.983,9836163834.94654,25463696825.6406,61546527862.4513,101483116759.232,0.0266951538125354,0.0315447358173071,39357.7597671273,46507.6973496244
1976,2111,39072838678.0639,46319720976.23,31372839835.5867,9739438095.40641,25378321385.3503,61267826517.0506,100940898460.521,0.0265019006309015,0.031417237244457,39072.8386780639,46319.72097623
1977,2111,39294014068.675,46514244337.3587,31721028245.2379,9686733880.80003,25184739273.0144,61555980040.8439,102204012281.736,0.0266519170725599,0.0315491764370378,39294.014068675,46514.2443373587
1978,2111,39538477838.6734,47095437331.8823,32284431607.8187,9681245149.33331,25261274044.0937,62417413596.0864,104339036036.644,0.0268177293032436,0.031943381708765,39538.4778386734,47095.4373318823
1979,2111,38994505851.1076,46670136884.5347,32115073584.8208,9566290072.41152,24921604799.288,61905162246.7522,103734542310.443,0.0264487698918416,0.0316549135407173,38994.5058511076,46670.1368845347
1980,2111,38816803391.5554,46458661918.8403,31729291025.4058,9554124772.84067,25206054002.1563,61531601842.6837,102826091881.489,0.0263282397976828,0.0315114765979107,38816.8033915554,46458.6619188403
1981,2111,40049001607.0449,47527736487.1645,32373338738.2941,9677393823.14737,25636078196.8704,63052849592.6579,105078161436.276,0.0271640018198266,0.0322365968844145,40049.0016070449,47527.7364871645
1982,2111,39118357956.8035,46829729428.1556,32046098612.8448,9586558810.17272,25330649385.8704,61970953175.9084,103647304839.319,0.0265327749528796,0.0317631602377982,39118.3579568035,46829.7294281556
1983,2111,39016218656.1675,46643872780.8766,31939239424.8641,9573150456.24885,25238219206.1627,61797113921.8966,102900405359.906,0.0264634970174251,0.0316370994097543,39016.2186561675,46643.8727808766
1984,2111,39290749475.6764,46949247978.1519,31983037742.0591,9641443557.68281,25555698529.4732,62149202104.9385,102940296263.752,0.026649702799879,0.031844225981745,39290.7494756764,46949.2479781519
1985,2111,39916584110.5676,47615764430.8432,32589058210.3084,9814141620.69723,25723766352.6585,63128027486.679,104839937510.673,0.0270741871185619,0.0322963035219418,39916.5841105676,47615.7644308432
1986,2111,39467005746.6813,47276195941.5963,32538761474.425,9685166927.10158,25491568763.8379,62801104177.9943,104717880509.016,0.0267692519889777,0.0320659846952613,39467.0057466813,47276.1959415963
