"predator","prey","median_g_yr","q25_g_yr","q75_g_yr","q05_g_yr","q95_g_yr","mean_g_yr","median_tonnes","q25_tonnes","q75_tonnes","scenario"
"other macrozooplankton","orca",1.54285827987084e-06,1.09202362548048e-06,2.01360833180645e-06,5.01427022123199e-07,3.40685845372394e-06,1.73487443637207e-06,1.54285827987084e-12,1.09202362548048e-12,2.01360833180645e-12,"Unexploited"
"antarctic krill","orca",1280.62178281706,1068.07064988682,1447.14523176033,412.360085265048,2708.04919089267,3378.67333120315,0.00128062178281706,0.00106807064988682,0.00144714523176033,"Unexploited"
"salps","orca",1863.30216984545,1713.56935913178,2053.72074338284,1434.15929729293,3355.56481986838,2092.03498398364,0.00186330216984545,0.00171356935913178,0.00205372074338284,"Unexploited"
"mesopelagic fishes","orca",3.99421953515262e-08,2.44002403602983e-08,7.39605696237665e-08,6.47778407827315e-09,1.22041747254354e-07,5.37713608782776e-08,3.99421953515262e-14,2.44002403602983e-14,7.39605696237665e-14,"Unexploited"
"bathypelagic fishes","orca",1.79692605610813e-08,1.22814239627776e-08,2.58257904327789e-08,6.99581472607529e-09,4.26308207442243e-08,2.0987673223204e-08,1.79692605610813e-14,1.22814239627776e-14,2.58257904327789e-14,"Unexploited"
"shelf and coastal fishes","orca",3.864621281406e-08,3.20538652235953e-08,4.69033486679841e-08,2.09268123383314e-08,7.00682744399011e-08,4.23538163090935e-08,3.864621281406e-14,3.20538652235953e-14,4.69033486679841e-14,"Unexploited"
"flying birds","orca",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","orca",6.30748129631568e-09,4.01007374326081e-09,1.17160159383794e-08,8.74166825208393e-10,2.19631058177563e-08,9.04744726854464e-09,6.30748129631568e-15,4.01007374326081e-15,1.17160159383794e-14,"Unexploited"
"squids","orca",4.32874551672529e-08,3.56156249803497e-08,5.72339210303313e-08,2.64559292076145e-08,1.0052172931692e-07,5.18131529828412e-08,4.32874551672529e-14,3.56156249803497e-14,5.72339210303313e-14,"Unexploited"
"toothfishes","orca",7.88084206146361e-08,5.27846841151409e-08,1.03337297739904e-07,8.80307577528022e-09,1.56808542327051e-07,8.35748844598292e-08,7.88084206146361e-14,5.27846841151409e-14,1.03337297739904e-13,"Unexploited"
"leopard seals","orca",1.06122024529757e-09,7.44978987822641e-10,1.38658170162271e-09,4.41525152187662e-10,2.15288830035601e-09,1.18495224207044e-09,1.06122024529757e-15,7.44978987822641e-16,1.38658170162271e-15,"Unexploited"
"medium divers","orca",14736.8010563801,7353.31361586953,24904.5973811373,2652.7998394579,62881.3349800718,21309.3896975445,0.0147368010563801,0.00735331361586952,0.0249045973811373,"Unexploited"
"large divers","orca",108.943081622706,46.8416838340439,226.668734825319,17.2538663460423,907.897814355579,287.883056357363,0.000108943081622706,4.68416838340439e-05,0.000226668734825319,"Unexploited"
"minke whales","orca",1.14585561638383e-08,6.3263712540843e-09,2.12748030026913e-08,2.93015060748754e-09,5.45941979307745e-06,1.29594990492868e-06,1.14585561638383e-14,6.3263712540843e-15,2.12748030026913e-14,"Unexploited"
"orca","orca",0,0,0,0,0,0,0,0,0,"Unexploited"
"sperm whales","orca",1014.36930756677,634.334643253701,3355.85542862729,396.095922823517,86981.3390127999,13842.7304500703,0.00101436930756677,0.000634334643253701,0.00335585542862729,"Unexploited"
"baleen whales","orca",5.81458873568028e-07,3.06749147586424e-07,1.90371211868704e-06,6.00343898050926e-08,1.27697906942556e-05,2.4264339979009e-06,5.81458873568028e-13,3.06749147586423e-13,1.90371211868704e-12,"Unexploited"
"mesozooplankton","sperm whales",4117.52106320691,3572.16158567461,16533.9467550779,2324.60242313799,414797.987375778,67889.7753295548,0.00411752106320691,0.00357216158567461,0.0165339467550779,"Unexploited"
"other krill","sperm whales",1418275.23662241,1026367.17895492,4697813.77572664,449067.555375576,94090137.6163321,19536189.0661347,1.41827523662241,1.02636717895492,4.69781377572663,"Unexploited"
"other macrozooplankton","sperm whales",1.66531824006156e-05,9.21326179797556e-06,4.70717454892052e-05,4.0155190824472e-06,0.00120081801744213,0.000232148666752258,1.66531824006156e-11,9.21326179797556e-12,4.70717454892052e-11,"Unexploited"
"antarctic krill","sperm whales",13472.3936533394,10385.8604193519,50776.6870532211,4352.48264473909,1220260.95349823,244382.719166178,0.0134723936533394,0.0103858604193519,0.0507766870532211,"Unexploited"
"salps","sperm whales",15694.9882354724,12949.4312281424,60653.5583377493,9642.46601150477,1368601.82108745,243748.415193862,0.0156949882354724,0.0129494312281424,0.0606535583377493,"Unexploited"
"mesopelagic fishes","sperm whales",3.52930526770931e-07,1.74636419417927e-07,9.76823577667005e-07,4.75083055612186e-08,1.64364460708469e-05,3.80403363885217e-06,3.52930526770931e-13,1.74636419417927e-13,9.76823577667005e-13,"Unexploited"
"bathypelagic fishes","sperm whales",3.31361301211536e-07,1.77206337388037e-07,1.05509522368463e-06,8.56844807434319e-08,2.48966208256691e-05,4.61551519420833e-06,3.31361301211536e-13,1.77206337388037e-13,1.05509522368463e-12,"Unexploited"
"shelf and coastal fishes","sperm whales",8.40128195637876e-08,5.71359728250276e-08,2.90806159458585e-07,3.49004892674597e-08,6.56418045919233e-06,1.12012540503534e-06,8.40128195637876e-14,5.71359728250276e-14,2.90806159458585e-13,"Unexploited"
"flying birds","sperm whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","sperm whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"squids","sperm whales",4.40494558431475e-07,3.02251381012882e-07,1.49443733967663e-06,2.03496792057255e-07,2.98207379261934e-05,4.53797722356931e-06,4.40494558431475e-13,3.02251381012882e-13,1.49443733967663e-12,"Unexploited"
"toothfishes","sperm whales",7.23041784107623e-07,4.42253043612196e-07,2.29993843898732e-06,8.68198117369993e-08,3.93882524368023e-05,6.3828021166394e-06,7.23041784107623e-13,4.42253043612196e-13,2.29993843898732e-12,"Unexploited"
"leopard seals","sperm whales",5.51924552152612e-10,3.18550246347214e-10,1.76858507565251e-09,1.48699671967395e-10,3.37783543334241e-08,6.49996672048158e-09,5.51924552152612e-16,3.18550246347214e-16,1.76858507565251e-15,"Unexploited"
"medium divers","sperm whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"large divers","sperm whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"minke whales","sperm whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"orca","sperm whales",940950.03432945,572038.693401676,1698395.96745916,19747.2105333083,3149106.31414328,1224335.23129859,0.940950034329449,0.572038693401676,1.69839596745916,"Unexploited"
"sperm whales","sperm whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"baleen whales","sperm whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"mesozooplankton","baleen whales",1478173.87124957,1220344.40795842,5045132.92306451,294549.966202734,28612868.1698578,6013367.67506891,1.47817387124957,1.22034440795842,5.04513292306451,"Unexploited"
"other krill","baleen whales",165635664.195358,115443385.477334,461024066.009019,19680738.0209646,2640820368.16381,554041423.868054,165.635664195358,115.443385477334,461.024066009018,"Unexploited"
"other macrozooplankton","baleen whales",0.00141646540659219,0.000496070343265918,0.00291648458423878,6.41524916389204e-05,0.0190198078061167,0.00423419128210469,1.41646540659219e-09,4.96070343265918e-10,2.91648458423878e-09,"Unexploited"
"antarctic krill","baleen whales",1850082.26228763,1425431.46137952,5747601.00517541,252455.020202448,31044672.8827027,8194813.43881974,1.85008226228763,1.42543146137952,5.74760100517541,"Unexploited"
"salps","baleen whales",1904183.91335921,1710834.43127229,6350765.37790918,416123.592843162,36726973.6754349,7432959.12397069,1.90418391335921,1.71083443127229,6.35076537790918,"Unexploited"
"mesopelagic fishes","baleen whales",7.03246485722313e-07,3.32541759575394e-07,1.91170852452769e-06,4.01570286991047e-08,1.13438376827713e-05,2.49425746765485e-06,7.03246485722313e-13,3.32541759575394e-13,1.91170852452769e-12,"Unexploited"
"bathypelagic fishes","baleen whales",9.72134750014453e-07,4.66916380750182e-07,1.93909358908364e-06,1.46871487549249e-07,7.7678871914076e-06,2.14277353611787e-06,9.72134750014453e-13,4.66916380750182e-13,1.93909358908364e-12,"Unexploited"
"shelf and coastal fishes","baleen whales",7.0316578944108e-07,4.11734362118295e-07,1.88090310610157e-06,1.15856935174693e-07,7.3780833247545e-06,1.8496871084894e-06,7.0316578944108e-13,4.11734362118295e-13,1.88090310610157e-12,"Unexploited"
"flying birds","baleen whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","baleen whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"squids","baleen whales",4.81568184528899e-07,2.84095143591193e-07,1.4873948117749e-06,1.16615048686476e-07,1.07472075720413e-05,2.27034632703563e-06,4.81568184528899e-13,2.84095143591193e-13,1.4873948117749e-12,"Unexploited"
"toothfishes","baleen whales",2.75300830219332e-06,1.60186854161544e-06,6.93576704249044e-06,9.53533578385753e-08,3.43154559812148e-05,7.81434504335666e-06,2.75300830219332e-12,1.60186854161544e-12,6.93576704249044e-12,"Unexploited"
"leopard seals","baleen whales",9.27771535139576e-08,4.78024376495039e-08,2.22173964718854e-07,1.05580033975131e-08,1.35575853057717e-06,3.08141107036665e-07,9.27771535139575e-14,4.78024376495039e-14,2.22173964718854e-13,"Unexploited"
"medium divers","baleen whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"large divers","baleen whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"minke whales","baleen whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"orca","baleen whales",3123335.80057684,1919352.06406735,5750750.40576607,73684.5657910312,10336467.5841581,4103858.81636264,3.12333580057684,1.91935206406735,5.75075040576607,"Unexploited"
"sperm whales","baleen whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"baleen whales","baleen whales",0,0,0,0,0,0,0,0,0,"Unexploited"
"mesozooplankton","Resource",522056301087889,367075971199038,713218196682480,232196998018706,939193769381281,543951629086772,522056301.087889,367075971.199038,713218196.68248,"Unexploited"
"other krill","Resource",130106696983343,51499692289167.7,420444883788078,13948251699261.1,1109869316659427,292357770719324,130106696.983343,51499692.2891677,420444883.788078,"Unexploited"
"other macrozooplankton","Resource",66755672528944.9,48549329509387.9,85452966112546.8,21371538980985.1,128664335213446,68303552260787.7,66755672.5289449,48549329.5093879,85452966.1125468,"Unexploited"
"antarctic krill","Resource",106967460426841,44265483561040.8,236669956347175,8789272716564.42,372668066272414,168339457207425,106967460.426841,44265483.5610408,236669956.347175,"Unexploited"
"salps","Resource",17583764472316.5,12515754383027.8,37471644498997.8,4811274485552.04,54995170948340.2,24800512071449.5,17583764.4723165,12515754.3830278,37471644.4989978,"Unexploited"
"mesopelagic fishes","Resource",4605876320804.96,3378385522570.15,8733736164280.61,898965395913.703,12110534270354.5,5910899824511.4,4605876.32080496,3378385.52257015,8733736.16428061,"Unexploited"
"bathypelagic fishes","Resource",3734365148072.68,2736158705170.2,5394887918884.32,1686958226772.39,7448970595148.09,4105944421722,3734365.14807268,2736158.7051702,5394887.91888432,"Unexploited"
"shelf and coastal fishes","Resource",6398999817047.04,5865005805874.02,6797095456392.11,3976699350496.81,7616598807005.32,6221780899279.96,6398999.81704704,5865005.80587402,6797095.45639211,"Unexploited"
"flying birds","Resource",174000186074.769,155738488826.928,200670948459.35,72665216064.2822,229766983145.399,172918116005.009,174000.186074769,155738.488826928,200670.94845935,"Unexploited"
"small divers","Resource",33365879656.5667,29241407824.1218,76047755862.5774,5705023330.79341,110509824119.84,50689517805.6783,33365.8796565667,29241.4078241218,76047.7558625774,"Unexploited"
"squids","Resource",256038401313.263,218938335242.714,303546462324.882,172475219399.09,448786177694.686,274690526462.21,256038.401313263,218938.335242714,303546.462324882,"Unexploited"
"toothfishes","Resource",240630223667.872,182470406952.94,286650898599.769,43507629946.0393,341797728893,226222209109.462,240630.223667872,182470.40695294,286650.898599769,"Unexploited"
"leopard seals","Resource",493269392.843408,376077362.464423,585362552.64832,241563303.321179,722171033.971772,487488315.401519,493.269392843408,376.077362464423,585.36255264832,"Unexploited"
"medium divers","Resource",54307596483.8544,36399598905.2979,82802794963.4708,21819181023.3243,137447416369.577,64099108645.1991,54307.5964838544,36399.5989052979,82802.7949634708,"Unexploited"
"large divers","Resource",2465367892.51853,1517717959.24955,4739577557.12444,865194407.185581,17470917097.986,6062970606.06686,2465.36789251853,1517.71795924955,4739.57755712444,"Unexploited"
"minke whales","Resource",35454806168.7492,19204095668.8258,71902200578.2435,10498286272.0825,16356331171401.7,3477369744117.07,35454.8061687492,19204.0956688258,71902.2005782435,"Unexploited"
"orca","Resource",352992.778962147,272246.825405426,507430.263418716,154635.477344354,808874.036210216,420662.153335679,0.352992778962147,0.272246825405426,0.507430263418716,"Unexploited"
"sperm whales","Resource",2406186669.60732,1629714692.46011,7882772562.2934,910562940.834934,193574584883.556,32057528553.7732,2406.18666960732,1629.71469246011,7882.7725622934,"Unexploited"
"baleen whales","Resource",1844007606489.75,1480058264073.54,6475050564809.68,238699133357.267,41937340852263.9,8155459571324.26,1844007.60648975,1480058.26407354,6475050.56480968,"Unexploited"
"mesozooplankton","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"other krill","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"other macrozooplankton","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"antarctic krill","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"salps","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"mesopelagic fishes","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"bathypelagic fishes","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"shelf and coastal fishes","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"flying birds","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"small divers","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"squids","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"toothfishes","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"leopard seals","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"medium divers","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"large divers","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"minke whales","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"orca","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"sperm whales","External",0,0,0,0,0,0,0,0,0,"Unexploited"
"baleen whales","External",0,0,0,0,0,0,0,0,0,"Unexploited"
