"w","dw","n_mean","n_median","n_q05","n_q25","n_q75","n_q95","n_density_mean","n_density_median","n_density_q05","n_density_q95","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","biomass_density_median","biomass_density_q05","biomass_density_q95","n_sims","period","scenario"
8684.77880283868,3773.38644499111,8.48782310535848e-12,8.72800711011061e-12,5.08331996538952e-12,7.72604180374219e-12,9.52514060034006e-12,1.07943872265113e-11,2.24939142308773e-15,2.31304353194367e-15,1.34715064027891e-15,2.8606630632386e-15,7.37148661876617e-08,7.58008111409139e-08,4.41475094834616e-08,9.37468653744377e-08,1.95354669505194e-11,2.00882714362675e-11,1.16997053249248e-11,2.48442259336782e-11,2112,"pre_whaling","fished"
12458.1652478298,5412.8577068946,7.71243717857718e-12,7.86186228223633e-12,4.87073943043543e-12,7.05116642071217e-12,8.53559850440295e-12,9.8105452086019e-12,1.4248364904833e-15,1.4524420755089e-15,8.9984619847504e-16,1.81245207981466e-15,9.60828168342206e-08,9.79443794677804e-08,6.06804767034849e-08,1.22221393380067e-07,1.77508484495788e-11,1.80947633895907e-11,1.12104326382335e-11,2.25798275141038e-11,2112,"pre_whaling","fished"
17871.0229547244,7764.65092622054,1.06796141309899e-11,1.07485104285893e-11,7.17641721470772e-12,9.7204230997892e-12,1.16678007356515e-11,1.40798751359363e-11,1.37541458495266e-15,1.38428765577761e-15,9.2424209187223e-16,1.81333008653226e-15,1.90855629282519e-07,1.92086876598413e-07,1.28249916776721e-07,2.5162177175397e-07,2.45800656199516e-11,2.47386364723432e-11,1.65171516395711e-11,3.24060636009103e-11,2112,"pre_whaling","fished"
25635.6738809449,11138.2576950552,2.15706718685158e-11,1.94885747066432e-11,1.06514047409991e-11,1.60968308483831e-11,2.42122740710864e-11,4.6015735205178e-11,1.93662891082975e-15,1.74969687721403e-15,9.56290026017964e-16,4.13132255196489e-15,5.52978709414144e-07,4.99602745583938e-07,2.73055938314204e-07,1.17964438111186e-06,4.9646787186441e-11,4.48546585347667e-11,2.45151392425969e-11,1.05909237639165e-10,2112,"pre_whaling","fished"
36773.9315760001,15977.6383587978,8.54065606574076e-13,9.09750547354455e-13,2.42431602518329e-13,6.84220705292553e-13,1.06404986510305e-12,1.27870934613675e-12,5.34538075900185e-17,5.69389872849086e-17,1.5173181234562e-17,8.00311859250873e-17,3.14073501775701e-08,3.34551043796414e-08,8.91516316286907e-09,4.70231700004247e-08,1.96570666279202e-12,2.09387042242197e-12,5.57977528510032e-13,2.9430613551553e-12,2112,"pre_whaling","fished"
52751.5699347979,22919.646367839,6.65197129403093e-13,7.05340221353711e-13,1.93119547600969e-13,5.27988467077364e-13,8.30206918480456e-13,1.00618528743132e-12,2.90230101602485e-17,3.07744809860352e-17,8.42593923577966e-18,4.39005589913117e-17,3.50901928921341e-08,3.72078040145661e-08,1.01873593210491e-08,5.30778535572979e-08,1.5310093501867e-12,1.62340218594194e-12,4.44481522862588e-13,2.3158234078069e-12,2112,"pre_whaling","fished"
75671.2163026369,32877.8370013328,5.67013036409053e-13,6.01378482049553e-13,1.61907440259344e-13,4.47619620275681e-13,7.10104927531172e-13,8.65962776166903e-13,1.72460565573723e-17,1.82913031056506e-17,4.92451617947923e-18,2.63388000899147e-17,4.29065661245243e-08,4.55070411949231e-08,1.22517329328711e-08,6.55284565453576e-08,1.30503007612043e-12,1.38412515376478e-12,3.72644129003208e-13,1.99308903875584e-12,2112,"pre_whaling","fished"
108549.05330397,47162.6895344688,5.97050129940823e-13,6.31582742450405e-13,1.62300908818013e-13,4.73148273107417e-13,7.51257682464258e-13,9.26100442455149e-13,1.26593740907094e-17,1.33915760251292e-17,3.44129884067354e-18,1.96362941044384e-17,6.48092263800884e-08,6.85577087761163e-08,1.76176100025692e-08,1.00527326292894e-07,1.3741630729673e-12,1.45364289977591e-12,3.73549731291161e-13,2.13150113543511e-12,2112,"pre_whaling","fished"
155711.742838438,67654.0638617596,2.51442306511968e-12,2.6527882978329e-12,3.80425359081627e-13,1.66901969178934e-12,3.4221183306821e-12,4.32542363061767e-12,3.71658836379365e-17,3.92110709454713e-17,5.62309693411716e-18,6.39344243895827e-17,3.91525197702954e-07,4.13070289236976e-07,5.92366956825389e-08,6.73519252038043e-07,5.78716451539369e-12,6.10562419548099e-12,8.75582223760863e-13,9.95534064907429e-12,2112,"pre_whaling","fished"
223365.806700198,97048.5865456401,7.79928761801539e-13,7.27095705814654e-13,3.91442275804333e-14,3.20788238378652e-13,1.14297844103295e-12,1.76249764163849e-12,8.0364772900093e-18,7.49207929445438e-18,4.03346704715009e-19,1.81609820850881e-17,1.74209417048487e-07,1.6240831887754e-07,8.74348197115962e-09,3.93681707531778e-07,1.79507423291075e-12,1.67347433546765e-12,9.00938620785345e-14,4.05654241390355e-12,2112,"pre_whaling","fished"
320414.393245838,139214.521832002,1.11326521663349e-15,1.05165436418536e-15,9.73122085392719e-16,1.00874980952339e-15,1.09706141705372e-15,1.65416135449642e-15,7.99676069696902e-21,7.55420016781334e-21,6.99009034823996e-21,1.188210348122e-20,3.56706198909316e-10,3.36965195004791e-10,3.11802322545233e-10,5.30017106731682e-10,2.56227722665149e-15,2.42047446322752e-15,2.23972555766489e-15,3.80719697741938e-15,2112,"pre_whaling","fished"
459628.91507784,199700.827995044,2.4994316404857e-15,2.49411985765958e-15,1.57769912863856e-15,2.11446390385735e-15,2.7748265950611e-15,3.3090952495621e-15,1.25158802073055e-20,1.24892815052398e-20,7.90031340620036e-21,1.6570263041895e-20,1.14881105322767e-09,1.14636960425017e-09,7.25156138815394e-10,1.52095585944546e-09,5.75266044092806e-15,5.74043490835511e-15,3.63121247966679e-15,7.61617202450062e-15,2112,"pre_whaling","fished"
659329.743072884,286467.389874973,8.55137905044819e-16,7.88265777572156e-16,7.05438311980917e-16,7.41190347954855e-16,8.34691862249416e-16,1.40228608464105e-15,2.98511431063075e-21,2.75167717315465e-21,2.46254316167995e-21,4.89509847963172e-21,5.63817855225085e-10,5.19727072599797e-10,4.65116460992147e-10,9.24568923901062e-10,1.96817465147136e-15,1.81426260359558e-15,1.62362795009633e-15,3.22748402289205e-15,2112,"pre_whaling","fished"
945797.132947857,410932.524845698,1.15983314136853e-15,1.06202045468926e-15,9.30853678260825e-16,9.91995106199038e-16,1.13929399122167e-15,1.97603434001883e-15,2.82244181524458e-21,2.58441566553547e-21,2.26522268737515e-21,4.80865889299178e-21,1.09696685980426e-09,1.00445590117709e-09,8.80398740093055e-10,1.86892761339632e-09,2.66945737677047e-15,2.44433292680897e-15,2.14244112320785e-15,4.54801579431584e-15,2112,"pre_whaling","fished"
1356729.65779355,589475.612040031,2.9597655576149e-14,2.59980974915141e-14,8.88712864340441e-15,1.68251436117053e-14,4.2009188821272e-14,5.70580315863162e-14,5.02101443581673e-20,4.41037711493119e-20,1.50763296426263e-20,9.67945584531518e-20,4.01560171213201e-08,3.52723899129453e-08,1.20574310031334e-08,7.74123236684766e-08,6.81215919728212e-14,5.98368943388111e-14,2.04545035568232e-14,1.31324048166423e-13,2112,"pre_whaling","fished"
1946205.26983358,845592.588029984,2.52502626977394e-17,2.3448944021833e-17,1.81302969341806e-17,2.03026125691459e-17,2.65363081399963e-17,4.39096686011425e-17,2.98610265217273e-23,2.7730782357569e-23,2.14409364401118e-23,5.19276886088144e-23,4.91421943270228e-11,4.5636458427324e-11,3.52852794369499e-11,8.54572284281899e-11,5.81156871792261e-17,5.39697947609089e-17,4.17284634899126e-17,1.01061941220752e-16,2112,"pre_whaling","fished"
2791797.85786357,1212987.96816498,1.20880091196586e-15,2.74187067620986e-16,7.27028727655012e-17,1.56233555872464e-16,6.61553230489977e-16,4.95452103367065e-15,9.96548146965173e-22,2.26042693593885e-22,5.99370106494022e-23,4.08455909184812e-21,3.37472779660983e-09,7.65474868038162e-10,2.02971724447254e-10,1.38320212085417e-08,2.78216098195528e-15,6.31065507761118e-16,1.67332017937747e-16,1.14032633229387e-14,2112,"pre_whaling","fished"
4004785.82602855,1740010.29779703,2.65215992136457e-18,2.43780280964217e-18,2.09854445465758e-18,2.32288605018775e-18,2.60325599978722e-18,4.48316235364902e-18,1.52422081910802e-24,1.40102780582885e-24,1.20605289366073e-24,2.57651483978285e-24,1.06213324614418e-11,9.76287813870754e-12,8.40422108730349e-12,1.79541050496784e-11,6.10417793210142e-18,5.61081629865525e-18,4.82998353397323e-18,1.03183901109146e-17,2112,"pre_whaling","fished"
5744796.12382558,2496014.73048404,4.97644127190786e-18,4.76306883567203e-18,3.60185615484842e-18,4.28927067974782e-18,5.15821261373311e-18,7.92349753612238e-18,1.99375476880411e-24,1.9082695216099e-24,1.44304282777607e-24,3.17445944503133e-24,2.85886405293019e-11,2.73628593846831e-11,2.06919292769505e-11,4.55188779326573e-11,1.14537146676846e-17,1.0962619350959e-17,8.28998684352229e-18,1.82366223150575e-17,2112,"pre_whaling","fished"
8240810.85430961,3580490.03657106,7.46389808858482e-15,4.3694139927123e-17,8.23404085339365e-18,2.01047412304588e-17,1.66811351876349e-16,4.06082440391337e-14,2.08460239027303e-21,1.22033965967875e-23,2.2996966251243e-24,1.13415324786166e-20,6.15085723838706e-08,3.60075142581158e-10,6.78551732394752e-11,3.34644858252146e-07,1.71788140046818e-14,1.00565883134252e-16,1.89513649099435e-17,9.34634239542883e-14,2112,"pre_whaling","fished"
11821300.8908807,5136151.13941999,9.02293002246655e-18,7.5108889980435e-18,5.6400111136084e-18,6.97252829863213e-18,8.6041578689974e-18,1.67591438734895e-17,1.75674932017002e-24,1.46235747238772e-24,1.09810069067503e-24,3.26297716296994e-24,1.06662770712938e-10,8.87884788038775e-11,6.66722684018759e-11,1.98114882402079e-10,2.07670623035799e-17,1.72869676911229e-17,1.29809786729534e-17,3.85726348435399e-17,2112,"pre_whaling","fished"
16957452.0303007,7367720.13258517,2.22444481317751e-20,2.15129600474524e-20,1.83493222541607e-20,1.97311438317073e-20,2.30207890137129e-20,3.13407966433577e-20,3.01917658807298e-27,2.91989376093525e-27,2.49050207173414e-27,4.25379847216876e-27,3.77209162135087e-13,3.64804988034449e-13,3.11157751913458e-13,5.31460055671147e-13,5.11975421632543e-20,4.95139583846336e-20,4.22325694127961e-20,7.21335835383679e-20,2112,"pre_whaling","fished"
24325172.1628858,10568867.324693,1.85832680308083e-20,1.76597417033207e-20,1.48838406646521e-20,1.61160763742764e-20,1.91005723511676e-20,2.84935776534967e-20,1.75830270736681e-27,1.67092093795714e-27,1.40827206997647e-27,2.69599161179027e-27,4.52041194198464e-13,4.2957625728537e-13,3.62051986612624e-13,6.93111181957864e-13,4.27710160711658e-20,4.06454394863781e-20,3.42564605543612e-20,6.55804601064945e-20,2112,"pre_whaling","fished"
34894039.487579,15160857.7031781,2.59964100199986e-20,2.48906989413476e-20,1.92532355536106e-20,2.12427982175514e-20,2.75125775595004e-20,4.13357523094528e-20,1.71470575932845e-27,1.64177379859781e-27,1.26993049671422e-27,2.72647848286233e-27,9.07119757773124e-13,8.68537031732822e-13,6.71823161671347e-13,1.44237137333483e-12,5.98330104755859e-20,5.72881197579444e-20,4.43130048988267e-20,9.51378478430326e-20,2112,"pre_whaling","fished"
50054897.1907571,21747988.6192715,2.28122350877874e-17,1.1711521553759e-18,6.79956620190417e-19,9.64689198206691e-19,5.45430270970202e-18,1.36744164491122e-16,1.04893539752788e-24,5.38510561081548e-26,3.12652646685628e-26,6.28766948911999e-24,1.14186408201058e-09,5.86219007320745e-11,3.4035158717806e-11,6.84471509503911e-09,5.25043534830039e-17,2.69550907710738e-18,1.56497960862672e-18,3.14728649847361e-16,2112,"pre_whaling","fished"
71802885.8100286,31197114.189972,1.87815773901095e-20,1.72095345082535e-20,1.48657485187243e-20,1.58923346289457e-20,1.83860870913288e-20,3.57757895340944e-20,6.02029318344665e-28,5.51638667713226e-28,4.76510372985164e-28,1.14676598983614e-27,1.34857145667425e-12,1.23569424113987e-12,1.06740364337056e-12,2.5688049306802e-12,4.32274423993914e-20,3.96092482662091e-20,3.42148198987479e-20,8.23411074190292e-20,2112,"pre_whaling","fished"
103000000.000001,44751721.6796645,4.58192428645948e-17,1.00010906689167e-17,1.94560651382212e-18,9.95092580021377e-18,3.79779110243145e-17,2.19419602145022e-16,1.02385430425608e-24,2.23479461650775e-25,4.34755678842679e-26,4.903042696673e-24,4.71938201505329e-09,1.03011233889843e-09,2.00397470923679e-10,2.26002190209373e-08,1.05456993338377e-16,2.301838455003e-17,4.47798349207962e-18,5.05013397757322e-16,2112,"pre_whaling","fished"
3.16227766016838e-08,1.37395504584151e-08,460094341564.358,478740752042.003,249803066542.286,321180527935.217,578033768046.962,598672358481.188,33486855553018789888,34843989509772443648,18181312940212604928,43572921857462902784,14549.4605789885,15139.1118519464,7899.46656768225,18931.6822498538,1058947352245.97,1101863696178.95,574943597433.646,1377896773781.17,2112,"peak_whaling","fished"
4.53623270600988e-08,1.97091479158781e-08,312719489884.251,312070921374.436,178534030830.154,223320492062.077,393819951828.893,415530914255.469,1.5866717892574e+19,1.5833810913917e+19,9058434773140209664,21083149613013377024,14185.6837781967,14156.2632013335,8098.71909787522,18849.4492360385,719751246413.265,718258509284.867,410911680831.758,956380728202.509,2112,"peak_whaling","fished"
6.50714749759769e-08,2.82724324020403e-08,209178096305.758,202993172455.639,124591309686.515,151738748768.792,263519358185.211,283355514673.183,7398659348838407168,7179897702788013056,4406812541446691840,10022325304162164736,13611.5272592826,13209.0651417413,8107.34029049026,18438.3612823611,481441676673.716,467206533697.044,286757792014.57,652167490230.889,2112,"peak_whaling","fished"
9.33439073780173e-08,4.0556316150227e-08,137636019431.753,132840317511.105,84466681254.8017,100379290155.122,172926575527.133,189608077872.981,3393701215907456512,3275453249231099904,2082701025949292288,4675179993435373568,12847.4838497165,12399.834293823,7884.45007157671,17698.7588590994,316781331966.33,305743604717.253,194407451662.312,436399568282.791,2112,"peak_whaling","fished"
1.33900223528244e-07,5.81773353027263e-08,89079174074.8213,86103200470.4303,54597704991.1854,65505801355.5785,110902955479.183,124737867310.062,1531166279983381760,1480012792308060672,938470363193599744,2144097295982823936,11927.72132033,11529.2377894878,7310.64490244886,16702.4283152537,205023507148.685,198174043714.71,125661391406.256,287095107198.404,2112,"peak_whaling","fished"
1.92077558830971e-07,8.34543830457565e-08,56734424270.9755,54695428517.0086,33960916059.3342,42241401790.4587,69686813806.6095,80636103729.4699,679825578961730560,655393120419092736,406939873256436096,966229702821702912,10897.4097156495,10505.7643887609,6523.12985234042,15488.3859579975,130579237637.82,125886310644.712,78164017446.0808,185591042587.967,2112,"peak_whaling","fished"
2.75531941876727e-07,1.19713871618686e-07,35597100915.493,34054588216.4716,20607964788.7098,26831771430.128,43192060843.0019,51282079937.9354,297351513522820160,284466518006722752,172143499412920896,428372077893190656,9808.1383404276,9383.12682109672,5678.15255636044,14129.8510687769,81929839940.9265,78379612105.3033,47431032674.6973,118030190467.679,2112,"peak_whaling","fished"
3.95245813495413e-07,1.71727481947565e-07,22037677882.2811,20869317296.0951,12204189309.9675,16836554517.1573,26642360529.0306,32218358039.5981,128329360172008272,121525786434504800,71067188382194496,187613290978293120,8710.29992213209,8248.510291789,4823.65473187014,12734.1711328475,50721642356.5313,48032558319.9757,28089008684.9523,74153367815.2672,2112,"peak_whaling","fished"
5.66973295442978e-07,2.46340107936565e-07,13492129007.0113,12675908269.5809,7329220559.52175,10330418733.6224,16286169788.3547,20018096152.1428,54770330012543800,51456940470469696,29752445190164068,81262025578464256,7649.67684564701,7186.90148433719,4155.47233366048,11349.7259438748,31053314499.7114,29174711111.9554,16868841896.9539,46073398436.5935,2112,"peak_whaling","fished"
8.13313403379543e-07,3.53370631712445e-07,8190899629.15099,7670876707.85216,4400311611.82206,6297893328.868,9859955622.53271,12343902969.9112,23179344558028620,21707736918257368,12452397615778128,34931886982492864,6661.76845412503,6238.82684216811,3578.83241294152,10039.4617354454,18852071610.5974,17655193392.6557,10127701885.1238,28410571888.2008,2112,"peak_whaling","fished"
1.16668403509199e-06,5.06904070160624e-07,4945815859.73154,4579280152.46339,2606207109.08089,3782766711.80808,5984500704.28524,7566694903.49946,9756906978798484,9033820050038944,5141420758872699,14927271941418396,5770.20440405355,5342.57304609264,3040.62022630792,8827.94214232473,11383227604.0418,10539613628.2743,5998413517.06731,17415409861.5294,2112,"peak_whaling","fished"
