"w","dw","n","n_density","biomass","biomass_density","period","scenario"
9.33439073780173e-08,4.0556316150227e-08,180754788350.396,4456883797849195008,16872.3582219125,416022948421.021,"peak_whaling","unfished"
1.33900223528244e-07,5.81773353027263e-08,119051906492.271,2046362313997079296,15941.0768907787,274008371263.984,"peak_whaling","unfished"
1.92077558830971e-07,8.34543830457565e-08,77306414066.8258,926331383031614848,14848.8272959321,177927470721.229,"peak_whaling","unfished"
2.75531941876727e-07,1.19713871618686e-07,49590851914.718,414244825968666048,13663.8637273835,114137681311.533,"peak_whaling","unfished"
3.95245813495413e-07,1.71727481947565e-07,31499042561.8345,183424587635031840,12449.8647016789,72497800354.8689,"peak_whaling","unfished"
5.66973295442978e-07,2.46340107936565e-07,19863569106.8506,80634734121191696,11262.1132357704,45717740931.8604,"peak_whaling","unfished"
8.13313403379543e-07,3.53370631712445e-07,12468894766.0151,35285600010364280,10141.1192385291,28698251434.7186,"peak_whaling","unfished"
1.16668403509199e-06,5.06904070160624e-07,7810131103.08044,15407513103230022,9111.95526993932,17975699558.0091,"peak_whaling","unfished"
1.67358810525261e-06,7.27145136821956e-07,4890917051.94303,6726190968310902,8185.38060190903,11256873198.2227,"peak_whaling","unfished"
2.40073324207457e-06,1.04307714443145e-06,3065862413.58996,2939248002851293,7360.31781193237,7056350387.14638,"peak_whaling","unfished"
3.44381038650601e-06,1.49627615470344e-06,1924281134.04969,1286046782207185,6626.8593559979,4428901266.09774,"peak_whaling","unfished"
4.94008654120945e-06,2.14638231034622e-06,1208327424.01995,562960017977898,5969.24204477522,2781071208.05164,"peak_whaling","unfished"
7.08646885155566e-06,3.07894836637309e-06,757810778.607067,246126497892443,5370.20247797213,1744167760.85728,"peak_whaling","unfished"
1.01654172179288e-05,4.4166982727613e-06,472908470.601161,107072849761480,4807.3119095534,1088440190.53805,"peak_whaling","unfished"
1.45821154906901e-05,6.33567741689399e-06,292479638.107842,46163909375807.1,4264.97186156378,673167458.019768,"peak_whaling","unfished"
2.0917792907584e-05,9.08841986750539e-06,178724090.874125,19665034569225.1,3738.51352050119,411349120.639531,"peak_whaling","unfished"
3.00062127750894e-05,1.30371813861319e-05,113323800.57689,8692354368670.22,3400.41807259196,260824634.702797,"peak_whaling","unfished"
4.30433941612213e-05,1.87016116082627e-05,73323995.5026059,3920731380722.82,3156.11363989429,168761586.220722,"peak_whaling","unfished"
6.17450057694841e-05,2.68271389641283e-05,39687825.6239078,1479390913692.89,2450.52502212646,91345000.5012897,"peak_whaling","unfished"
8.85721447336123e-05,3.84830676668889e-05,20074333.7907754,521640685314.896,1778.02679794741,46202834.2786517,"peak_whaling","unfished"
0.000127055212400501,5.52032961485229e-05,9520682.50174214,172465833853.961,1209.65233745658,21912683.1521446,"peak_whaling","unfished"
0.000182258508549024,7.91881752265693e-05,4200222.16577512,53041027322.0421,765.526227508725,9667178.53162344,"peak_whaling","unfished"
0.000261446683775594,0.00011359407015919,1710598.98703572,15058875737.4263,447.230432430378,3937093.12293884,"peak_whaling","unfished"
0.000375040753934783,0.000162948732413795,638699.772252121,3919636334.63681,239.53844412341,1470023.36609236,"peak_whaling","unfished"
0.000537989486348578,0.000233747143297641,217324.941954317,929743734.568711,116.918533892737,500192.354196429,"peak_whaling","unfished"
0.000771736629646219,0.000335306241358541,67184.7091393661,200368203.309183,51.8489009949759,154631.481910097,"peak_whaling","unfished"
0.00110704287100476,0.000480991014084091,19062.7609534427,39632260.05322,21.1032936151767,43874.610953724,"peak_whaling","unfished"
0.00158803388508885,0.000689973305275457,5315.70817888502,7704222.95796333,8.44152471131336,12234.5671155252,"peak_whaling","unfished"
0.00227800719036431,0.000989754793858809,1761.04637274441,1779275.41616497,4.01167629967674,4053.20219166224,"peak_whaling","unfished"
0.00326776198422312,0.00141978616343049,811.034720457617,571237.233709896,2.65026842739642,1866.66731628997,"peak_whaling","unfished"
0.0046875481476536,0.00203665873848369,482.138529888385,236730.150603111,2.26004757269073,1109.68397895337,"peak_whaling","unfished"
0.00672420688613729,0.00292155179694075,306.594321772254,104942.285155888,2.06160364971158,705.653636492207,"peak_whaling","unfished"
0.00964575868307804,0.00419091561140109,203.08598923357,48458.6205174566,1.9589184440612,467.42015962624,"peak_whaling","unfished"
0.0138366742944791,0.00601179608736596,139.616154676159,23223.7009784095,1.93182325850164,321.338786350629,"peak_whaling","unfished"
0.0198484703818451,0.00862381769218825,90.2860397174905,10469.3817680393,1.7920397852267,207.801213939157,"peak_whaling","unfished"
0.0284722880740333,0.0123707175871103,58.3610132073782,4717.67403923177,1.66167158033294,134.322974284395,"peak_whaling","unfished"
0.0408430056611436,0.0177455807952277,37.8877053096898,2135.05017090672,1.5474477624514,87.2018662171688,"peak_whaling","unfished"
0.0585885864563713,0.0254557292689366,24.6258880854875,967.400612464016,1.44279597316151,56.6786344212946,"peak_whaling","unfished"
0.0840443157253079,0.0365158041368622,15.9405283707777,436.537788159673,1.33971079922187,36.6885196941192,"peak_whaling","unfished"
0.12056011986217,0.0523812905799883,10.200001208057,194.726038536244,1.22971336823763,23.4761945462152,"peak_whaling","unfished"
0.172941410442158,0.0751400569611266,6.38811858251292,85.0161530462745,1.10477023773155,14.7028134181891,"peak_whaling","unfished"
0.248081467403285,0.10778711439917,3.86646110494143,35.8712739133427,0.959197344571596,8.89899827004723,"peak_whaling","unfished"
0.355868581802455,0.154618754634566,2.2207561298773,14.3627862941074,0.790297334468544,5.11126438921575,"peak_whaling","unfished"
0.510487336437021,0.221797933992453,1.21742945393785,5.48891250708979,0.62148231924071,2.80202032568012,"peak_whaling","unfished"
0.732285270429473,0.318165306916286,0.631373761761788,1.98442051360399,0.462345705873805,1.45316191245029,"peak_whaling","unfished"
1.05045057734576,0.456402639569127,0.230872162480588,0.50585194401712,0.242519796370798,0.53137246664426,"peak_whaling","unfished"
1.50685321691489,0.654701706558075,0.037053709649568,0.0565963236057047,0.0558345015840817,0.0852823522908122,"peak_whaling","unfished"
2.16155492347296,0.939158294471553,0.025686779569866,0.0273508520566488,0.0555233848474086,0.0591203689242298,"peak_whaling","unfished"
3.10071321794452,1.34720635862047,0.016842696006354,0.0125019421847153,0.0522243701327232,0.0387649373821249,"peak_whaling","unfished"
4.44791957656499,1.93254426159191,0.00817316985529882,0.00422922776866507,0.0363536022019745,0.0188112649859976,"peak_whaling","unfished"
6.38046383815689,2.77220137740155,0.00017083974535883,6.16260228248506e-05,0.00109003681738195,0.000393202610123391,"peak_whaling","unfished"
9.15266521555844,3.97667501314384,0.000134947063397495,3.39346471490539e-05,0.00123512529310002,0.000310592464563395,"peak_whaling","unfished"
13.1293402287023,5.70447164808255,0.000111054675654883,1.94680037882582e-05,0.00145807462066113,0.000255602045309707,"peak_whaling","unfished"
18.8338118767848,8.18296609006824,9.39398714797186e-05,1.14799292146322e-05,0.00176924586717837,0.000216210827187188,"peak_whaling","unfished"
27.0167779668531,11.7383235752805,6.95994804475513e-05,5.92925216289994e-06,0.00188035370985983,0.000160189289194551,"peak_whaling","unfished"
38.7551015421336,16.838422503696,7.10202258003684e-06,4.21774817592204e-07,0.000275239606243853,1.63459258837007e-05,"peak_whaling","unfished"
55.5935240458296,24.1544263620455,5.49520499785281e-06,2.27503022240577e-07,0.000305497811184893,1.26476947374304e-05,"peak_whaling","unfished"
79.747950407875,34.6491075842416,4.77544144659273e-06,1.37822927617466e-07,0.000380831667658588,1.09910959967058e-05,"peak_whaling","unfished"
114.397057992117,49.7035466042292,3.70201121883226e-06,7.44818322183323e-08,0.000423499192088221,8.52050247963966e-06,"peak_whaling","unfished"
164.100604596346,71.2988794598087,2.80789174731089e-06,3.93819898515194e-08,0.000460776733374807,6.46260834484149e-06,"peak_whaling","unfished"
235.399484056154,102.277011592404,2.16051596674359e-06,2.11241600933133e-08,0.000508584343866525,4.97261638708555e-06,"peak_whaling","unfished"
337.676495648558,146.71460729154,4.95014585889288e-07,3.37399659807311e-09,0.000167154790658017,1.13931934756748e-06,"peak_whaling","unfished"
484.391102940098,210.45957109593,2.38434778722194e-07,1.13292437820997e-09,0.000115495685444522,5.48778489108851e-07,"peak_whaling","unfished"
694.850674036028,301.900621100849,8.74237471121475e-08,2.89577897499402e-10,6.0746449607631e-05,2.01213397263396e-07,"peak_whaling","unfished"
996.751295136877,433.071228580683,3.59741231786265e-08,8.30674512747605e-11,3.58572538697095e-05,8.27975896418369e-08,"peak_whaling","unfished"
1429.82252371756,621.233200317702,3.21104489043345e-08,5.16882370226077e-11,4.59122430900993e-05,7.39050055061763e-08,"peak_whaling","unfished"
