"w","n_unfished","n_density_unfished","biomass_unfished","biomass_density_unfished","n_mean","n_median","n_q05","n_q95","n_density_mean","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","period","n_ratio","n_ratio_median","biomass_ratio","biomass_ratio_median","n_diff","biomass_diff","log_n_ratio","log_biomass_ratio","period_label"
17871.0229547244,2.01032260589908e-11,2.58907016555039e-15,3.59265214364238e-07,4.62693323599430e-11,1.13898240895332e-11,1.12937054865242e-11,8.76157639777822e-12,1.48409860379707e-11,1.46688166638255e-15,2.0354780775432e-07,2.0183006999357e-07,1.56578332924266e-07,2.65223602155318e-07,2.62146759317868e-11,"peak_whaling",0.566566980648327,0.561785727991317,0.566566980648327,0.561785727991317,-8.71340196945762e-12,-1.55717406609918e-07,-0.246748739628657,-0.246748739628657,"Peak Whaling (1930-1950)"
25635.6738809449,2.97998645092944e-11,2.67545116347272e-15,7.63939608256616e-07,6.85869935111814e-11,2.33072888902432e-11,2.09390626450571e-11,1.44362776260003e-11,4.7025959897009e-11,2.09254351338904e-15,5.97498057039246e-07,5.36786981341359e-07,3.70083705274925e-07,1.20554217185812e-06,5.3643763090928e-11,"peak_whaling",0.782127344336543,0.702656303639445,0.782127344336543,0.702656303639445,-6.49257561905117e-12,-1.6644155121737e-07,-0.106722530264832,-0.106722530264832,"Peak Whaling (1930-1950)"
36773.9315760001,1.67356955383822e-12,1.04744488281443e-16,6.15437322605237e-08,3.85186664502491e-12,9.59726234498775e-13,9.9372187155643e-13,3.55753632308623e-13,1.34158331458394e-12,6.00668392253552e-17,3.52929068791502e-08,3.65430601101909e-08,1.30824597324308e-08,4.93352930140133e-08,2.20889383565981e-12,"peak_whaling",0.573460620323611,0.593773870513714,0.573460620323611,0.593773870513714,-7.13843319339446e-13,-2.62508253813736e-08,-0.241496399843539,-0.241496399843539,"Peak Whaling (1930-1950)"
52751.5699347979,1.32551453288342e-12,5.78331145084066e-17,6.99229725809905e-08,3.05078758453738e-12,7.44508330349907e-13,7.69675037637703e-13,2.7515223099854e-13,1.04780442427138e-12,3.2483412632169e-17,3.92739832554927e-08,4.06015665750135e-08,1.45147121562352e-08,5.52733283649426e-08,1.71355101318676e-12,"peak_whaling",0.561674966120789,0.580661334556185,0.561674966120789,0.580661334556185,-5.8100620253351e-13,-3.06489893254978e-08,-0.250514932217649,-0.250514932217649,"Peak Whaling (1930-1950)"
75671.2163026369,1.13642163354278e-12,3.45649755942494e-17,8.59944072428114e-08,2.61557374468781e-12,6.2861958406218e-13,6.51520398897775e-13,2.32127590032445e-13,8.98645934729611e-13,1.91198582813309e-17,4.75684085176428e-08,4.93013410305738e-08,1.75653770751549e-08,6.80016309064097e-08,1.44682293168235e-12,"peak_whaling",0.553157002214458,0.573308690777621,0.553157002214458,0.573308690777621,-5.07802049480598e-13,-3.84259987251686e-08,-0.257151585660964,-0.257151585660964,"Peak Whaling (1930-1950)"
108549.05330397,1.16599867231601e-12,2.4722904563444e-17,1.26568052033589e-07,2.68364788528624e-12,6.50767827378893e-13,6.77145761972028e-13,2.27284414422483e-13,9.42946029859193e-13,1.37983612428057e-17,7.06402315826599e-08,7.35035314108587e-08,2.46715080163076e-08,1.02355898857952e-07,1.49779905005275e-12,"peak_whaling",0.558120556077717,0.580743167251657,0.558120556077717,0.580743167251657,-5.15230844937119e-13,-5.59278204509286e-08,-0.253271981735771,-0.253271981735771,"Peak Whaling (1930-1950)"
155711.742838438,3.26567976615962e-12,4.82702675900227e-17,5.08504687940938e-07,7.51624749372022e-12,2.68910894905391e-12,2.82398788024319e-12,5.93742267117659e-13,4.39502040694241e-12,3.97479293268868e-17,4.18725841139625e-07,4.39728074587294e-07,9.24526432097363e-08,6.84356287375506e-07,6.18921934970863e-12,"peak_whaling",0.823445390120494,0.864747336682112,0.823445390120494,0.864747336682112,-5.76570817105709e-13,-8.97788468013124e-08,-0.0843651974119476,-0.0843651974119476,"Peak Whaling (1930-1950)"
223365.806700198,4.12711421081014e-13,4.25262681066379e-18,9.21856195041458e-08,9.49891418158807e-13,8.41504485646129e-13,8.1973575548011e-13,6.11730074192766e-14,1.7838101766929e-12,8.6709607589224e-18,1.87963328278183e-07,1.83100938303811e-07,1.36639581504839e-08,3.98442199117032e-07,1.93679614478246e-12,"peak_whaling",2.03896583099634,1.98622018584554,2.03896583099634,1.98622018584554,4.28793064565115e-13,9.5777708774037e-08,0.309409947929154,0.309409947929154,"Peak Whaling (1930-1950)"
320414.393245838,1.76242944149836e-15,1.2659810329451e-20,5.64707760136299e-10,4.05638544531844e-15,1.11374009107886e-15,1.05076898056499e-15,9.73088280025312e-16,1.64726501607722e-15,8.00017179546022e-21,3.56858355516599e-10,3.36681505349279e-10,3.11791490818946e-10,5.27807420641477e-10,2.56337019170485e-15,"peak_whaling",0.63193456989234,0.596204849864321,0.63193456989234,0.596204849864321,-6.48689350419498e-16,-2.078494046197e-10,-0.199327885967204,-0.199327885967204,"Peak Whaling (1930-1950)"
459628.91507784,3.01438103717175e-15,1.50944844216998e-20,1.38549668574647e-09,6.93786149840526e-15,2.51957481531928e-15,2.53450236470103e-15,1.7203050093823e-15,3.3232244549023e-15,1.26167469640227e-20,1.15806943882265e-09,1.16493057214975e-09,7.90701925065358e-10,1.52745005076689e-09,5.79902171888538e-15,"peak_whaling",0.835851468095514,0.840803579058815,0.835851468095514,0.840803579058815,-4.94806221852466e-16,-2.27427246923814e-10,-0.0778708904050244,-0.0778708904050244,"Peak Whaling (1930-1950)"
659329.743072884,1.56484808379516e-15,5.46256969939275e-21,1.03175088503675e-09,3.60163467641834e-15,8.46738459125751e-16,7.85156149239296e-16,7.0621818847135e-16,1.40060990920858e-15,2.9557935355061e-21,5.58279850705311e-10,5.1767680215004e-10,4.65630656758212e-10,9.23463771583828e-10,1.94884259234173e-15,"peak_whaling",0.541099463835616,0.501745924968699,0.541099463835616,0.501745924968699,-7.18109624669405e-16,-4.73471034331444e-10,-0.266722896400718,-0.266722896400718,"Peak Whaling (1930-1950)"
945797.132947857,2.18721488684157e-15,5.32256454429557e-21,2.06866156911563e-09,5.03406628592466e-15,1.14734291053411e-15,1.05567895228005e-15,9.31174789379067e-16,1.94293772622483e-15,2.79204696918291e-21,1.08515363529121e-09,9.98458126379867e-10,8.80702446068046e-10,1.83762493095967e-09,2.64071001850895e-15,"peak_whaling",0.524567987094732,0.482659001011325,0.524567987094732,0.482659001011324,-1.03987197630746e-15,-9.83507933824413e-10,-0.28019821670474,-0.28019821670474,"Peak Whaling (1930-1950)"
1356729.65779355,2.37735427119584e-14,4.03299852044497e-20,3.22542704681357e-08,5.47168870252521e-14,2.78325691411161e-14,2.54409787628978e-14,9.65080151399704e-15,5.12235840630764e-14,4.7215811091479e-20,3.77612720063418e-08,3.45165304109194e-08,1.30935286355187e-08,6.9496555676857e-08,6.40590912245874e-14,"peak_whaling",1.1707371290151,1.07013830757755,1.1707371290151,1.07013830757755,4.05902642915769e-15,5.5070015382061e-09,0.0684593918835906,0.0684593918835906,"Peak Whaling (1930-1950)"
1946205.26983358,5.12083966299106e-17,6.05591834114975e-23,9.96620513808604e-11,1.17860601892275e-16,2.51457004754427e-17,2.34042617738306e-17,1.82459695226815e-17,4.38335974075081e-17,2.97373709649298e-23,4.89386947789635e-11,4.55494976007939e-11,3.55104020382658e-11,8.5309178270256e-11,5.78750280829427e-17,"peak_whaling",0.491046432427357,0.457039534804734,0.491046432427357,0.457039534804734,-2.60626961544679e-17,-5.0723356601897e-11,-0.30887743986572,-0.30887743986572,"Peak Whaling (1930-1950)"
2791797.85786357,2.26129529797178e-16,1.86423555494345e-22,6.31307936887457e-10,5.20456882884424e-16,7.95520570598347e-16,2.65131148543425e-16,8.33244177378155e-17,2.7656413348076e-15,6.55835500002376e-22,2.22093262488287e-09,7.40192572556441e-10,2.32624930948162e-10,7.72111155413479e-09,1.83096014401752e-15,"peak_whaling",3.51798622370052,1.17247468201623,3.51798622370052,1.17247468201623,5.69391040801169e-16,1.58962468799541e-09,0.546294134444194,0.546294134444194,"Peak Whaling (1930-1950)"
4004785.82602855,5.16988124850014e-18,2.97117853557853e-24,2.07042671462441e-11,1.18989336858852e-17,2.6994123150561e-18,2.44940755352555e-18,2.07484556238751e-18,4.57590998666735e-18,1.55137720648765e-24,1.08105681779436e-11,9.8093526525264e-12,8.30931209944774e-12,1.83255394557879e-11,6.21293344736552e-18,"peak_whaling",0.52214203485607,0.473784103694096,0.52214203485607,0.473784103694096,-2.47046893344404e-18,-9.89369896830054e-12,-0.282211342661354,-0.282211342661354,"Peak Whaling (1930-1950)"
5744796.12382558,9.19240536475942e-18,3.68283297870473e-24,5.28084947081033e-11,2.11571246207599e-17,5.04734863978332e-18,4.75266556207442e-18,3.64122590053143e-18,8.25534330051529e-18,2.02216300174018e-24,2.89959889014235e-11,2.73030946988445e-11,2.09181004393462e-11,4.74252641936497e-11,1.16169141741405e-17,"peak_whaling",0.54907811824021,0.51702088555565,0.54907811824021,0.51702088555565,-4.1450567249761e-18,-2.38125058066799e-11,-0.260365863369274,-0.260365863369274,"Peak Whaling (1930-1950)"
8240810.85430961,3.00141869091907e-17,8.38270365302689e-24,2.47341237264536e-10,6.90802752523249e-17,5.43697384606692e-15,4.12314132116064e-17,1.0348853890468e-17,2.82305359606593e-14,1.51849992334395e-21,4.48050730852658e-08,3.39780277532731e-10,8.52829474702328e-11,2.32642507167579e-07,1.25136706505611e-14,"peak_whaling",181.146797763229,1.37373080724639,181.146797763229,1.37373080724639,5.40695965915773e-15,4.45577318480012e-08,2.25803066116354,2.25803066116354,"Peak Whaling (1930-1950)"
11821300.8908807,7.42008080472197e-18,1.44467726967238e-24,8.77150078272664e-11,1.70779646950132e-17,8.70676422814122e-18,7.53735255274462e-18,6.01577648207603e-18,1.47616924472093e-17,1.69519237105714e-24,1.02925279726814e-10,8.91013124466417e-11,7.11143038869044e-11,1.74502408077101e-10,2.00393790861919e-17,"peak_whaling",1.17340558105519,1.01580464567825,1.17340558105519,1.01580464567825,1.28668342341924e-18,1.52102718995473e-11,0.0694481495149696,0.0694481495149696,"Peak Whaling (1930-1950)"
16957452.0303007,3.27005447119641e-20,4.43835326580059e-27,5.54517918317834e-13,7.52631625983418e-20,2.2040593674097e-20,2.13144465847224e-20,1.83706354590599e-20,3.11171704678391e-20,2.99150799398829e-27,3.73752309947848e-13,3.61438705512836e-13,3.11519169563149e-13,5.2766792552707e-13,5.07283533063174e-20,"peak_whaling",0.674013043765384,0.651807080660774,0.674013043765384,0.651807080660774,-1.06599510378671e-20,-1.80765608369986e-13,-0.171331698745815,-0.171331698745815,"Peak Whaling (1930-1950)"
24325172.1628858,2.79245216336487e-20,2.64214894328421e-27,6.79268796304735e-13,6.42707279253754e-20,1.83987573779519e-20,1.74977648507358e-20,1.48739419812273e-20,2.82838739667695e-20,1.74084476725005e-27,4.47552940801846e-13,4.2563614245984e-13,3.6181119943413e-13,6.88010103675033e-13,4.23463486722164e-20,"peak_whaling",0.658874576951807,0.626609296312928,0.658874576951807,0.626609296312928,-9.52576425569684e-21,-2.31715855502889e-13,-0.181197249627382,-0.181197249627382,"Peak Whaling (1930-1950)"
34894039.487579,3.89453934593891e-20,2.56881201722677e-27,1.35896209723122e-12,8.96362279652785e-20,2.21757401213819e-20,2.07440037486407e-20,1.64336568551407e-20,3.40520423165603e-20,1.46269693677906e-27,7.73801151461791e-13,7.23842085935555e-13,5.73436671228604e-13,1.18821330922677e-12,5.10394046703295e-20,"peak_whaling",0.569405984933906,0.532643321995753,0.569405984933906,0.532643321995753,-1.67696533380072e-20,-5.85160945769433e-13,-0.244577972366251,-0.244577972366251,"Peak Whaling (1930-1950)"
50054897.1907571,7.67026474789695e-19,3.52688466146248e-26,3.8393431338187e-11,1.76537849133163e-18,1.15978318579299e-17,7.62123419032993e-19,3.74056927221396e-19,6.91763746763677e-17,5.33282965195811e-25,5.80528281284367e-10,3.81480093863648e-11,1.87233810355575e-11,3.46261632245488e-09,2.66934239964584e-17,"peak_whaling",15.1205104896931,0.993607709879837,15.1205104896931,0.993607709879837,1.08308053831402e-17,5.4213484994618e-10,1.17956645380502,1.17956645380502,"Peak Whaling (1930-1950)"
71802885.8100286,3.2924220842456e-20,1.05536110301636e-27,2.36405406953504e-12,7.57779727682293e-20,1.76252452499564e-20,1.62192639925914e-20,1.30542624678702e-20,3.39271098434404e-20,5.64963962455921e-28,1.26554347205637e-12,1.16458996038275e-12,9.37333717314626e-13,2.43606439395285e-12,4.05660428830038e-20,"peak_whaling",0.535327634154018,0.492624079707197,0.535327634154018,0.492624079707197,-1.52989755924997e-20,-1.09851059747867e-12,-0.271380337317418,-0.271380337317418,"Peak Whaling (1930-1950)"
103000000.000001,2.0962417784962e-18,4.68415895482463e-26,2.1591290318511e-10,4.8246837234694e-18,2.86865603364183e-17,8.21596244504519e-18,1.28031421474374e-18,1.48519695953198e-16,6.41015792459527e-25,2.9547157146511e-09,8.4624413183966e-10,1.31872364118606e-10,1.52975286831795e-08,6.60246266233316e-17,"peak_whaling",13.6847574696262,3.91937730147672,13.6847574696262,3.91937730147672,2.65903185579221e-17,2.73880281146599e-09,1.13623710495868,1.13623710495868,"Peak Whaling (1930-1950)"
3.16227766016838e-08,575266683553.257,41869396331007574016,18191.5298203962,1324026566622.81,462053310461.492,482005302725.321,249531424879.922,615069400028.442,33629434373414912000,14611.4086147922,15242.3460089098,7890.87650407762,19450.2022316311,1063456090431.49,"post_whaling",0.803198453293908,0.837881484371932,0.803198453293908,0.837881484371932,-113213373091.765,-3580.12120560396,-0.0951771365120135,-0.0951771365120136,"Post-Peak Whaling (1970-1980)"
4.53623270600988e-08,397961567393.321,20191718540643512320,18052.4627774454,915943340346.133,314170837661.867,314478709601.914,178331698891.854,420989068806.636,15940356173833576448,14251.5202907628,14265.4860783999,8089.54085031534,19097.0438279331,723091650211.905,"post_whaling",0.789450196710475,0.79022381900286,0.789450196710475,0.79022381900286,-83790729731.4547,-3800.94248668259,-0.102675262712128,-0.102675262712128,"Post-Peak Whaling (1970-1980)"
6.50714749759769e-08,270733252495.19,9575874075682721792,17617.0120649056,623116250288.894,210250628043.902,205194836751.899,123974645614.406,284976025461.931,7436594950660435968,13681.3184814422,13352.3306849009,8067.21304975343,18543.8103095994,483910202238.377,"post_whaling",0.776596986539867,0.757922548710725,0.776596986539867,0.757922548710725,-60482624451.2885,-3935.69358346344,-0.10980429899683,-0.10980429899683,"Post-Peak Whaling (1970-1980)"
9.33439073780173e-08,181163481678.495,4466960978591756288,16910.5072540765,416963591846.886,138423342457.834,134100940973.368,84617202409.7659,190901281101.433,3413114296305721856,12920.9756573397,12517.505813523,7898.50030432413,17819.471501477,318593424744.948,"post_whaling",0.764079720566919,0.74022059926709,0.764079720566919,0.74022059926709,-42740139220.6603,-3989.53159673687,-0.11686132676975,-0.11686132676975,"Post-Peak Whaling (1970-1980)"
1.33900223528244e-07,119341262382.088,2051336001573374464,15979.8217091044,274674349142.21,89650417169.9854,86436355066.2127,54753634104.3137,125548974007.757,1540985277230189568,12004.2108984614,11573.8472643326,7331.5238455513,16811.0356833804,206338273074.856,"post_whaling",0.751210565235658,0.724278873383075,0.751210565235658,0.724278873383075,-29690845212.1027,-3975.61081064305,-0.124238312659837,-0.124238312659837,"Post-Peak Whaling (1970-1980)"
1.92077558830971e-07,77503905101.9866,928697837949298048,14886.7608918568,178382013604.901,57142123073.627,54834228967.8224,34300479225.3352,81203058239.7145,684710868239203072,10975.7195064011,10532.4248405178,6588.35231633481,15597.2851962935,131517592076.42,"post_whaling",0.737280566681565,0.707502788351974,0.737280566681565,0.707502788351974,-20361782028.3597,-3911.04138545565,-0.132367213125504,-0.132367213125504,"Post-Peak Whaling (1970-1980)"
2.75531941876727e-07,49721068318.7282,415332556256305664,13699.7425060446,114437385749.925,35882285420.0706,34343313571.5908,20618725798.7164,51693130039.1311,299733731228433856,9886.71578076702,9462.67987886178,5681.11755834411,14243.108501368,82586217011.3274,"post_whaling",0.72167165013538,0.690719542698459,0.72167165013538,0.690719542698459,-13838782898.6576,-3813.02672527758,-0.141660355020361,-0.141660355020361,"Post-Peak Whaling (1970-1980)"
3.95245813495413e-07,31582165197.7529,183908625687507424,12482.7185755324,72689114368.6824,22232780204.427,21120968652.731,12267850837.9503,32470755231.8491,129465476068737296,8787.41329816348,8347.97443695978,4848.81668428605,12833.9300664227,51170687408.3591,"post_whaling",0.703966307098187,0.668762528486607,0.703966307098187,0.668762528486607,-9349384993.32594,-3695.30527736892,-0.15244812635718,-0.15244812635718,"Post-Peak Whaling (1970-1980)"
5.66973295442978e-07,19915013253.1805,80843567943506976,11291.2806929464,45836144132.2985,13622611327.5384,12791933886.2944,7414188094.51061,20193483316.2132,55300013634183992,7723.6568369133,7252.68491060102,4203.64665697878,11449.1657822662,31353630968.2149,"post_whaling",0.684037271497311,0.642326154829519,0.684037271497311,0.642326154829519,-6292401925.64213,-3567.62385603306,-0.164920234004128,-0.164920234004128,"Post-Peak Whaling (1970-1980)"
