"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_50","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1921-1930",1921,1930,"spectrum_lcd_exponent","structural","absolute",2111,-0.00154004677386732,-0.00187208473387323,0.00374982449196729,-0.0048293961021848,-0.00288463563959618,-0.00101707062162459,0.000210765722880701,-0.0548881690985713,-2.0769072042547,-2.09549099330035,-2.05618015892525,2111,0.49928943628612,0.0904784462340123,0.0203694931312174,0.0497394599715775,0.0407389862624349,-2.07477133455583,0.0280579002571869
"1931-1940",1931,1940,"spectrum_lcd_exponent","structural","absolute",2111,-0.00665846023931449,-0.00987996516082035,0.0119160294777642,-0.0356120441381014,-0.011718548908374,-0.0037498206320663,-0.00167455894478219,-0.23731142310298,-2.08546418098432,-2.10249794753524,-2.06334804390613,2111,0.551871151113216,0.133112269066793,0.0360018948365703,0.103742302226433,0.02936996684036,-2.07477133455583,0.0280579002571869
"1941-1950",1941,1950,"spectrum_lcd_exponent","structural","absolute",2111,-0.0103773247350887,-0.0162325036267073,0.0192160115268554,-0.0582518529492815,-0.0219531750522577,-0.00543446314848617,-0.00210460792236988,-0.369853932046486,-2.09223346700858,-2.10858593793267,-2.06885938390761,2111,0.620558976788252,0.198484130743723,0.0909521553765988,0.171009000473709,0.0274751302700142,-2.07477133455583,0.0280579002571869
"1951-1960",1951,1960,"spectrum_lcd_exponent","structural","absolute",2111,-0.0140864985445317,-0.0214342029806594,0.0242318716429812,-0.0732587545974728,-0.0305285657936143,-0.00706880149156386,-0.00282945299293336,-0.502051059252857,-2.09768684077623,-2.11483050559991,-2.07318230636128,2111,0.671719564187589,0.25106584557082,0.121743249644718,0.22690667929891,0.024159166271909,-2.07477133455583,0.0280579002571869
"1961-1970",1961,1970,"spectrum_lcd_exponent","structural","absolute",2111,-0.0156811518132081,-0.0234586312900448,0.025753715536667,-0.0764075376042059,-0.0341258705976473,-0.0076576259684038,-0.00277918585611747,-0.558885435812019,-2.09961886627326,-2.11741840670712,-2.0747127173842,2111,0.69019422074846,0.279488394126007,0.141165324490763,0.256750355281857,0.0227380388441497,-2.07477133455583,0.0280579002571869
"1971-1980",1971,1980,"spectrum_lcd_exponent","structural","absolute",2111,-0.0199723105585172,-0.0265643332293877,0.0259126278192006,-0.0794051611976411,-0.0379355038311968,-0.00936852130730514,-0.00378866009597623,-0.711824847028652,-2.10232989113026,-2.12022731107477,-2.07896005742525,2111,0.695405021316911,0.29512079583136,0.157745144481288,0.284699194694458,0.0104216011369019,-2.07477133455583,0.0280579002571869
"1981-1990",1981,1990,"spectrum_lcd_exponent","structural","absolute",2111,-0.022145117138741,-0.0292982642775067,0.0274783231039565,-0.0817606294128344,-0.0427479111052933,-0.0102085162702568,-0.00403200070961951,-0.789264946262992,-2.10447278830857,-2.12264358437661,-2.08389478356123,2111,0.716248223590715,0.324017053529133,0.177167219327333,0.313595452392231,0.0104216011369019,-2.07477133455583,0.0280579002571869
"1991-2000",1991,2000,"spectrum_lcd_exponent","structural","absolute",2111,-0.0230547715820606,-0.0300824090089078,0.0274423964188415,-0.080172705586772,-0.0436667956770933,-0.0113780329644553,-0.00534872344514237,-0.821685563450359,-2.105318226501,-2.12340673958748,-2.08543943387473,2111,0.724774988157271,0.336333491236381,0.188536238749408,0.326385599242065,0.00994789199431549,-2.07477133455583,0.0280579002571869
"2001-2010",2001,2010,"spectrum_lcd_exponent","structural","absolute",2111,-0.0213476239431354,-0.028114443928906,0.0275359059032455,-0.0757583206346031,-0.0422436290193613,-0.00954190190042681,-0.00348527993234637,-0.760841821642277,-2.10398492456227,-2.12148289399238,-2.08393395527303,2111,0.716721932733302,0.317858834675509,0.177640928469919,0.305542396968261,0.0123164377072477,-2.07477133455583,0.0280579002571869
"1841-1850",1841,1850,"spectrum_lbnbiom_slope","structural","absolute",2111,0.000215895644531727,0.000226548815675835,0.000141656279268961,2.37784666512475e-07,0.000148538975903056,0.000300979319542871,0.000483442175991833,0.0142484681569169,-1.12518365916208,-1.13489588883209,-1.11332118232626,2111,0.502605400284226,0.104689720511606,0.0208432022738039,0.0502131691141639,0.054476551397442,-1.12537184378399,0.0151522003736887
"1851-1860",1851,1860,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.000215895644531727,-0.000226548815675833,0.000141656279268969,-0.000483442175991833,-0.000300979319542982,-0.000148538975903056,-2.37784666512475e-07,-0.0142484681569169,-1.12557434283449,-1.13533811247152,-1.11393004811422,2111,0.50071056371388,0.0994789199431549,0.019895783988631,0.0511605873993368,0.0483183325438181,-1.12537184378399,0.0151522003736887
"1861-1870",1861,1870,"spectrum_lbnbiom_slope","structural","absolute",2111,6.293189407236e-05,0.000122120545603129,0.000403212658971651,-0.00045515164832266,-0.000130459335296429,0.000345625198593935,0.000838476580108272,0.00415331717640424,-1.12531917470775,-1.13506565803263,-1.11348245159873,2111,0.502605400284226,0.102321174798674,0.0208432022738039,0.0497394599715775,0.0525817148270962,-1.12537184378399,0.0151522003736887
"1871-1880",1871,1880,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.000365894492178276,-0.000356103726309189,0.000550427121057349,-0.00120689465559942,-0.00066365232650778,-0.000104985825001958,0.000661351651894959,-0.0241479444011076,-1.12574165191472,-1.13546631113481,-1.11416298595824,2111,0.495499763145429,0.0990052108005685,0.0194220748460445,0.0516342965419233,0.0473709142586452,-1.12537184378399,0.0151522003736887
"1881-1890",1881,1890,"spectrum_lbnbiom_slope","structural","absolute",2111,-9.826559796422e-05,-2.45913021250714e-05,0.000788803264919206,-0.00121242299266022,-0.000466153715505069,0.000358973888085035,0.00141727361832167,-0.00648523617301518,-1.1254577939487,-1.13522772631017,-1.11381289820335,2111,0.496447181430602,0.0999526290857414,0.019895783988631,0.0497394599715775,0.0502131691141639,-1.12537184378399,0.0151522003736887
"1891-1900",1891,1900,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.000541778258683179,-0.000504045636623283,0.000997964486078154,-0.0020276674431704,-0.0010456582576579,-7.56038454272634e-05,0.00129017105477047,-0.0357557480314186,-1.12594538855737,-1.13556348308192,-1.11429905138354,2111,0.493131217432496,0.0980577925153956,0.0194220748460445,0.0506868782567504,0.0473709142586452,-1.12537184378399,0.0151522003736887
"1901-1910",1901,1910,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.000257835787173422,-0.000159529661584788,0.00143978766351123,-0.0020357497139335,-0.000837049697620329,0.000330357025471129,0.00202087375889126,-0.0170163923928267,-1.12570772987683,-1.13531733447911,-1.11401504449193,2111,0.495499763145429,0.0994789199431549,0.0213169114163903,0.0502131691141639,0.049265750828991,-1.12537184378399,0.0151522003736887
"1911-1920",1911,1920,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.000712994067451955,-0.000538725189184952,0.00530351492039219,-0.00284494325847695,-0.00142434557581972,-4.61167885869029e-05,0.00193572784658369,-0.0470554803835651,-1.12613930290868,-1.1357174704471,-1.11462644994628,2111,0.497394599715774,0.0990052108005685,0.019895783988631,0.0516342965419233,0.0473709142586452,-1.12537184378399,0.0151522003736887
"1921-1930",1921,1930,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.000403115725794212,-0.000132821286953076,0.00645959627570324,-0.00287144572563125,-0.00120615749431485,0.00035639906206586,0.00259787728813343,-0.0266044347258112,-1.12577917852252,-1.13534823807685,-1.11438669188872,2111,0.495499763145429,0.10279488394126,0.0227380388441497,0.0497394599715775,0.0530554239696826,-1.12537184378399,0.0151522003736887
"1931-1940",1931,1940,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.00306187277680858,-0.00313239435258456,0.0107933416539217,-0.012097314661802,-0.00485104853557239,-0.00159974121678363,0.00110627110674089,-0.202074464519716,-1.12892961628689,-1.13872124146194,-1.11764306755724,2111,0.514448128848887,0.111321648507816,0.0288962576977736,0.0772145902415917,0.0341070582662245,-1.12537184378399,0.0151522003736887
"1941-1950",1941,1950,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.00754976775939609,-0.00711787638065105,0.0156194593130957,-0.0215721153105666,-0.0102871218411817,-0.00373172604135974,0.00113958860311103,-0.498262138382622,-1.13325159826527,-1.14343895483645,-1.12184051300877,2111,0.569872098531502,0.208432022738039,0.0473709142586452,0.179062055897679,0.02936996684036,-1.12537184378399,0.0151522003736887
"1951-1960",1951,1960,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.0150016076016857,-0.0136447211902551,0.0195658581317372,-0.0313469312947422,-0.0193129994098646,-0.00841648893067848,-0.00152009576241185,-0.990061326520965,-1.14011512519358,-1.15054741827847,-1.12863979530601,2111,0.699668403600189,0.360966366650876,0.127901468498342,0.343439128375178,0.0175272382756987,-1.12537184378399,0.0151522003736887
"1961-1970",1961,1970,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.0169216668460697,-0.0157180592022102,0.020573153034029,-0.0349338606790459,-0.0219210792907155,-0.0101572726389997,-0.00167333872272579,-1.11677950586329,-1.14229925291381,-1.15298884724498,-1.1306798212681,2111,0.734249171009,0.4126006631928,0.162008526764567,0.395547134059687,0.0170535291331123,-1.12537184378399,0.0151522003736887
"1971-1980",1971,1980,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.0202576110541179,-0.0190562441069056,0.0209773333671503,-0.0385569996287177,-0.0256121681636483,-0.014056571517874,-0.00427722350907189,-1.3369418668258,-1.14591783664332,-1.15619649183051,-1.13429217971486,2111,0.781146376125059,0.491710090004737,0.230222643297016,0.479393652297489,0.0123164377072477,-1.12537184378399,0.0151522003736887
"1981-1990",1981,1990,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.0234454120502843,-0.0220947801771202,0.0221578937396642,-0.0424614780890631,-0.0292817046771059,-0.017024002148332,-0.00651079362298368,-1.54732721796608,-1.14912107450476,-1.1589707634507,-1.13781933133337,2111,0.834675509237328,0.567029843675983,0.297963050686878,0.556608242539081,0.0104216011369019,-1.12537184378399,0.0151522003736887
"1991-2000",1991,2000,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.0230948595653706,-0.0216011178974396,0.0242732159508519,-0.041844660347689,-0.0289322790300526,-0.0170897350414491,-0.00663386059536086,-1.52419180025326,-1.14901736511414,-1.15824731523138,-1.13853203194987,2111,0.84509711037423,0.570345807674088,0.275698720985315,0.558503079109427,0.0118427285646613,-1.12537184378399,0.0151522003736887
"2001-2010",2001,2010,"spectrum_lbnbiom_slope","structural","absolute",2111,-0.0208331762682645,-0.019020462643787,0.0257856593016681,-0.0385603378099594,-0.0268024598172961,-0.0145634991625915,-0.004156749703912,-1.37492745307412,-1.14666456479879,-1.15594480755095,-1.13615282034923,2111,0.807200378967314,0.511132164850782,0.227380388441497,0.497394599715774,0.0137375651350071,-1.12537184378399,0.0151522003736887
"1841-1850",1841,1850,"mean_weight","structural","absolute",2111,-0.0401286107204442,1.9276746665338,9.02351329937597,-0.508608585219392,-0.273340158438707,0.311674505905103,9.48571231232827,-9.76622448495535e-05,261.098024974079,227.149849236305,294.609024412278,2111,0.50071056371388,0.0990052108005685,0.0203694931312174,0.0487920416864045,0.0502131691141639,261.10741319016,410.891750258878
"1851-1860",1851,1860,"mean_weight","structural","absolute",2111,0.040128610720501,-1.9276746665338,9.02351329937599,-9.48571231232825,-0.311674505905131,0.273340158438707,0.508608585219392,9.76622448496918e-05,261.021135732638,227.380954925981,294.686121991073,2111,0.49928943628612,0.100426338228328,0.0184746565608716,0.0506868782567504,0.0497394599715775,261.10741319016,410.891750258878
"1861-1870",1861,1870,"mean_weight","structural","absolute",2111,-1.25962224977445,-6.6410688211101,25.3317969449239,-29.9779113667214,-1.83290652058568,-0.59776316426732,0.785265106496567,-0.00306558174745742,259.509743152475,225.84283384662,293.574930387495,2111,0.497868308858361,0.0966366650876362,0.0156324017053529,0.0473709142586452,0.049265750828991,261.10741319016,410.891750258878
"1871-1880",1871,1880,"mean_weight","structural","absolute",2111,0.361121866422366,-8.79071299193406,41.4421042979526,-44.1539444698835,-0.800070310346037,0.928942982112218,1.99700217670491,0.000878873489659611,261.279117449889,227.627942887099,294.974203063844,2111,0.49928943628612,0.0966366650876362,0.0161061108479394,0.0487920416864045,0.0478446234012316,261.10741319016,410.891750258878
"1881-1890",1881,1890,"mean_weight","structural","absolute",2111,-1.07601956287402,-13.3578140737543,56.7303414680784,-63.6229655315887,-2.27479319182632,-0.131905074918961,2.32151579356275,-0.00261874219230756,259.615616796498,225.875896813762,293.613790371894,2111,0.496447181430602,0.0923732828043581,0.0151586925627665,0.0487920416864045,0.0435812411179536,261.10741319016,410.891750258878
"1891-1900",1891,1900,"mean_weight","structural","absolute",2111,0.527350645620288,-15.3002050440853,72.1725412947991,-76.8997993968511,-1.25569992641228,1.45976752219883,3.56280728403145,0.00128342962663046,261.211654653631,227.310970633978,294.501317918976,2111,0.498815727143534,0.0914258645191852,0.01468498342018,0.0483183325438181,0.0431075319753671,261.10741319016,410.891750258878
"1901-1910",1901,1910,"mean_weight","structural","absolute",2111,-0.920662042658108,-19.7880478376385,88.3859931014166,-95.1162547173096,-2.76530167641576,0.365036520414719,3.73848884000157,-0.00224064377558823,259.471692281652,225.848489960206,293.217737154033,2111,0.495026054002842,0.089057318806253,0.0127901468498342,0.0483183325438181,0.0407389862624349,261.10741319016,410.891750258878
"1911-1920",1911,1920,"mean_weight","structural","absolute",2111,0.705647557494586,-21.767984075348,107.36086853869,-107.366050676145,-1.76402346631112,2.03068683109211,5.14047098982317,0.0017173563524943,261.152420781009,227.537702013282,294.273268127663,2111,0.494078635717669,0.0871624822359072,0.0127901468498342,0.0478446234012316,0.0393178588346755,261.10741319016,410.891750258878
"1921-1930",1921,1930,"mean_weight","structural","absolute",2111,-0.782618287171772,-26.048238822035,120.756048350069,-124.431246694005,-3.23115477176012,0.931140415451651,5.3011932391225,-0.00190468240522885,259.39534032277,226.01577903464,293.15094526298,2111,0.493131217432496,0.0857413548081478,0.0118427285646613,0.0478446234012316,0.0378967314069162,261.10741319016,410.891750258878
"1931-1940",1931,1940,"mean_weight","structural","absolute",2111,1.29989596304,-27.077652857684,135.339961679729,-136.838933733002,-2.77465800166621,4.36140060083379,14.3154683299278,0.00316359713287262,261.851675033952,229.888188634201,294.489362477242,2111,0.488394126006632,0.0757934628138323,0.00947418285172904,0.0407389862624349,0.0350544765513974,261.10741319016,410.891750258878
"1941-1950",1941,1950,"mean_weight","structural","absolute",2111,0.806070552854464,-28.6585727851255,150.67115019231,-181.666314829596,-3.85746098412878,6.54886759287476,33.6062997040166,0.00196175891179759,262.480525789641,231.967509120365,293.281474259967,2111,0.458550450023685,0.0667929891046897,0.00805305542396968,0.0331596399810516,0.0336333491236381,261.10741319016,410.891750258878
"1951-1960",1951,1960,"mean_weight","structural","absolute",2111,2.56831533094314,-29.9843076514752,160.494700703645,-194.336858289035,-3.85358844807178,8.48609329638488,38.9251706864265,0.00625058869963925,263.016471859676,233.448617886108,293.346940682466,2111,0.44860255802937,0.0615821885362388,0.00710563713879678,0.0298436759829465,0.0317385125532923,261.10741319016,410.891750258878
"1961-1970",1961,1970,"mean_weight","structural","absolute",2111,1.50107915454862,-33.5087732948828,173.516617611096,-210.434429138951,-5.11866840221066,7.95865516526285,42.1144565216148,0.00365322290750028,261.97507197406,233.343523192406,292.65498378016,2111,0.437707247749882,0.0577925153955471,0.00615821885362387,0.0270014211274278,0.0307910942681194,261.10741319016,410.891750258878
"1971-1980",1971,1980,"mean_weight","structural","absolute",2111,3.13685828104519,-57.8039551362502,285.426512214886,-311.42992632537,-4.81171813757328,9.57048945244418,45.3208567667117,0.00763426931562594,262.638637418947,234.430030703523,290.723925655453,2111,0.418285172903837,0.0383704405495026,0.00331596399810516,0.0265277119848413,0.0118427285646613,261.10741319016,410.891750258878
"1981-1990",1981,1990,"mean_weight","structural","absolute",2111,0.825654777291106,-75.5474039770223,353.736521525988,-409.158470717642,-8.15267988416169,8.23449347523173,44.4574526657462,0.00200942164638475,257.665840603187,230.425237223144,282.540385605892,2111,0.378967314069162,0.0322122216958787,0.00236854571293226,0.0270014211274278,0.00521080056845097,261.10741319016,410.891750258878
"1991-2000",1991,2000,"mean_weight","structural","absolute",2111,0.579298994265969,-77.0535316013419,359.508895319561,-410.36882158555,-8.65030999224408,7.814671716608,46.0090303858594,0.00140985793436103,257.784244379186,230.762847561592,281.603033851163,2111,0.364282330648982,0.0303173851255329,0.00236854571293226,0.0255802936996684,0.00473709142586452,261.10741319016,410.891750258878
"2001-2010",2001,2010,"mean_weight","structural","absolute",2111,3.66115533513153,-74.6208757693779,363.424288985967,-403.159832627787,-4.60996844584169,11.4195586832404,47.913671717719,0.00891026732180641,260.642243995664,233.395187905163,285.602093853009,2111,0.384651823780199,0.0298436759829465,0.00189483657034581,0.025106584557082,0.00473709142586452,261.10741319016,410.891750258878
"1841-1850",1841,1850,"mean_max_weight","structural","absolute",2111,11807.30826869,26117.2395704443,33703.9275757407,378.06792727203,5956.27452956274,30622.3788762426,107340.861908058,0.00163114373825805,1757480.31056871,1066237.02474963,4772407.29647096,2111,0.496920890573188,0.101373756513501,0.0208432022738039,0.0502131691141639,0.0511605873993368,1747142.67544964,7238668.17604891
"1851-1860",1851,1860,"mean_max_weight","structural","absolute",2111,-11807.30826869,-26117.2395704443,33703.9275757407,-107340.861908056,-30622.3788762423,-5956.27452956256,-378.067927272001,-0.00163114373825805,1736805.04033057,1054733.35275011,4709056.60815886,2111,0.501657981999053,0.0999526290857414,0.0203694931312174,0.0502131691141639,0.0497394599715775,1747142.67544964,7238668.17604891
"1861-1870",1861,1870,"mean_max_weight","structural","absolute",2111,-32211.9016503417,-74332.2000167922,95990.8501032668,-313371.979875589,-87739.2436589422,-17196.6716073209,-1280.15102384458,-0.0044499762755977,1714648.29268183,1042626.05032512,4647622.54850258,2111,0.502605400284226,0.0990052108005685,0.019895783988631,0.0497394599715775,0.049265750828991,1747142.67544964,7238668.17604891
"1871-1880",1871,1880,"mean_max_weight","structural","absolute",2111,-52665.8110428641,-120665.202526541,154461.726940936,-498293.486356204,-142811.579630966,-27164.0726173535,-1255.58937370927,-0.00727562166989823,1692439.6601663,1031654.00538075,4599437.08647873,2111,0.503079109426812,0.0980577925153956,0.0194220748460445,0.0506868782567504,0.0473709142586452,1747142.67544964,7238668.17604891
"1881-1890",1881,1890,"mean_max_weight","structural","absolute",2111,-72027.4243872575,-168215.453567548,216060.042498537,-693516.142503064,-200527.435727887,-38715.0512561834,-2342.63650221858,-0.00995036968617788,1677562.16837762,1022339.4009193,4537419.8091211,2111,0.506395073424917,0.0980577925153956,0.0184746565608716,0.0511605873993368,0.0468972051160587,1747142.67544964,7238668.17604891
"1891-1900",1891,1900,"mean_max_weight","structural","absolute",2111,-92533.0301871279,-214314.61072471,274984.455590325,-888430.327655839,-254157.974385952,-47845.4324845444,-2219.97893109813,-0.0127831567819752,1658093.44519056,1011802.38754867,4483125.88170799,2111,0.507816200852676,0.0961629559450497,0.0180009474182852,0.0511605873993368,0.0450023685457129,1747142.67544964,7238668.17604891
"1901-1910",1901,1910,"mean_max_weight","structural","absolute",2111,-110940.525509916,-261831.100073548,337178.060267592,-1078666.41980846,-310856.648740216,-58956.5685811105,-3333.66963583115,-0.0153260962944804,1634882.51611648,1002039.86485219,4430162.20898167,2111,0.509711037423022,0.0952155376598768,0.0180009474182852,0.0521080056845097,0.0431075319753671,1747142.67544964,7238668.17604891
"1911-1920",1911,1920,"mean_max_weight","structural","absolute",2111,-131489.162820379,-308756.282088783,400991.623001262,-1280939.61817535,-361531.881238995,-67909.544462055,-3421.06318583875,-0.0181648280626326,1609497.11672749,991977.785869718,4371537.36442117,2111,0.513500710563714,0.0956892468024633,0.0170535291331123,0.0530554239696826,0.0426338228327807,1747142.67544964,7238668.17604891
"1921-1930",1921,1930,"mean_max_weight","structural","absolute",2111,-149163.336164561,-356796.922764347,465472.513173608,-1478779.25877794,-420831.32154011,-78604.8051339744,-4489.20693341561,-0.020606461373393,1585094.63660857,982632.992782389,4321621.926485,2111,0.517290383704405,0.0947418285172904,0.0175272382756987,0.0525817148270962,0.0421601136901942,1747142.67544964,7238668.17604891
"1931-1940",1931,1940,"mean_max_weight","structural","absolute",2111,-518835.628871468,-1364978.08577811,2581833.85201741,-5360493.39278837,-1284283.85727639,-228156.406573001,-31138.7975317178,-0.0716755646554122,1222866.86740235,647569.816913426,3103251.72952059,2111,0.613927048792042,0.134059687351966,0.0336333491236381,0.109900521080057,0.024159166271909,1747142.67544964,7238668.17604891
"1941-1950",1941,1950,"mean_max_weight","structural","absolute",2111,-750047.424941869,-1949540.16950028,3570391.15338651,-7852191.62110772,-1887171.48352417,-333101.558439893,-55077.2247925609,-0.103616771303816,961654.924480022,439011.287744507,2346145.68185963,2111,0.693036475603979,0.222169587873046,0.116532449076267,0.205116058739934,0.0170535291331123,1747142.67544964,7238668.17604891
"1951-1960",1951,1960,"mean_max_weight","structural","absolute",2111,-883952.834109477,-2241764.9199653,3975655.76778112,-9285241.36487408,-2219477.65224133,-396093.362338907,-66984.174241547,-0.122115396452938,788805.623410906,324528.676574995,1965789.91012984,2111,0.732354334438655,0.264803410705827,0.150165798199905,0.252013263855992,0.0127901468498342,1747142.67544964,7238668.17604891
"1961-1970",1961,1970,"mean_max_weight","structural","absolute",2111,-953321.610345981,-2408311.24455426,4209077.09480483,-10038585.0092801,-2397203.99925342,-434315.985536694,-74459.3683738735,-0.13169848198047,722106.937769978,282014.815209255,1798055.7848663,2111,0.747039317858835,0.303173851255329,0.174798673614401,0.290383704405495,0.0127901468498342,1747142.67544964,7238668.17604891
"1971-1980",1971,1980,"mean_max_weight","structural","absolute",2111,-1021261.59208299,-2486516.84797281,4241693.71578909,-10283980.5745215,-2537920.23844059,-458309.70095418,-74598.2602134958,-0.141084183892018,677319.420866892,267218.861949267,1618430.95014584,2111,0.769777356702984,0.315490288962577,0.185220274751303,0.303173851255329,0.0123164377072477,1747142.67544964,7238668.17604891
"1981-1990",1981,1990,"mean_max_weight","structural","absolute",2111,-1042666.04155901,-2537515.45317455,4252519.74586774,-10339385.9271239,-2664061.77827542,-464765.232544555,-77206.1124655031,-0.144041143508823,621839.191196951,239893.760635144,1513441.44892467,2111,0.789199431549029,0.333964945523449,0.205116058739934,0.321648507816201,0.0123164377072477,1747142.67544964,7238668.17604891
"1991-2000",1991,2000,"mean_max_weight","structural","absolute",2111,-1082332.79458837,-2616013.13258041,4307591.48737603,-10562919.4496145,-2797806.77726863,-488463.220973425,-86933.814742283,-0.149520984836625,598393.234966815,229940.447434073,1458111.81703592,2111,0.796778777830412,0.336807200378967,0.208432022738039,0.325438180956892,0.0113690194220748,1747142.67544964,7238668.17604891
"2001-2010",2001,2010,"mean_max_weight","structural","absolute",2111,-1078118.40751265,-2586980.23131021,4282431.09960158,-10501416.1040954,-2765450.66354712,-479629.227368008,-77821.0333224622,-0.148938780075581,604971.007722076,234538.925447397,1463252.33992962,2111,0.794883941260066,0.334912363808621,0.208432022738039,0.323543344386547,0.0113690194220748,1747142.67544964,7238668.17604891
"1841-1850",1841,1850,"predator_prey_ratio","structural","absolute",2111,2.69407046524783e-05,0.000717221289863927,0.00271079835255418,1.00149654664564e-06,8.8731175582567e-06,0.000155812485799501,0.00350394526241432,0.00013463144920988,0.0049042996216064,0.00342456403945746,0.0147950320966766,2111,0.495973472288015,0.0999526290857414,0.0203694931312174,0.049265750828991,0.0506868782567504,0.00488253211909796,0.200107068672193
"1851-1860",1851,1860,"predator_prey_ratio","structural","absolute",2111,-2.6648496874373e-05,-0.000710704297627401,0.0026802644024323,-0.00349903597471729,-0.000154845576721943,-8.84989065448507e-06,-9.99252019340301e-07,-0.000133171192058325,0.00485826572126233,0.00341203510347824,0.0143464021761928,2111,0.502605400284226,0.100426338228328,0.0194220748460445,0.0506868782567504,0.0497394599715775,0.00488253211909796,0.200107068672193
"1861-1870",1861,1870,"predator_prey_ratio","structural","absolute",2111,-4.63399403963921e-05,-0.00178751570472458,0.00716482338797359,-0.00793172664326382,-0.00032295241185516,-4.83936085876298e-06,1.74530045565491e-05,-0.000231575729452638,0.00483557862809012,0.0034206159578269,0.0141058178450921,2111,0.49928943628612,0.101373756513501,0.0189483657034581,0.0516342965419233,0.0497394599715775,0.00488253211909796,0.200107068672193
"1871-1880",1871,1880,"predator_prey_ratio","structural","absolute",2111,-0.00011647825925441,-0.00335727241523238,0.0128824953677624,-0.0163329385094259,-0.000693756841461674,-3.36320283909201e-05,2.88777755128099e-06,-0.000582079683777789,0.00476840930477096,0.00339492922408527,0.013763183301316,2111,0.506395073424917,0.100900047370914,0.0170535291331123,0.0535291331122691,0.0473709142586452,0.00488253211909796,0.200107068672193
"1881-1890",1881,1890,"predator_prey_ratio","structural","absolute",2111,-0.000129993820692601,-0.00435388852868051,0.0170272573355132,-0.0203607535725835,-0.000841968044420423,-2.70547830878458e-05,2.13585120153088e-05,-0.000649621332995245,0.00478245852471965,0.00340484800065983,0.0135855397900939,2111,0.502605400284226,0.0994789199431549,0.0137375651350071,0.0530554239696826,0.0464234959734723,0.00488253211909796,0.200107068672193
"1891-1900",1891,1900,"predator_prey_ratio","structural","absolute",2111,-0.000198390512150563,-0.00582925270672632,0.0223653994935606,-0.0282863060496107,-0.00118880665030374,-5.52039709259215e-05,8.79091185773803e-06,-0.000991421809669095,0.00472073598827972,0.00337472823969774,0.0132610130794684,2111,0.507816200852676,0.098531501657982,0.0123164377072477,0.0540028422548555,0.0445286594031265,0.00488253211909796,0.200107068672193
"1901-1910",1901,1910,"predator_prey_ratio","structural","absolute",2111,-0.000212047708175302,-0.00676564811359426,0.0262030961115671,-0.0321509689064399,-0.00134447151710823,-4.82748978480939e-05,2.58208260226773e-05,-0.00105967125290646,0.00473872064256347,0.00338244946541531,0.0130941498259418,2111,0.505447655139744,0.0980577925153956,0.0118427285646613,0.0540028422548555,0.04405495026054,0.00488253211909796,0.200107068672193
"1911-1920",1911,1920,"predator_prey_ratio","structural","absolute",2111,-0.000274351919614243,-0.00816322394564217,0.0312044738191865,-0.0399511156056344,-0.0016727151503276,-7.56676665197432e-05,1.46319520498038e-05,-0.00137102562860323,0.00466816745677257,0.00335904733646871,0.0127519202090777,2111,0.508763619137849,0.098531501657982,0.0118427285646613,0.0558976788252013,0.0426338228327807,0.00488253211909796,0.200107068672193
"1921-1930",1921,1930,"predator_prey_ratio","structural","absolute",2111,-0.000290245842345396,-0.00904209370528156,0.0347643050489793,-0.0430491161767844,-0.00185242790557838,-6.88990079703935e-05,3.22840767648029e-05,-0.00145045272149214,0.00465277922735268,0.00337122211420531,0.0124291044711126,2111,0.504500236854571,0.0956892468024633,0.0118427285646613,0.0563713879677878,0.0393178588346755,0.00488253211909796,0.200107068672193
"1931-1940",1931,1940,"predator_prey_ratio","structural","absolute",2111,-0.00123401749680687,-0.0224911406749793,0.0862841398907263,-0.124159206925175,-0.00464870716359116,-0.000600040651081122,-0.000164090162659102,-0.00616678613601796,0.00369724049111694,0.00284787732821961,0.00983760851559097,2111,0.641402179062056,0.245381335859782,0.0426338228327807,0.218379914732354,0.0270014211274278,0.00488253211909796,0.200107068672193
"1941-1950",1941,1950,"predator_prey_ratio","structural","absolute",2111,-0.00261182810985573,-0.0426490501977872,0.160693747976559,-0.232235392202889,-0.00855820856649582,-0.00147218449973952,-0.000421367907899648,-0.0130521531657351,0.00241284515422766,0.0017046347947664,0.00521642765873522,2111,0.827569872098532,0.585504500236855,0.428706774040739,0.580293699668404,0.00521080056845097,0.00488253211909796,0.200107068672193
