"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"2001-2010",2001,2010,"mean_tl","structural","absolute",2111,-0.00458647692945702,-0.0230536700720961,0.0609624409979759,-0.129988819786949,-0.0278312295750942,7.96639203013427e-05,0.00603531268696855,-0.0543491266686925,3.50579282818603,3.47170208824297,3.55428443893301,2111,0.0961629559450497,0.0274751302700142,0.0772145902415917,0.0189483657034581,3.52624380179621,0.0843891560101007
"1841-1850",1841,1850,"htl_indicator","structural","absolute",2111,0.000102127829523929,5.68306154691709e-05,0.000475271540663873,-0.000750640897557206,-0.000196392423106505,0.000322677356791992,0.000756092895472571,0.00141569992052312,0.184290607131421,0.142481896711543,0.231672938672325,2111,0.101847465656087,0.0213169114163903,0.0511605873993368,0.0506868782567504,0.184168323519962,0.0721394612257883
"1851-1860",1851,1860,"htl_indicator","structural","absolute",2111,-0.000102127829523901,-5.68306154691691e-05,0.000475271540663874,-0.000756092895472626,-0.000322677356791951,0.000196392423106477,0.00075064089755722,-0.00141569992052274,0.183965824386049,0.143082269089886,0.231094083128011,2111,0.0990052108005685,0.019895783988631,0.049265750828991,0.0497394599715775,0.184168323519962,0.0721394612257883
"1861-1870",1861,1870,"htl_indicator","structural","absolute",2111,0.000180311387949397,0.000403201648838251,0.00123089872955471,-0.00109030138634299,-0.000398871653970935,0.00106463354654098,0.00250716087528806,0.0024994834295344,0.184133320228639,0.143333668849991,0.231591019775601,2111,0.0975840833728091,0.0203694931312174,0.0459497868308858,0.0516342965419233,0.184168323519962,0.0721394612257883
"1871-1880",1871,1880,"htl_indicator","structural","absolute",2111,0.000245076935876859,0.00074628245855244,0.00185177851599087,-0.00136984989082711,-0.000190282474387293,0.00160646525249167,0.00412571965529753,0.00339726595836079,0.184686436149935,0.144091879983223,0.23146828368201,2111,0.0956892468024633,0.0175272382756987,0.0450023685457129,0.0506868782567504,0.184168323519962,0.0721394612257883
"1881-1890",1881,1890,"htl_indicator","structural","absolute",2111,0.000618545031748574,0.00116570740225364,0.00256865939033197,-0.00173121100868494,-0.000254127059600873,0.0023680044133941,0.0056746904323034,0.00857429513941889,0.184394633400787,0.144467643824612,0.231836680522268,2111,0.0952155376598768,0.0184746565608716,0.0435812411179536,0.0516342965419233,0.184168323519962,0.0721394612257883
"1891-1900",1891,1900,"htl_indicator","structural","absolute",2111,0.000542884282943079,0.00150887010485311,0.00331428157507795,-0.00208445226383797,-0.000106473554297187,0.00290797523940284,0.007565448724025,0.00752548291487669,0.18494022475173,0.145406350035651,0.231638649070895,2111,0.0918995736617717,0.01468498342018,0.0412126954050213,0.0506868782567504,0.184168323519962,0.0721394612257883
"1901-1910",1901,1910,"htl_indicator","structural","absolute",2111,0.000953609391495192,0.00195436858081867,0.00410376091341791,-0.00237893144730959,-0.000146537791772955,0.00357676473202129,0.00901557380185374,0.0132189702458479,0.184673985178176,0.145335959483727,0.232254393305888,2111,0.0909521553765988,0.0151586925627665,0.0383704405495026,0.0525817148270962,0.184168323519962,0.0721394612257883
"1911-1920",1911,1920,"htl_indicator","structural","absolute",2111,0.000858416551143215,0.00235677340710895,0.00540898668106778,-0.00270556086871609,-2.57124063379327e-05,0.0042155999946961,0.0110990926468222,0.0118994034132923,0.185332092390646,0.146303011807007,0.232325326577819,2111,0.0843202273803884,0.0127901468498342,0.0341070582662245,0.0502131691141639,0.184168323519962,0.0721394612257883
"1921-1930",1921,1930,"htl_indicator","structural","absolute",2111,0.00124759991769058,0.00292478503907456,0.00765783811466866,-0.00309425056235624,-4.09163704917365e-05,0.00480359222188204,0.0125898268978226,0.0172942782839164,0.185687757979426,0.146631262244681,0.23274037413562,2111,0.0843202273803884,0.0137375651350071,0.0322122216958787,0.0521080056845097,0.184168323519962,0.0721394612257883
"1931-1940",1931,1940,"htl_indicator","structural","absolute",2111,0.00321112670789075,0.00751136121497412,0.0195766597306725,-0.00562626388769588,0.000579499035845213,0.0105402274756432,0.02922192401754,0.0445127625480913,0.189954760685676,0.151152303771254,0.234856142945425,2111,0.0677404073898626,0.0127901468498342,0.0170535291331123,0.0506868782567504,0.184168323519962,0.0721394612257883
"1941-1950",1941,1950,"htl_indicator","structural","absolute",2111,0.00478533567111325,0.0107929487504035,0.0316341217086908,-0.0127831038075868,0.000963982590259538,0.0142882313137879,0.0529300305840608,0.0663345080459597,0.19193447424525,0.15541599111199,0.235497369472928,2111,0.0672666982472762,0.0156324017053529,0.0104216011369019,0.0568450971103742,0.184168323519962,0.0721394612257883
"1951-1960",1951,1960,"htl_indicator","structural","absolute",2111,0.00521227758706089,0.0116149258707539,0.0356198576234519,-0.0171233286635065,0.00101995318026818,0.0158077415015428,0.0599894140086792,0.0722527933878942,0.192836958235868,0.156913010454189,0.234702736086672,2111,0.0625296068214116,0.0127901468498342,0.00663192799621033,0.0558976788252013,0.184168323519962,0.0721394612257883
"1961-1970",1961,1970,"htl_indicator","structural","absolute",2111,0.00576089568351651,0.013156802403293,0.0379799251484406,-0.0178694284368728,0.0012508853088011,0.0172761380629329,0.0662514808552611,0.0798577586473174,0.193767893169597,0.158009625576978,0.23549014297046,2111,0.063950734249171,0.0156324017053529,0.00521080056845097,0.05873993368072,0.184168323519962,0.0721394612257883
"1971-1980",1971,1980,"htl_indicator","structural","absolute",2111,0.00583223634297828,0.0165359148771267,0.0447789862806819,-0.0171821755400698,0.000980092932030219,0.0211663185594659,0.0862511978402192,0.0808466856263875,0.196590621661356,0.162181741614116,0.235822381318436,2111,0.05873993368072,0.0132638559924207,0.00284225485551871,0.0558976788252013,0.184168323519962,0.0721394612257883
