"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1971-1980",1971,1980,"mean_max_weight","structural","absolute",170,-1089988.69346124,-2678437.28884613,4214055.15022913,-9506648.07188822,-2885605.78514849,-739427.090936284,-323868.947995116,-0.139764352468652,838065.263439946,432362.32995551,2074944.45187585,170,0.505882352941176,0.429411764705882,0.494117647058824,0.0117647058823529,2019474.97310744,7798760.37207496
"1981-1990",1981,1990,"mean_max_weight","structural","absolute",170,-1158236.43533615,-2764606.75933472,4228808.98045807,-9580818.20338729,-2940120.04443963,-745351.57496367,-333443.083176896,-0.148515453748707,751984.504051988,404533.665770026,1736129.02568603,170,0.564705882352941,0.470588235294118,0.552941176470588,0.0117647058823529,2019474.97310744,7798760.37207496
"1991-2000",1991,2000,"mean_max_weight","structural","absolute",170,-1195736.88896953,-2849320.41479344,4317855.16808223,-9825470.91454664,-2959427.20877404,-761147.882854456,-365063.622715767,-0.153323968415686,707651.538909791,389070.825712764,1692750.38912093,170,0.6,0.494117647058824,0.588235294117647,0.0117647058823529,2019474.97310744,7798760.37207496
"2001-2010",2001,2010,"mean_max_weight","structural","absolute",170,-1161718.36669412,-2823595.86699383,4275709.05688604,-9699345.91178153,-2969977.95801959,-753328.279187491,-341321.592390504,-0.148961926161225,711828.636734031,401378.5615225,1700111.94143848,170,0.570588235294118,0.494117647058824,0.558823529411765,0.0117647058823529,2019474.97310744,7798760.37207496
"1841-1850",1841,1850,"predator_prey_ratio","structural","absolute",170,3.1374374752717e-05,0.000889049177521665,0.0031930316665436,4.43362888100582e-06,9.96332252743216e-06,0.000227999149020863,0.00421834335916305,0.000161093604539007,0.00491682019661107,0.00359901185833452,0.0207206512413096,170,0.1,0.0235294117647059,0.0470588235294118,0.0529411764705882,0.00489835224617119,0.194758661229906
"1851-1860",1851,1860,"predator_prey_ratio","structural","absolute",170,-3.10519647982238e-05,-0.000877924330567777,0.00313811298237858,-0.00420604467547831,-0.000227090145742181,-9.94122600235937e-06,-4.42682919282309e-06,-0.000159438171335384,0.00487999127136387,0.00357680812368488,0.0203367012633229,170,0.0941176470588235,0.0235294117647059,0.0529411764705882,0.0411764705882353,0.00489835224617119,0.194758661229906
"1861-1870",1861,1870,"predator_prey_ratio","structural","absolute",170,-5.3276512930448e-05,-0.0021089066356513,0.00776096628810262,-0.0100029790282103,-0.00054417120885061,-9.52408834208811e-06,7.40680568359723e-06,-0.00027355144358667,0.00489027838433338,0.00358710586501358,0.020082234454512,170,0.0941176470588235,0.0235294117647059,0.0529411764705882,0.0411764705882353,0.00489835224617119,0.194758661229906
"1871-1880",1871,1880,"predator_prey_ratio","structural","absolute",170,-0.000131713922331089,-0.00404475129675044,0.0144052585644334,-0.0200152102196733,-0.000937412863502878,-3.92029941999067e-05,-1.61582389409855e-05,-0.000676293015670327,0.0048275765648262,0.00355489407379841,0.0196451208587048,170,0.1,0.0176470588235294,0.0588235294117647,0.0411764705882353,0.00489835224617119,0.194758661229906
"1881-1890",1881,1890,"predator_prey_ratio","structural","absolute",170,-0.000147718452263628,-0.00517864153866934,0.0186847162520738,-0.0255031893060563,-0.00125992920587045,-3.39555282425517e-05,-4.83057636726007e-06,-0.000758469232283597,0.00483744305690586,0.00355943801771463,0.0194116126957878,170,0.1,0.0176470588235294,0.0588235294117647,0.0411764705882353,0.00489835224617119,0.194758661229906
"1891-1900",1891,1900,"predator_prey_ratio","structural","absolute",170,-0.000224453476200929,-0.00698127843533654,0.0247822063996495,-0.0350190366602557,-0.00161356384757698,-6.43242235446301e-05,-2.63531557072666e-05,-0.00115246980433886,0.00477878569753339,0.00352811016545186,0.0189927208711793,170,0.1,0.0176470588235294,0.0588235294117647,0.0411764705882353,0.00489835224617119,0.194758661229906
"1901-1910",1901,1910,"predator_prey_ratio","structural","absolute",170,-0.000240785134956639,-0.00803869982980399,0.0286886057467518,-0.0402695605967633,-0.00191791721182362,-6.16229487340577e-05,-1.52761550890973e-05,-0.00123632568346935,0.00478332917601918,0.00353040489703137,0.0187688707110884,170,0.105882352941176,0.0176470588235294,0.0647058823529412,0.0411764705882353,0.00489835224617119,0.194758661229906
"1911-1920",1911,1920,"predator_prey_ratio","structural","absolute",170,-0.000314770703572398,-0.00972546173465166,0.0342995972515415,-0.0493918899814386,-0.00226781287289872,-8.81072291266488e-05,-3.61266782893067e-05,-0.00161620901265501,0.0047294486084101,0.00350061806461929,0.0183659969157079,170,0.105882352941176,0.0176470588235294,0.0647058823529412,0.0411764705882353,0.00489835224617119,0.194758661229906
"1921-1930",1921,1930,"predator_prey_ratio","structural","absolute",170,-0.00032797953222336,-0.0107124885964539,0.0378777401998409,-0.0544049202429298,-0.00255339283970411,-8.50103415860715e-05,-2.54603382081145e-05,-0.00168403053374962,0.00473141562301772,0.00349786997855354,0.0181521315458192,170,0.105882352941176,0.0176470588235294,0.0647058823529412,0.0411764705882353,0.00489835224617119,0.194758661229906
"1931-1940",1931,1940,"predator_prey_ratio","structural","absolute",170,-0.00126281010636537,-0.0261963172187249,0.0884662204775807,-0.150745430187522,-0.00732507942589773,-0.000691475458660637,-0.000302704720032361,-0.00648397405481582,0.00368109345363464,0.00297085553373521,0.0138878645244907,170,0.258823529411765,0.105882352941176,0.235294117647059,0.0235294117647059,0.00489835224617119,0.194758661229906
"1941-1950",1941,1950,"predator_prey_ratio","structural","absolute",170,-0.00285553800602646,-0.0514428980572287,0.163824819965854,-0.321178394474732,-0.0159780429698918,-0.00170760360121572,-0.000900406091557712,-0.0146619307608384,0.00235620382839334,0.00175271916039115,0.00660344952173579,170,0.635294117647059,0.552941176470588,0.635294117647059,0,0.00489835224617119,0.194758661229906
"1951-1960",1951,1960,"predator_prey_ratio","structural","absolute",170,-0.00330012785362763,-0.0620032876595679,0.189580754705624,-0.390433983801307,-0.0183488564226097,-0.00206587524702648,-0.00149669839088845,-0.0169447039365913,0.00162411118507292,0.00127523652358416,0.00286418939642603,170,0.752941176470588,0.705882352941177,0.752941176470588,0,0.00489835224617119,0.194758661229906
"1961-1970",1961,1970,"predator_prey_ratio","structural","absolute",170,-0.00334443727395276,-0.0637795231233794,0.192926697327318,-0.399084995718468,-0.0189698206553807,-0.00210744734097726,-0.00165305096805143,-0.0171722133066255,0.00152416435019432,0.00123413047513239,0.00223310926578423,170,0.811764705882353,0.788235294117647,0.811764705882353,0,0.00489835224617119,0.194758661229906
"1971-1980",1971,1980,"predator_prey_ratio","structural","absolute",170,-0.00340133110959269,-0.0641736769159079,0.193433237230648,-0.400213659673231,-0.0190873276165925,-0.00213963632621281,-0.0016988638699832,-0.0174643381101164,0.00144582962311862,0.00118996026217462,0.00193988251123386,170,0.829411764705882,0.805882352941176,0.829411764705882,0,0.00489835224617119,0.194758661229906
"1981-1990",1981,1990,"predator_prey_ratio","structural","absolute",170,-0.00363172262330566,-0.0644822065509858,0.193597877700723,-0.400623245716124,-0.0192475413832336,-0.00234812744544679,-0.00175580531975135,-0.0186472971233795,0.00123266481912278,0.00101850842258865,0.00184082706262555,170,0.876470588235294,0.847058823529412,0.876470588235294,0,0.00489835224617119,0.194758661229906
"1991-2000",1991,2000,"predator_prey_ratio","structural","absolute",170,-0.00368518795174839,-0.0645516900890117,0.193633766712147,-0.40072076549943,-0.0192484849841899,-0.00234786338616633,-0.00175734920949412,-0.0189218180515122,0.00122536629242159,0.00101606909719266,0.00177454540872528,170,0.888235294117647,0.864705882352941,0.888235294117647,0,0.00489835224617119,0.194758661229906
"2001-2010",2001,2010,"predator_prey_ratio","structural","absolute",170,-0.00362775494224451,-0.0645016617752041,0.193629470454724,-0.400662435680264,-0.0191947657765314,-0.0022882178060925,-0.00172233576114081,-0.018626924827554,0.00127343238674231,0.0010602522495669,0.0018699712174482,170,0.888235294117647,0.847058823529412,0.888235294117647,0,0.00489835224617119,0.194758661229906
"1841-1850",1841,1850,"consumer_ltl_ratio","structural","absolute",170,0.000169266247766073,0.00186598558928445,0.00655240325174934,-0.000208214099538664,-8.80948185119634e-06,0.000821685463783806,0.00639062160273261,0.000455722992703692,0.22375613832926,0.18860196045789,0.280266575786635,170,0.111764705882353,0.0235294117647059,0.0529411764705882,0.0588235294117647,0.223653310754052,0.371423541221517
"1851-1860",1851,1860,"consumer_ltl_ratio","structural","absolute",170,-0.00016920509934415,-0.00186135785333052,0.00653303888780112,-0.00636864842593191,-0.000821331009297155,8.80223173895661e-06,0.00020817201126008,-0.000455558360107379,0.223415095025824,0.188563229402526,0.278402885268709,170,0.105882352941176,0.0235294117647059,0.0529411764705882,0.0529411764705882,0.223653310754052,0.371423541221517
"1861-1870",1861,1870,"consumer_ltl_ratio","structural","absolute",170,-0.0014345787715187,-0.00637803743711828,0.0189313326698618,-0.018123882129344,-0.00335590010357663,-0.000965252121494196,-0.000337468825199092,-0.00386237976946949,0.221921252204192,0.187602453620946,0.275268845268923,170,0.105882352941176,0.0235294117647059,0.0529411764705882,0.0529411764705882,0.223653310754052,0.371423541221517
"1871-1880",1871,1880,"consumer_ltl_ratio","structural","absolute",170,-0.000731314232199187,-0.00883948746918834,0.0305096725310505,-0.0286003617175306,-0.003969160694319,-0.000101742048331438,0.000363661215154211,-0.00196894959806285,0.222376406166441,0.188492497346993,0.273999248354455,170,0.1,0.0117647058823529,0.0529411764705882,0.0470588235294118,0.223653310754052,0.371423541221517
"1881-1890",1881,1890,"consumer_ltl_ratio","structural","absolute",170,-0.0020769828336034,-0.0131904383150582,0.0421679811260386,-0.0397284591386735,-0.00640614929302089,-0.00108411809676424,-0.000304572559659326,-0.00559195259076131,0.221325457951409,0.187472847229011,0.271194781813349,170,0.1,0.0176470588235294,0.0588235294117647,0.0411764705882353,0.223653310754052,0.371423541221517
"1891-1900",1891,1900,"consumer_ltl_ratio","structural","absolute",170,-0.0012554981033283,-0.015456079194868,0.0530079874749669,-0.0494827992845287,-0.00683648460427345,-0.000231842270670482,0.00051587207908406,-0.0033802329793079,0.222151874722212,0.188352000126588,0.270007513367125,170,0.1,0.0117647058823529,0.0588235294117647,0.0411764705882353,0.223653310754052,0.371423541221517
"1901-1910",1901,1910,"consumer_ltl_ratio","structural","absolute",170,-0.00267886387689148,-0.0196093158168517,0.0639323746904724,-0.0599207049198682,-0.00929887849011933,-0.00122590203465211,-0.000301655487974172,-0.00721242349927898,0.221110239630195,0.18734591905327,0.266944637329933,170,0.1,0.0176470588235294,0.0588235294117647,0.0411764705882353,0.223653310754052,0.371423541221517
"1911-1920",1911,1920,"consumer_ltl_ratio","structural","absolute",170,-0.00190058004477213,-0.0216902125138364,0.0740935342675272,-0.0689636767789802,-0.00969729742283607,-0.000403161078363898,0.000646460467491936,-0.00511701557343837,0.221625114962332,0.188219566585754,0.265423688071854,170,0.0941176470588235,0.0117647058823529,0.0588235294117647,0.0352941176470588,0.223653310754052,0.371423541221517
"1921-1930",1921,1930,"consumer_ltl_ratio","structural","absolute",170,-0.00325834306519615,-0.0256745113455422,0.084354960491547,-0.0787640000030763,-0.0119829843583382,-0.00133779565980836,-0.000289083240193484,-0.00877258090448521,0.219918879215552,0.187126386198982,0.263035869162471,170,0.0941176470588235,0.0176470588235294,0.0588235294117647,0.0352941176470588,0.223653310754052,0.371423541221517
"1931-1940",1931,1940,"consumer_ltl_ratio","structural","absolute",170,-0.00777248376476099,-0.0371208897107011,0.0958942815491469,-0.170628678498433,-0.0266326345741809,-0.00200043205308732,-0.000411468054711352,-0.020926201228924,0.213177199798767,0.18473638699443,0.250070349759833,170,0.111764705882353,0.0176470588235294,0.0764705882352941,0.0352941176470588,0.223653310754052,0.371423541221517
"1941-1950",1941,1950,"consumer_ltl_ratio","structural","absolute",170,-0.0113603628535792,-0.0443061246221519,0.105912330651308,-0.190680799046175,-0.0373458088592528,-0.00392466093953596,-0.00155471055374745,-0.0305860065202594,0.208019533435257,0.182474991145148,0.241488608542891,170,0.117647058823529,0.0176470588235294,0.0823529411764706,0.0352941176470588,0.223653310754052,0.371423541221517
"1951-1960",1951,1960,"consumer_ltl_ratio","structural","absolute",170,-0.0127666663073831,-0.0494041013878524,0.115889549158243,-0.211958411670091,-0.0448035252692951,-0.0035020067684911,-0.00126670334557212,-0.0343722594033668,0.207494189136834,0.180577277244711,0.241586317338669,170,0.111764705882353,0.0176470588235294,0.0823529411764706,0.0294117647058824,0.223653310754052,0.371423541221517
"1961-1970",1961,1970,"consumer_ltl_ratio","structural","absolute",170,-0.0149091978375421,-0.0547678531585348,0.128190820108111,-0.22927287198133,-0.0462494496612063,-0.00474547838938909,-0.00194366177533242,-0.0401406916441258,0.204864192083459,0.179178967599931,0.239574568109737,170,0.111764705882353,0.0176470588235294,0.0823529411764706,0.0294117647058824,0.223653310754052,0.371423541221517
"1971-1980",1971,1980,"consumer_ltl_ratio","structural","absolute",170,-0.0135499174658628,-0.0814572317813859,0.235328317588646,-0.322138770007353,-0.0526113168839855,-0.00361751799184558,-0.000865143468621041,-0.0364810410812965,0.202783545023869,0.178032097872909,0.228446385472332,170,0.0941176470588235,0.0235294117647059,0.0823529411764706,0.0117647058823529,0.223653310754052,0.371423541221517
"1981-1990",1981,1990,"consumer_ltl_ratio","structural","absolute",170,-0.016817130106729,-0.104458440325264,0.309880247848841,-0.355851308100951,-0.0566986735298791,-0.00638171665041012,-0.00388207456482722,-0.0452775019359886,0.195165385316996,0.171448168929155,0.219596796713247,170,0.105882352941176,0.0352941176470588,0.1,0.00588235294117647,0.223653310754052,0.371423541221517
"1991-2000",1991,2000,"consumer_ltl_ratio","structural","absolute",170,-0.017181942242878,-0.107685547772476,0.3183250036348,-0.357270492837965,-0.0589307806488631,-0.0088251095144138,-0.00226583963160873,-0.0462597017581895,0.194131931119897,0.171182703337092,0.214971419060044,170,0.0941176470588235,0.0294117647058824,0.0941176470588235,0,0.223653310754052,0.371423541221517
"2001-2010",2001,2010,"consumer_ltl_ratio","structural","absolute",170,-0.0158532410166373,-0.106874146813539,0.325116788925262,-0.352248437931895,-0.053430310121722,-0.00532360364104496,-0.00298639439911061,-0.0426823807788275,0.196293786159865,0.172702939040582,0.220416418750873,170,0.111764705882353,0.0352941176470588,0.111764705882353,0,0.223653310754052,0.371423541221517
