"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1991-2000",1991,2000,"spectrum_intercept","structural","climate",2111,0.0204605781948501,0.0406429188754862,0.298250814848594,-0.118394788515159,0.00246231731817481,0.0378305863493935,0.151481215236126,0.0540619202664068,29.1006983170199,28.8231297205882,29.3080160822639,2111,0.120322122216959,0.0374230222643297,NA,NA,29.0570903212911,0.378465620422366
"2001-2010",2001,2010,"spectrum_intercept","structural","climate",2111,-0.0214737786475006,-0.00432675673845759,0.310147264506752,-0.16706914334106,-0.0412931915881938,-0.00968735037583102,0.0967809206030221,-0.0567390470593759,29.0546637335572,28.7699390851513,29.2768067150248,2111,0.108005684509711,0.0378967314069162,NA,NA,29.0570903212911,0.378465620422366
"1841-1850",1841,1850,"mean_tl","structural","climate",2111,0.000519596061427485,0.000716283265363023,0.000591587429809225,0.000150967294713311,0.000290229439857237,0.000935041690172111,0.00190112664219511,0.00615714252865965,3.52703926307465,3.48478402180715,3.58439293045509,2111,0.100900047370914,0.0213169114163903,NA,NA,3.52624380179621,0.0843891560101007
"1851-1860",1851,1860,"mean_tl","structural","climate",2111,-0.000519596061427929,-0.000716283265363033,0.000591587429809223,-0.00190112664219511,-0.000935041690171889,-0.000290229439857459,-0.000150967294713089,-0.00615714252866491,3.52569448162728,3.48428258940768,3.58271715266543,2111,0.0999526290857414,0.0203694931312174,NA,NA,3.52624380179621,0.0843891560101007
"1861-1870",1861,1870,"mean_tl","structural","climate",2111,-0.000808484197039938,-0.00119238488507897,0.00176179120666205,-0.00492926117213432,-0.0016910571747395,-0.000293678954479182,0.00112800497153964,-0.00958042757227207,3.52547725992742,3.48352064910144,3.58365681679286,2111,0.102321174798674,0.0203694931312174,NA,NA,3.52624380179621,0.0843891560101007
"1871-1880",1871,1880,"mean_tl","structural","climate",2111,-0.000918345490448669,-0.00210927338017617,0.00265198367393643,-0.0079184419957754,-0.00270117136570902,-0.000395583794620347,-0.000143269515398003,-0.0108822689296567,3.52481241201674,3.48357430110002,3.5818061539306,2111,0.0999526290857414,0.0194220748460445,NA,NA,3.52624380179621,0.0843891560101007
"1881-1890",1881,1890,"mean_tl","structural","climate",2111,-0.00117620534498597,-0.0025835565619703,0.00372587537513319,-0.011012788878326,-0.00343474224301832,-0.000411137279130447,0.00103531043076277,-0.0139378730703882,3.524166334623,3.48269236288267,3.58227872506216,2111,0.101847465656087,0.0184746565608716,NA,NA,3.52624380179621,0.0843891560101007
"1891-1900",1891,1900,"mean_tl","structural","climate",2111,-0.00129220260158913,-0.00345666555186642,0.00466358384237595,-0.0138939145933465,-0.00452443487952148,-0.000495979642013644,-0.000131294699470264,-0.0153124247555511,3.52374785749804,3.48294452693817,3.58101868712328,2111,0.098531501657982,0.0175272382756987,NA,NA,3.52624380179621,0.0843891560101007
"1901-1910",1901,1910,"mean_tl","structural","climate",2111,-0.00150996822988603,-0.00385842824437079,0.00578438528561365,-0.0169083594345911,-0.00506815607950184,-0.000512853896590171,0.000982283648751636,-0.0178929177785034,3.5231688532883,3.48240559613968,3.58063778365781,2111,0.10279488394126,0.0180009474182852,NA,NA,3.52624380179621,0.0843891560101007
"1911-1920",1911,1920,"mean_tl","structural","climate",2111,-0.00162110750162281,-0.004619213730401,0.00719717926887838,-0.0197943070565096,-0.00612456841888021,-0.000553879356238962,-7.29348008212671e-05,-0.0192099030049403,3.52256724232348,3.48261910143246,3.5792350268585,2111,0.0994789199431549,0.0170535291331123,NA,NA,3.52624380179621,0.0843891560101007
"1921-1930",1921,1930,"mean_tl","structural","climate",2111,-0.0018439072339973,-0.00484644907620719,0.00932914597157567,-0.0225189339298972,-0.00665356115079563,-0.000546661673779258,0.00101043581973781,-0.0218500494752738,3.52227406789377,3.48216894020775,3.5795221318696,2111,0.101847465656087,0.0184746565608716,NA,NA,3.52624380179621,0.0843891560101007
"1931-1940",1931,1940,"mean_tl","structural","climate",2111,-0.00192414786767303,-0.00527190036053509,0.013957241911403,-0.0255767465489849,-0.00774993430947246,-0.000595209449045786,-2.60520472581405e-05,-0.022800890050882,3.51731794254676,3.47790909877372,3.57112642331758,2111,0.0990052108005685,0.0180009474182852,NA,NA,3.52624380179621,0.0843891560101007
"1941-1950",1941,1950,"mean_tl","structural","climate",2111,-0.00214310161275844,-0.00524700515439144,0.0184752925808697,-0.0278923498539623,-0.00817309048260673,-0.000595023990935362,0.00101177313356415,-0.0253954620958873,3.51202740407693,3.47459588506252,3.56328826509958,2111,0.10279488394126,0.0213169114163903,NA,NA,3.52624380179621,0.0843891560101007
"1951-1960",1951,1960,"mean_tl","structural","climate",2111,-0.00222740753667505,-0.00575076014506004,0.0218310009486108,-0.0304698487491288,-0.009123738608809,-0.000648957517513704,2.63162755036461e-05,-0.0263944758069206,3.50907602588886,3.47231651347388,3.559686764824,2111,0.0994789199431549,0.0217906205589768,NA,NA,3.52624380179621,0.0843891560101007
"1961-1970",1961,1970,"mean_tl","structural","climate",2111,-0.00236589011763355,-0.00596378483345568,0.023351646879896,-0.0329422400623396,-0.00950175784221474,-0.000623256255645188,0.00108069461907601,-0.0280354755218831,3.50866823397147,3.4716782464906,3.55911394933097,2111,0.0990052108005685,0.0222643297015632,NA,NA,3.52624380179621,0.0843891560101007
