"sim_index","valid_sim_index","rmse","cor_raw","cor_log","rank","pass_corr"
520,520,1.78783603705024,0.242829762694357,0.907091168775465,382,TRUE
332,332,1.78792831341716,0.257905310875532,0.905300293011919,383,TRUE
489,489,1.78856064631139,0.21854274391038,0.905488173186542,384,TRUE
1760,1760,1.7891574788728,0.558278310931253,0.913266802526826,385,TRUE
1704,1704,1.78917167514357,0.082418386255081,0.905558209961433,386,TRUE
504,504,1.78933598095596,0.476205286008597,0.905035850805516,387,TRUE
412,412,1.78941452133001,0.898484459093764,0.906577184177297,388,TRUE
1945,1945,1.78957430458139,0.0839332232088624,0.908341163829203,389,TRUE
2002,2002,1.78957430458139,0.0839332232088624,0.908341163829203,390,TRUE
2,2,1.78975622535184,0.762875423020374,0.905706137909842,391,TRUE
593,593,1.78990194754707,0.327645309365761,0.904770141156136,392,TRUE
545,545,1.7900358121923,0.966865787881048,0.905115689224081,393,TRUE
1557,1557,1.79006488402232,0.589303764299025,0.905144175444556,394,TRUE
364,364,1.79049309649922,0.104169092084141,0.905265667713023,395,TRUE
2020,2020,1.79052126068636,0.0951186287563672,0.907159821203389,396,TRUE
1190,1190,1.79065259500909,0.839000280065388,0.908043475078368,397,TRUE
1021,1021,1.79106142112911,0.67267435745737,0.909828963928232,398,TRUE
945,945,1.79106236476894,0.00132892278325614,0.905102086789568,399,TRUE
486,486,1.79126471533174,0.167148009239589,0.905124157184828,400,TRUE
556,556,1.79133768287696,0.088740982367908,0.905092698297297,401,TRUE
293,293,1.79135785946633,0.753231088511439,0.905356164945631,402,TRUE
1327,1327,1.79135785946633,0.753231088511439,0.905356164945631,403,TRUE
300,300,1.79141227526247,0.859644044928282,0.904874719079454,404,TRUE
104,104,1.79175064316103,0.053249980327079,0.906757184956677,405,TRUE
1490,1490,1.79199084658026,0.14925508692239,0.905177033764533,406,TRUE
1430,1430,1.79204259816979,0.0370714704311423,0.904654559215016,407,TRUE
310,310,1.79217693465861,0.920893990595771,0.908003467906881,408,TRUE
1351,1351,1.79217693465861,0.920893990595771,0.908003467906881,409,TRUE
652,652,1.79250541799122,0.0168770119004404,0.906398452735313,410,TRUE
2059,2059,1.79255782471779,0.580792973917017,0.906507498058597,411,TRUE
1015,1015,1.79256876073522,0.657951472178819,0.905086764279879,412,TRUE
513,513,1.7928383495642,0.463726190432819,0.906652151732042,413,TRUE
1408,1408,1.79306896772476,0.167071647424178,0.905524410051867,414,TRUE
667,667,1.79332857213998,0.0640703140504764,0.905007753082311,415,TRUE
1409,1409,1.79348984232684,0.920422289694155,0.905387144304393,416,TRUE
159,159,1.79412434416828,0.11888429186784,0.911235560325234,417,TRUE
20,20,1.79413499035873,0.527812943695699,0.904915459261316,418,TRUE
1214,1214,1.79481941034499,0.95445055255257,0.907085644230144,419,TRUE
432,432,1.79488149800286,0.0304305075046325,0.904315904174564,420,TRUE
823,823,1.79494059844415,0.0269663290029287,0.906703955685547,421,TRUE
16,16,1.79516282993918,0.920889916495727,0.907856699592432,422,TRUE
411,411,1.79527477497847,0.823763256922424,0.906045874772154,423,TRUE
1472,1472,1.79575800299123,0.811285028612508,0.904945185335268,424,TRUE
917,917,1.79583215824578,0.0542928890922988,0.906898093682898,425,TRUE
1486,1486,1.79589033545172,0.207218507163099,0.904376886609413,426,TRUE
529,529,1.79605802208949,0.938826075264292,0.904588831567118,427,TRUE
134,134,1.79608542203663,0.0728219115976376,0.906511945921828,428,TRUE
624,624,1.79640184514107,0.534367280241279,0.90510791045917,429,TRUE
642,642,1.79655054622136,0.0608766177335622,0.904181383747605,430,TRUE
507,507,1.7967278433458,0.0602895164293957,0.904490162339975,431,TRUE
1527,1527,1.7967386881962,0.0237141962393285,0.905174874554049,432,TRUE
427,427,1.7968496059406,0.29568819694529,0.906022883585991,433,TRUE
1377,1377,1.79704284483136,0.213557295236635,0.904270343948584,434,TRUE
1390,1390,1.79713197469437,0.0639218960987,0.904160750463772,435,TRUE
621,621,1.79736083168423,0.0306954794211525,0.904264213970614,436,TRUE
1849,1849,1.79777236765381,0.0168491183945785,0.907776434047598,437,TRUE
122,122,1.79782194378844,0.149580159682356,0.905827813534287,438,TRUE
790,790,1.79796261867686,0.974721751314072,0.904039081953996,439,TRUE
680,680,1.79897195824745,0.141308682639769,0.907213083385375,440,TRUE
261,261,1.79925164573816,0.0548741001427627,0.903989824210512,441,TRUE
18,18,1.79934882647654,0.691102846462044,0.903700157290049,442,TRUE
1487,1487,1.79961611253641,0.705020244559,0.904417144102933,443,TRUE
499,499,1.79964809555818,0.34935241701192,0.903973435590815,444,TRUE
1823,1823,1.7997173946872,0.105708362511748,0.919791959659224,445,TRUE
720,720,1.79988742379165,0.109967589972302,0.905949834334792,446,TRUE
189,189,1.79991563344779,0.0878215452926065,0.904061324766256,447,TRUE
1261,1261,1.79998513644723,0.133870978652778,0.903851505825199,448,TRUE
1352,1352,1.80006274180575,0.0411413225189903,0.904866936203956,449,TRUE
1114,1114,1.8014952168906,0.546648212089669,0.912315376690908,450,TRUE
1778,1778,1.8016049128192,0.0158312010914611,0.907090278938974,451,TRUE
121,121,1.80184449396183,0.890359177016738,0.903629895990564,452,TRUE
79,79,1.8018908132921,0.925374529870321,0.903977197425849,453,TRUE
308,308,1.80207184791822,0.100145203394838,0.903532069607232,454,TRUE
1349,1349,1.80207184791822,0.100145203394838,0.903532069607232,455,TRUE
231,231,1.80250416864632,0.21000554110625,0.903650192697023,456,TRUE
633,633,1.80257671151925,0.0234766432304792,0.905079335262466,457,TRUE
994,994,1.80278943830583,0.0381922607030587,0.90348216703891,458,TRUE
250,250,1.80284600648479,0.00163773216095096,0.904495592430361,459,TRUE
456,456,1.8029859735503,0.890167768640848,0.903586683129288,460,TRUE
1525,1525,1.8029859735503,0.890167768640848,0.903586683129288,461,TRUE
1944,1944,1.80310993168007,0.302735976620522,0.918858248088851,462,TRUE
2001,2001,1.80310993168007,0.302735976620522,0.918858248088851,463,TRUE
111,111,1.8032729072867,0.890444262155431,0.903992279582332,464,TRUE
789,789,1.80327408915666,0.649178413652048,0.907022273279489,465,TRUE
1561,1561,1.80349038558259,0.028915275561561,0.90395929609085,466,TRUE
1577,1577,1.80365764021018,0.0174554050020945,0.906436767773749,467,TRUE
611,611,1.80367485893836,0.203240521419191,0.903508648511787,468,TRUE
751,751,1.80381931717798,0.648802706890959,0.906285675647461,469,TRUE
457,457,1.80416124451226,0.169205859579838,0.904279400355739,470,TRUE
1665,1665,1.8041713545604,0.544220917630982,0.912065595821208,471,TRUE
153,153,1.80454433107709,0.0921171931127367,0.910346862712818,472,TRUE
693,693,1.80499613431718,0.525564819807038,0.909501247945603,473,TRUE
363,363,1.80504646194783,0.0830303083006529,0.903121801068356,474,TRUE
2046,2046,1.80510868468012,0.155760095738958,0.913797408416423,475,TRUE
317,317,1.8052426042667,0.645556781143641,0.903261046045808,476,TRUE
1017,1017,1.80548882446545,0.12832639276562,0.913481250756648,477,TRUE
63,63,1.8061576028557,0.0308420957264138,0.907250351977783,478,TRUE
1446,1446,1.80645641690883,0.0571465518059718,0.903062546130088,479,TRUE
442,442,1.8065819627065,0.253813697046374,0.903444056832363,480,TRUE
344,344,1.80724962059012,0.259502798567586,0.903345371839693,481,TRUE
1391,1391,1.80724962059012,0.259502798567586,0.903345371839693,482,TRUE
2038,2038,1.80761690486588,0.984512791606238,0.905610458804512,483,TRUE
1134,1134,1.8077891655751,0.601264060951333,0.905777812293127,484,TRUE
871,871,1.80789952318031,0.798263662129507,0.903219990024005,485,TRUE
1961,1961,1.80821978733378,0.0321221444388913,0.904734112175512,486,TRUE
2023,2023,1.80821978733378,0.0321221444388913,0.904734112175512,487,TRUE
471,471,1.80833920731824,0.932950025948456,0.903409364131905,488,TRUE
801,801,1.80848451081075,0.590530156950668,0.903116654615337,489,TRUE
698,698,1.80879493062211,0.975464759304899,0.902608541839741,490,TRUE
322,322,1.8089572126516,0.114184156820348,0.904036414399151,491,TRUE
1363,1363,1.8089572126516,0.114184156820348,0.904036414399151,492,TRUE
14,14,1.80903416503299,0.087158911714247,0.902806776029351,493,TRUE
482,482,1.80932249420415,0.968221380932298,0.90585071920975,494,TRUE
641,641,1.80932401971666,0.0234576829369258,0.902723466745933,495,TRUE
314,314,1.80938108267251,0.714807312295467,0.903484826431685,496,TRUE
503,503,1.80953694503111,0.108589852832621,0.910418141336255,497,TRUE
385,385,1.80975452172395,0.342055063584493,0.9026966764604,498,TRUE
98,98,1.8097652579101,0.226903744948804,0.903550341684203,499,TRUE
897,897,1.81003409470191,0.0873495341849673,0.904188288858411,500,TRUE
1783,1783,1.81006005944798,0.0562146139747123,0.915132873350628,501,TRUE
1685,1685,1.81116625926814,0.601229286226328,0.905484790189869,502,TRUE
1697,1697,1.81118062114195,0.0253609237655752,0.910927320705407,503,TRUE
1060,1060,1.81134320650262,0.152276122226786,0.902387221688937,504,TRUE
377,377,1.81156365267188,0.838108677894396,0.903250272194118,505,TRUE
1427,1427,1.81156365267188,0.838108677894396,0.903250272194118,506,TRUE
1148,1148,1.81166907080061,0.0253899503146335,0.910888869133631,507,TRUE
935,935,1.81178321741948,0.930818074481849,0.903991374584263,508,TRUE
657,657,1.8117890273817,0.0548609466394701,0.902418515954237,509,TRUE
1459,1459,1.81199458266373,0.679465618420603,0.904010500744601,510,TRUE
1335,1335,1.81206561666615,0.917803976229982,0.902350402167823,511,TRUE
514,514,1.81211482580143,0.461600363489243,0.905931320543755,512,TRUE
1843,1843,1.81212978049774,0.0160055324431289,0.906312649273891,513,TRUE
1599,1599,1.81213095721928,0.33160922009857,0.90426796722321,514,TRUE
262,262,1.81216827757024,0.859232425222161,0.902366226318314,515,TRUE
1827,1827,1.81229380758552,0.864547729297904,0.915109806910941,516,TRUE
299,299,1.81251227047756,0.917643820630417,0.902197291019299,517,TRUE
1337,1337,1.81310141338255,0.148218789639976,0.902218579962134,518,TRUE
659,659,1.81312526751284,0.860002911757647,0.902255511796855,519,TRUE
301,301,1.81328743001213,0.190589116689973,0.902170432878677,520,TRUE
1413,1413,1.81342196946398,0.0856119763328519,0.902798011473643,521,TRUE
65,65,1.8134354999874,0.893297184612127,0.903388150321157,522,TRUE
625,625,1.81366675177948,0.702182339944483,0.902184252833961,523,TRUE
1336,1336,1.81405545391998,0.713659693564478,0.9020782426831,524,TRUE
39,39,1.81413207597932,0.228847982619275,0.902564211617058,525,TRUE
1786,1786,1.81442879890848,0.0340490114965441,0.90739809368555,526,TRUE
733,733,1.81453115415224,0.200875645942601,0.902493583183601,527,TRUE
1875,1875,1.81454001164984,0.111180344504876,0.905633869513656,528,TRUE
222,222,1.81459379377325,0.933262789860011,0.901984069294726,529,TRUE
768,768,1.81484402531474,0.631441426766492,0.901907258290144,530,TRUE
354,354,1.81519623562721,0.205134152784522,0.903893676445621,531,TRUE
1978,1978,1.81524832363233,0.338750689412438,0.90437095316898,532,TRUE
2044,2044,1.81524832363233,0.338750689412438,0.90437095316898,533,TRUE
97,97,1.81541632194619,0.290805952808711,0.902230786638897,534,TRUE
304,304,1.81551792980023,0.550025717970785,0.904335212035246,535,TRUE
175,175,1.81566574877006,0.970489010847348,0.901938574664173,536,TRUE
1401,1401,1.81587746163778,0.0455714052939885,0.901819345549376,537,TRUE
395,395,1.81606375328091,0.869305797416736,0.9023283226537,538,TRUE
502,502,1.81609948207669,0.141402001733271,0.905475613475408,539,TRUE
184,184,1.81625494366774,0.718483215623233,0.902801726065988,540,TRUE
944,944,1.81640494920116,0.294650300683571,0.904606713145578,541,TRUE
1339,1339,1.8164412197879,0.983789481215242,0.901901447188204,542,TRUE
1591,1591,1.81663404792285,0.295401050989151,0.902380928293523,543,TRUE
1450,1450,1.81680800176222,0.866031837468197,0.902240290134406,544,TRUE
400,400,1.81699824433856,0.968035922809165,0.904815237047513,545,TRUE
23,23,1.81701513963002,0.0971816095921052,0.903277003506739,546,TRUE
422,422,1.81756625742004,0.226852574331303,0.901923336141476,547,TRUE
1797,1797,1.81771830955967,0.0395881697042636,0.913326406566946,548,TRUE
160,160,1.81777706381219,0.409337751754859,0.908639557962657,549,TRUE
1471,1471,1.81781535124695,0.726292282473985,0.902227844813099,550,TRUE
334,334,1.81801553073916,0.0359362241893266,0.9041659965319,551,TRUE
699,699,1.81854886410057,0.410510090887943,0.901952349153773,552,TRUE
375,375,1.81855081223238,0.0729192196474073,0.904052136327888,553,TRUE
748,748,1.81860936724898,0.943530513247367,0.901868637802498,554,TRUE
908,908,1.81901224372178,0.516621756686282,0.904680605685549,555,TRUE
533,533,1.81920264394576,0.96676823614958,0.901575091445449,556,TRUE
890,890,1.81921783791372,0.0663443856262156,0.902332391322746,557,TRUE
255,255,1.81924003140414,0.0106035180859333,0.903219358068942,558,TRUE
1520,1520,1.8193691306601,0.953388664080299,0.901993139463479,559,TRUE
1330,1330,1.81947746660764,0.8517053393386,0.90192309305568,560,TRUE
927,927,1.81948351385316,0.981149589983119,0.902382744502555,561,TRUE
13,13,1.81953463672477,0.0770908685154325,0.901893368855693,562,TRUE
2052,2052,1.81966828583042,0.0207262733489541,0.901473327520468,563,TRUE
1981,1981,1.82026431691564,0.823929061705854,0.909610005022211,564,TRUE
2051,2051,1.82026431691564,0.823929061705854,0.909610005022211,565,TRUE
546,546,1.82035664696559,0.71995016666095,0.902065317940391,566,TRUE
11,11,1.82043811917516,0.462748761056024,0.906184146020201,567,TRUE
859,859,1.82046971318387,0.33173211334839,0.903593684589189,568,TRUE
993,993,1.82052652933858,0.00593401280028655,0.901837840473376,569,TRUE
268,268,1.82087350879706,0.937057314726007,0.901939248573256,570,TRUE
439,439,1.82089195081759,0.976272438520112,0.901440492436174,571,TRUE
138,138,1.82090110111858,0.49412475155776,0.901321858689271,572,TRUE
192,192,1.82098145295548,0.915161539579211,0.902495071980383,573,TRUE
862,862,1.82104923535735,0.194816280893436,0.902919281757351,574,TRUE
82,82,1.82129366695247,0.105977480923932,0.901151173739629,575,TRUE
53,53,1.82135867759389,0.00941132610595581,0.901960509834758,576,TRUE
549,549,1.82149961980115,0.674648373242336,0.902112955306038,577,TRUE
1412,1412,1.82157838194098,0.12593671986223,0.901254283067519,578,TRUE
1398,1398,1.82188544647357,0.0984122393095983,0.90137580952664,579,TRUE
217,217,1.82216510220195,0.94255428269332,0.902120007352525,580,TRUE
280,280,1.82243563969492,0.0368303718209528,0.911845385125578,581,TRUE
1782,1782,1.82244347122926,0.639042186729605,0.906470551487101,582,TRUE
431,431,1.82258452639292,0.733270075085742,0.902048913708631,583,TRUE
1493,1493,1.82258452639292,0.733270075085742,0.902048913708631,584,TRUE
220,220,1.82273604752775,0.608791628473372,0.905163557020434,585,TRUE
421,421,1.8231078193088,0.291081229992677,0.901446761324515,586,TRUE
669,669,1.82327809616508,0.924502712576059,0.901637095347444,587,TRUE
496,496,1.82336035274753,0.233199023472419,0.901085669811155,588,TRUE
383,383,1.82391593230259,0.126851621838518,0.901286238402362,589,TRUE
1435,1435,1.82391593230259,0.126851621838518,0.901286238402362,590,TRUE
860,860,1.8240554065963,0.150568484907138,0.902519263574121,591,TRUE
1343,1343,1.82406397549382,0.231090661387234,0.901459059358948,592,TRUE
124,124,1.82408240743197,0.693899699920178,0.903222586841435,593,TRUE
543,543,1.82410751771831,0.891339529906376,0.902484895449226,594,TRUE
1969,1969,1.82416335255424,0.0677619903203889,0.904634489284617,595,TRUE
2034,2034,1.82416335255424,0.0677619903203889,0.904634489284617,596,TRUE
353,353,1.82417654166619,0.0645306574520748,0.904078897329693,597,TRUE
1587,1587,1.82418006769376,0.850510781690412,0.901108076218544,598,TRUE
569,569,1.82419886762556,0.224237884285256,0.900847906232074,599,TRUE
602,602,1.82439429176148,0.892571951131738,0.900879965801057,600,TRUE
493,493,1.82448577376504,0.674970113111986,0.900860265916251,601,TRUE
459,459,1.82458875075903,0.715677217041411,0.903018415515577,602,TRUE
1482,1482,1.82512002850179,0.281251691757522,0.901250670552061,603,TRUE
252,252,1.8252690498997,0.0462732471379168,0.900816358866314,604,TRUE
8,8,1.82531719477079,0.174013037785904,0.900797249960544,605,TRUE
1411,1411,1.82593447483037,0.0980832622784396,0.901190449102423,606,TRUE
70,70,1.82598275470756,0.120520575291043,0.901041684121017,607,TRUE
105,105,1.82626538996116,0.804471287912104,0.901870822270037,608,TRUE
594,594,1.82642057391953,0.922953085596368,0.901130406745988,609,TRUE
102,102,1.82659330640563,0.177454170258576,0.900622654538078,610,TRUE
1492,1492,1.82670698330928,0.263425371102297,0.900940061277694,611,TRUE
906,906,1.82679709911687,0.875030535648742,0.901150164615226,612,TRUE
848,848,1.82691331558414,0.295676197623585,0.901294885869811,613,TRUE
240,240,1.82693531087598,0.908346267995129,0.902271629647174,614,TRUE
288,288,1.82695309576526,0.296927924994724,0.901164627363709,615,TRUE
485,485,1.82707676388865,0.128428225000239,0.901483660135477,616,TRUE
821,821,1.82721694132526,0.0267162661117155,0.901425170051538,617,TRUE
307,307,1.82752206517036,0.0722627035836305,0.900691109693502,618,TRUE
682,682,1.82770381670939,0.780861254235491,0.902096416214056,619,TRUE
148,148,1.82772938178286,0.207107305509295,0.900573199123877,620,TRUE
732,732,1.82779810265503,0.0790253297115287,0.901119594817276,621,TRUE
1526,1526,1.82822654136489,0.10872763182042,0.900791747908349,622,TRUE
1608,1608,1.82835909911527,0.494764092441636,0.901843869437469,623,TRUE
367,367,1.82847296241646,0.131274873340337,0.908558487322597,624,TRUE
260,260,1.82851441956898,0.881674357795668,0.900610124407732,625,TRUE
1457,1457,1.82852281567939,0.919444495715702,0.904001117200005,626,TRUE
572,572,1.8286700339503,0.675511412422472,0.902880683418657,627,TRUE
494,494,1.82873763828786,0.531868366574499,0.901511075066954,628,TRUE
1494,1494,1.82879209619568,0.0255729245095775,0.900524199234784,629,TRUE
404,404,1.82880657855909,0.25235555412082,0.900432813677558,630,TRUE
166,166,1.82884759263374,0.695216573746739,0.900701486542051,631,TRUE
416,416,1.82924154647117,0.206905008303607,0.901464598576797,632,TRUE
498,498,1.82959545745394,0.936364690333834,0.901902921171662,633,TRUE
172,172,1.8297053670991,0.921030899401345,0.900456913291674,634,TRUE
707,707,1.8298903109371,0.730574702043755,0.901092293215301,635,TRUE
656,656,1.83024745334342,0.881259278085996,0.900305293702417,636,TRUE
988,988,1.83029815477162,0.359761000515958,0.900172338950344,637,TRUE
1234,1234,1.83030616012699,0.050419091445154,0.90108019431556,638,TRUE
637,637,1.830448166988,0.0543156369974956,0.902219592317811,639,TRUE
202,202,1.83047200561268,0.232504163998819,0.904540795538443,640,TRUE
273,273,1.8308771031781,0.0879417313203375,0.900229224319662,641,TRUE
228,228,1.8311170356484,0.844001751872297,0.900286414379685,642,TRUE
158,158,1.83123796921867,0.532857374674203,0.900325435840029,643,TRUE
528,528,1.83139603522232,0.158887214944524,0.899995408574897,644,TRUE
512,512,1.83147992199053,0.532590773517927,0.900296887688636,645,TRUE
1528,1528,1.83172713088061,0.655254311385809,0.902445211029774,646,TRUE
511,511,1.83177685292392,0.579227790572377,0.900155059391388,647,TRUE
84,84,1.83177883074797,0.219310446798041,0.900089360910268,648,TRUE
608,608,1.83201810000946,0.828115507858723,0.900206170884274,649,TRUE
1605,1605,1.83213827761776,0.626306069507337,0.900111867703908,650,TRUE
42,42,1.83232130153445,0.65476400456259,0.900756862330726,651,TRUE
560,560,1.83237224098831,0.239725575659479,0.900876545003743,652,TRUE
1725,1725,1.83244995377914,0.934720139930082,0.902569167935118,653,TRUE
1463,1463,1.83261041597497,0.919327691283838,0.900862006467472,654,TRUE
394,394,1.83300491425915,0.741460266496051,0.899815449478456,655,TRUE
264,264,1.83309238555305,0.26937791049768,0.904378238348412,656,TRUE
1622,1622,1.83337047159921,0.907383475358809,0.900347735611086,657,TRUE
885,885,1.8334566083801,0.907059110931571,0.900339422760464,658,TRUE
1177,1177,1.83351915691556,0.934694965083665,0.90248930513001,659,TRUE
1001,1001,1.83379321161238,0.0406791918492313,0.899857203586633,660,TRUE
1467,1467,1.83397584069249,0.950992635786789,0.901277975193984,661,TRUE
74,74,1.83400151602615,0.286721080331234,0.902129675512953,662,TRUE
174,174,1.83409822690369,0.969317371258854,0.90007632438265,663,TRUE
1157,1157,1.83413459384876,0.635576676924075,0.903175739936111,664,TRUE
1705,1705,1.83437075499202,0.635581860083087,0.903148560842502,665,TRUE
116,116,1.83501369434859,0.181617529407509,0.899638307556906,666,TRUE
198,198,1.83543143117972,0.617089917289843,0.902367525710086,667,TRUE
1059,1059,1.83565631643505,0.560909952412926,0.910807791252751,668,TRUE
393,393,1.83603097741891,0.164738354750655,0.899602514902995,669,TRUE
754,754,1.83611118951147,0.898682606658834,0.89945803614022,670,TRUE
677,677,1.83624361631932,0.0878718634582209,0.899595655020222,671,TRUE
381,381,1.83663600412367,0.0695585591306573,0.899905980146312,672,TRUE
521,521,1.83704610585797,0.704151084160594,0.899853751061249,673,TRUE
841,841,1.83719735411857,0.339530314861659,0.9013211306405,674,TRUE
678,678,1.83723664847866,0.928056937788825,0.90764607781984,675,TRUE
644,644,1.83725358836003,0.0462621523602898,0.899345312740147,676,TRUE
939,939,1.83753946498908,0.088529237873386,0.899810824671452,677,TRUE
407,407,1.83759257713223,0.95440065747388,0.90125656653069,678,TRUE
1814,1814,1.83772582156117,0.333587716628056,0.907686682715096,679,TRUE
403,403,1.83773960993691,0.219331595746739,0.899419095796475,680,TRUE
254,254,1.83787356487336,0.0836253134235773,0.899312984650832,681,TRUE
401,401,1.83788765120889,0.105608782833182,0.899280845234517,682,TRUE
132,132,1.83797480444263,0.0787389198736956,0.899339064203295,683,TRUE
558,558,1.83821463288576,0.91470174918128,0.900238154294449,684,TRUE
305,305,1.83823782520184,0.0158943464801783,0.905049920934434,685,TRUE
831,831,1.83876491515195,0.78867983816112,0.903149726623724,686,TRUE
376,376,1.83893964305124,0.817053870012155,0.899905485462566,687,TRUE
1426,1426,1.83893964305124,0.817053870012155,0.899905485462566,688,TRUE
643,643,1.83934305613369,0.616929600083064,0.899239777635295,689,TRUE
128,128,1.83948130264024,0.44532255077762,0.899365072652583,690,TRUE
464,464,1.83951956500986,0.44477754563933,0.899361093828407,691,TRUE
1534,1534,1.83951956500986,0.44477754563933,0.899361093828407,692,TRUE
180,180,1.83953290854624,0.827413579016328,0.903285576488303,693,TRUE
1586,1586,1.83976733937092,0.338833873398164,0.901062700273146,694,TRUE
1119,1119,1.83987873499897,0.781857322671262,0.899423027928404,695,TRUE
110,110,1.83992064050315,0.85005226173195,0.89937901779466,696,TRUE
763,763,1.84030813848575,0.102273704511333,0.899135496982497,697,TRUE
1670,1670,1.84049655352491,0.781848997845908,0.899358477291676,698,TRUE
1432,1432,1.84064529330599,0.0588319923699212,0.899493816704679,699,TRUE
1913,1913,1.84089134508646,0.0673533743162696,0.902570913089477,700,TRUE
64,64,1.84092218301772,0.817995163405444,0.899714946836957,701,TRUE
1407,1407,1.84125175991357,0.0749244163870043,0.898935206068665,702,TRUE
1602,1602,1.84127585374425,0.109855182730308,0.901934980167893,703,TRUE
1488,1488,1.84129821530013,0.264500873788203,0.899577810198694,704,TRUE
818,818,1.84163795109181,0.187741454326106,0.903012868805776,705,TRUE
710,710,1.8417911069845,0.789740369461104,0.901535364908485,706,TRUE
176,176,1.84181572600612,0.328498535894545,0.898983944900129,707,TRUE
1787,1787,1.84203950503008,0.885048972687128,0.907767330867756,708,TRUE
1505,1505,1.84207652056416,0.969730413076913,0.898916360884867,709,TRUE
133,133,1.8421192930547,0.967856767224797,0.904406375248033,710,TRUE
586,586,1.84223609143781,0.420082793362846,0.899777762099385,711,TRUE
761,761,1.84273122031979,0.1036065669518,0.898928902786066,712,TRUE
1462,1462,1.84293936859191,0.195363281112425,0.89886262722067,713,TRUE
1483,1483,1.84297108002615,0.163897172674586,0.898846718368468,714,TRUE
58,58,1.84306475942032,0.304452795192772,0.899828810985358,715,TRUE
32,32,1.84313375780171,0.0119978214044157,0.905358021839027,716,TRUE
566,566,1.84345858115002,0.550933440571631,0.900986992787728,717,TRUE
1437,1437,1.8436765884293,0.213358042248251,0.898998722006165,718,TRUE
244,244,1.84386186069822,0.645387483347025,0.898672576197195,719,TRUE
627,627,1.84392911120517,0.869847217586206,0.899742273680286,720,TRUE
1464,1464,1.84409585421698,0.194895967308407,0.898867999998841,721,TRUE
450,450,1.84413585128804,0.123857481362659,0.898537989566157,722,TRUE
1517,1517,1.84413585128804,0.123857481362659,0.898537989566157,723,TRUE
865,865,1.84424332515388,0.0597624985995641,0.901089927502626,724,TRUE
705,705,1.84433789458154,0.16587271388962,0.89855731547116,725,TRUE
306,306,1.84460045263047,0.0764047273995004,0.899137178431193,726,TRUE
369,369,1.84463745740268,0.30445641101916,0.899669700881228,727,TRUE
1988,1988,1.84488347131642,0.971005162121111,0.903590840484352,728,TRUE
2065,2065,1.84488347131642,0.971005162121111,0.903590840484352,729,TRUE
734,734,1.84519437019101,0.162786664715809,0.898649092310617,730,TRUE
1449,1449,1.84526942045498,0.641271370719221,0.898420505873521,731,TRUE
68,68,1.84543534128803,0.0693981851486137,0.898941377576877,732,TRUE
708,708,1.84553014435084,0.296309558863739,0.898714489212974,733,TRUE
107,107,1.84561652824962,0.364927758835016,0.898517125837592,734,TRUE
1425,1425,1.84577816076117,0.0542981956282453,0.899816361566318,735,TRUE
347,347,1.84589326071445,0.667732553008449,0.8991677406896,736,TRUE
1848,1848,1.84593282968762,0.057761340520398,0.902311400790667,737,TRUE
530,530,1.84594384028895,0.885216832054245,0.898474694813173,738,TRUE
472,472,1.8461237058942,0.078836598598424,0.898283374440517,739,TRUE
691,691,1.84638683698887,0.0849409288903815,0.899088799811574,740,TRUE
1508,1508,1.84652898494101,0.150381945550238,0.898438784339981,741,TRUE
22,22,1.84676908117167,0.896215845967967,0.898732770658232,742,TRUE
867,867,1.84715482893373,0.638363491020161,0.898413772315749,743,TRUE
912,912,1.84715610815162,0.690400049440675,0.898498601920578,744,TRUE
1037,1037,1.8473483735853,0.647429499776099,0.899862008364768,745,TRUE
1600,1600,1.84742473488262,0.147846123700005,0.901663557837045,746,TRUE
318,318,1.84743631078187,0.167452796588248,0.898754418471934,747,TRUE
209,209,1.84752571889893,0.33024779846495,0.898416083263584,748,TRUE
276,276,1.84765122534964,0.0476878628321557,0.899503834055541,749,TRUE
1331,1331,1.8477417864631,0.464958458300218,0.89823512970236,750,TRUE
390,390,1.84774854779685,0.347517058482259,0.89900550158685,751,TRUE
1444,1444,1.84774854779685,0.347517058482259,0.89900550158685,752,TRUE
295,295,1.84776731511747,0.660169485855773,0.898306936333089,753,TRUE
1835,1835,1.84779815000534,0.0616049159181921,0.902562762751715,754,TRUE
771,771,1.84795728128068,0.0986851312827093,0.898195706861028,755,TRUE
1790,1790,1.84798902096487,0.969414169068412,0.921065681374691,756,TRUE
681,681,1.84839040315025,0.0470820330563506,0.899421495266448,757,TRUE
647,647,1.84848982202389,0.0507723390412765,0.899968439049711,758,TRUE
50,50,1.84850753783643,0.156703379872132,0.898261033336925,759,TRUE
76,76,1.84872645807254,0.711653085447369,0.898306150708539,760,TRUE
389,389,1.84882215471943,0.529180862953802,0.899453789025144,761,TRUE
727,727,1.84906426831786,0.890102120241593,0.899218858296638,762,TRUE
1669,1669,1.84927646005344,0.359871137794068,0.90149646890563,763,TRUE
433,433,1.84955408359843,0.420786564110965,0.898053083630548,764,TRUE
36,36,1.8496426728861,0.140346683562105,0.898144717878102,765,TRUE
2055,2055,1.84972217212784,0.863251266023677,0.898592997803382,766,TRUE
1660,1660,1.8497317266747,0.0145346908858977,0.899516450713205,767,TRUE
109,109,1.84984256408923,0.048777657394167,0.898579038676449,768,TRUE
537,537,1.84995731537383,0.318652859534782,0.898100776317745,769,TRUE
