"sim_id","species","gamma","catchability","abundance_scaling"
330,"shelf and coastal fishes",5.90641843257336e-10,4.43226299434366e-05,114.808007578148
330,"flying birds",3.45313274214385e-10,0,41.4329567615791
330,"small divers",5.21369856478539e-11,0,0.5
330,"squids",7.40977700599499e-09,9.25510356191304e-05,15.9826087469378
330,"toothfishes",8.33607185507934e-11,0.000800635405656511,1.54617182022331
330,"leopard seals",1.34310954884276e-10,0,1.76057010536527
330,"medium divers",3.02726622106308e-10,0,1.93714523356999
330,"large divers",1.18265855528424e-10,0,0.5
330,"minke whales",1.41013657100733e-08,0.15802371179112,1.37933153749641
330,"orca",3.34791440779851e-09,0.10222530158407,0.5
330,"sperm whales",2.35356909065092e-10,1,3.73537607465374
330,"baleen whales",9.38795153412804e-08,0.0361912986669822,0.796347894561894
331,"mesozooplankton",4.96367733251556e-13,0,0.5
331,"other krill",3.44545853533006e-12,0,105.42818355345
331,"other macrozooplankton",1.12625504113832e-12,0,1.12169877278788
331,"antarctic krill",1.69245887831531e-12,0.00196779713712076,0.5
331,"salps",2.29019728939962e-11,0,0.71368892274777
331,"mesopelagic fishes",7.23939645034478e-12,0,0.5
331,"bathypelagic fishes",7.67549989317749e-12,0.000428950196808381,440.957520205639
331,"shelf and coastal fishes",2.04492835494462e-10,5.01784329396192e-06,34.789911896542
331,"flying birds",2.38724054362332e-09,0,23.7226697592462
331,"small divers",6.66290980333534e-12,0,0.5
331,"squids",2.85984886262296e-09,4.38068620691346e-05,0.664053576412602
331,"toothfishes",8.33607185507934e-11,0.000243638535595224,1.50256302296466
331,"leopard seals",2.14644176652326e-09,0,0.5
331,"medium divers",3.02726622106308e-10,0,0.5
331,"large divers",8.12943972614914e-11,0,0.5
331,"minke whales",7.8009392883099e-10,0.192954511142159,0.5
331,"orca",8.36336004895789e-09,0.066958653757459,0.5
331,"sperm whales",2.28113862980191e-10,0.301994588254209,0.816924073959358
331,"baleen whales",1.10954144546519e-08,0.266382782268721,2.13815960683565
332,"mesozooplankton",1.17721608328817e-12,0,0.5
332,"other krill",1.03056749628583e-12,0,0.5
332,"other macrozooplankton",1.87825760745171e-12,0,0.5
332,"antarctic krill",9.09698395155472e-11,0.0165819543267738,0.5
332,"salps",7.32918782922745e-12,0,2.2612056524272
332,"mesopelagic fishes",6.78014843856141e-12,0,0.5
332,"bathypelagic fishes",1.34798071049402e-10,0.000454955321720324,0.5
332,"shelf and coastal fishes",1.72497385727139e-09,5.15312902795939e-05,0.5
332,"flying birds",3.09777832756375e-09,0,3.27915463983563
332,"small divers",6.66290980333534e-12,0,0.5
332,"squids",6.21999956717858e-10,0.000204195818018689,452.260034462972
332,"toothfishes",8.33607185507934e-11,0.000194328561971612,78.7262868852554
332,"leopard seals",1.43757364408212e-10,0,10.7191672938588
332,"medium divers",3.02726622106308e-10,0,17.3209212647816
332,"large divers",6.3798214799565e-11,0,3.94188500737492
332,"minke whales",6.16214984452946e-09,0.110724534394096,0.5
332,"orca",3.34791440779851e-09,0.0534925077846679,1.24263170201563
332,"sperm whales",1.09131047338419e-10,0.34883224201412,0.5
332,"baleen whales",3.11919162271451e-09,0.143000158125088,0.5
333,"mesozooplankton",4.96367733251556e-13,0,19.5138771875746
333,"other krill",1.03056749628583e-12,0,0.5
333,"other macrozooplankton",1.66769846054792e-12,0,53.7000822574104
333,"antarctic krill",2.72970880880411e-11,0.0375024359190781,0.5
333,"salps",7.32918782922745e-12,0,0.5
333,"mesopelagic fishes",1.67443748046242e-11,0,0.5
333,"bathypelagic fishes",9.59437486647186e-10,0.00303735525925947,4.24631160350111
333,"shelf and coastal fishes",4.65635818222188e-10,1.416388524145e-05,0.5
333,"flying birds",3.45313274214385e-10,0,4.81705741176424
333,"small divers",9.08785562938836e-12,0,0.5
333,"squids",4.25437190371411e-09,3.80162301821392e-05,3.33792258737198
333,"toothfishes",9.94599991346205e-10,0.000804937335784924,0.532390521425558
333,"leopard seals",1.34310954884276e-10,0,1.93183372921723
333,"medium divers",7.45715811752115e-10,0,51.3539665939957
333,"large divers",6.3798214799565e-11,0,8.23597032771301
333,"minke whales",3.31323495463806e-09,0.643995081053839,0.5
333,"orca",3.34791440779851e-09,0.143914406847087,6.65354617854712
333,"sperm whales",1.09131047338419e-10,0.612071255293078,2.42827311908357
333,"baleen whales",1.79660044523185e-08,0.105243756017129,0.5
334,"mesozooplankton",1.26514903644462e-12,0,9.91757569206317
334,"other krill",2.63461336302289e-12,0,0.5
334,"other macrozooplankton",1.12625504113832e-12,0,3.82669896953976
334,"antarctic krill",4.53977133962328e-12,0.0329738612140887,0.5
334,"salps",1.88239646534128e-10,0,0.5
334,"mesopelagic fishes",6.78014843856141e-12,0,0.5
334,"bathypelagic fishes",4.7521350675211e-11,0.001426220207098,158.167325530456
334,"shelf and coastal fishes",2.04492835494462e-10,3.98882880749516e-05,27.617530323061
334,"flying birds",2.10314064834778e-09,0,0.5
334,"small divers",4.30362352002786e-11,0,38.66990493197
334,"squids",9.42850200803558e-10,9.13611511989171e-05,0.5
334,"toothfishes",1.26529236426708e-10,0.000609507009300606,0.5
334,"leopard seals",1.34310954884276e-10,0,0.5
334,"medium divers",3.02726622106308e-10,0,0.5
334,"large divers",1.05202297744006e-10,0,0.5
334,"minke whales",5.4595654501122e-10,0.921953599077537,57.1864661120615
334,"orca",5.26495040948473e-08,1,0.5
334,"sperm whales",1.09131047338419e-10,0.513966897522865,75.2846284140733
334,"baleen whales",3.11919162271451e-09,0.0129439504582235,0.5
335,"mesozooplankton",6.58521307866418e-13,0,0.5
335,"other krill",1.7200907290023e-12,0,76.0586152390305
335,"other macrozooplankton",3.40024065632778e-12,0,0.5
335,"antarctic krill",1.69245887831531e-12,0.056268038438159,22.9386991116099
335,"salps",1.24016298688777e-11,0,2.61439093483949
335,"mesopelagic fishes",6.78014843856141e-12,0,0.5
335,"bathypelagic fishes",2.79760604867814e-11,0.00105062933717046,4.52976062276449
335,"shelf and coastal fishes",1.98214797648335e-09,1.24524407706116e-05,4.942364297525
335,"flying birds",3.45313274214385e-10,0,3.26936753134181
335,"small divers",9.88904452183689e-12,0,0.5
335,"squids",4.15034493184643e-10,4.76342866335453e-05,5.12779798439579
335,"toothfishes",1.59296985570141e-10,0.000228984717692619,1.31857365799629
335,"leopard seals",1.34310954884276e-10,0,0.5
335,"medium divers",1.37571531769933e-09,0,206.003161356033
335,"large divers",1.78598051215047e-10,0,1.74463913885085
335,"minke whales",5.4595654501122e-10,0.119803518818624,0.5
335,"orca",3.41405458698947e-09,0.0275259646302702,12.1773222417754
335,"sperm whales",1.09131047338419e-10,0.536840589518683,119.015121813297
335,"baleen whales",1.11922818514703e-08,0.046783224280031,2.75421992113956
336,"mesozooplankton",6.03562741665215e-13,0,0.5
336,"other krill",1.21871888070524e-11,0,7.59345783943426
336,"other macrozooplankton",1.12625504113832e-12,0,11.5508046288839
336,"antarctic krill",1.69245887831531e-12,0.0286669406920467,0.5
336,"salps",7.32918782922745e-12,0,2.9830792884326
336,"mesopelagic fishes",4.10321443546915e-10,0,514.360803205669
336,"bathypelagic fishes",2.13615513692605e-11,0.000491072864817557,0.794780373096651
336,"shelf and coastal fishes",1.27360189191904e-09,4.25235719821872e-05,2.67900602281215
336,"flying birds",1.98747207886767e-09,0,3.63014124155293
336,"small divers",6.66290980333534e-12,0,0.5
336,"squids",5.99120054511628e-09,8.57044353155186e-05,0.5
336,"toothfishes",2.27634720303752e-09,0.000777382052909251,44.3890185498541
336,"leopard seals",1.34310954884276e-10,0,0.5
336,"medium divers",3.02726622106308e-10,0,289.957096738568
336,"large divers",6.3798214799565e-11,0,45.5789605922686
336,"minke whales",5.4595654501122e-10,0.764478358364134,0.5
336,"orca",7.41476349926104e-09,0.135548205365946,6.47067989238401
336,"sperm whales",1.07956610041041e-09,1,0.5
336,"baleen whales",1.83128681899834e-07,0.014337696455484,0.763794150247199
337,"mesozooplankton",4.96367733251556e-13,0,0.543462713597963
337,"other krill",2.78980976423073e-11,0,16.8582345157786
337,"other macrozooplankton",1.12625504113832e-12,0,33.200655120154
337,"antarctic krill",1.69245887831531e-12,0.0116896307698482,0.5
337,"salps",3.21325676925847e-11,0,0.602923825609255
337,"mesopelagic fishes",1.04055254003416e-10,0,3.18669138164111
337,"bathypelagic fishes",7.67549989317749e-12,0.000874386523374549,0.619663966568291
337,"shelf and coastal fishes",1.06857529149365e-08,4.15246433611063e-05,0.5
337,"flying birds",1.92512093644831e-09,0,0.591885318347705
337,"small divers",6.66290980333534e-12,0,0.5
337,"squids",3.54068317991737e-09,4.17569966935099e-05,0.5
337,"toothfishes",6.35145441023391e-10,0.00132470434009746,46.8455074941299
337,"leopard seals",1.34310954884276e-10,0,1.7483078693101
337,"medium divers",3.02726622106308e-10,0,4.99965424125817
337,"large divers",1.56217553190935e-10,0,0.5
337,"minke whales",6.82445681264025e-08,0.322900291014873,0.5
337,"orca",3.34791440779851e-09,0.127514371467604,1.03883755475871
337,"sperm whales",8.17549631155702e-10,0.449689663340072,0.5
337,"baleen whales",1.01961351796044e-08,0.0132454525281394,20.7883738978225
338,"mesozooplankton",9.55831382223786e-13,0,1.64960478334141
338,"other krill",5.67567836764972e-12,0,197.816017041939
338,"other macrozooplankton",3.72148546150919e-12,0,0.5
338,"antarctic krill",1.69245887831531e-12,0.137945286729458,3.6971271174234
338,"salps",7.32918782922745e-12,0,0.5
338,"mesopelagic fishes",1.05366894784665e-11,0,1.41838965885637
338,"bathypelagic fishes",1.97419902528843e-11,0.000594831426719472,0.62948574052726
338,"shelf and coastal fishes",2.52986899821438e-10,2.59106735069603e-05,0.5
338,"flying birds",6.54901965915792e-09,0,27.1483742059676
338,"small divers",6.60240272219041e-11,0,211.896229154562
338,"squids",4.29260962295585e-10,1.54676599513173e-05,0.5
338,"toothfishes",1.20868091535483e-10,0.00106201638611425,61.8584799952175
338,"leopard seals",3.42927780624646e-10,0,12.7842003329943
338,"medium divers",7.80901452691081e-10,0,1.28991426571755
338,"large divers",7.30238204221767e-10,0,4.64386038340193
338,"minke whales",7.10004328709489e-10,0.139004110143181,2.17642884537616
338,"orca",2.92527557128458e-08,0.246573158945353,0.5
338,"sperm whales",1.09131047338419e-10,1,0.5
338,"baleen whales",4.53729661838179e-09,0.0486115893362888,6.1724431121883
339,"mesozooplankton",4.96367733251556e-13,0,0.539682717972074
339,"other krill",1.03560559824316e-12,0,39.4103235973341
339,"other macrozooplankton",1.06078742731273e-11,0,0.5
339,"antarctic krill",1.69245887831531e-12,0.0502884981100419,0.5
339,"salps",7.91676934945319e-12,0,1.34088282910772
339,"mesopelagic fishes",6.78014843856141e-12,0,0.5
339,"bathypelagic fishes",4.78117681802655e-11,0.000418776172380568,0.5
339,"shelf and coastal fishes",2.04492835494462e-10,2.61646422511845e-05,0.5
339,"flying birds",5.96766942148527e-09,0,0.5
339,"small divers",6.66290980333534e-12,0,21.662521261903
339,"squids",5.38576814088767e-10,3.65407167030225e-05,0.5
339,"toothfishes",2.78424076733596e-09,0.00132514777833433,0.5
339,"leopard seals",1.34310954884276e-10,0,0.5
339,"medium divers",3.02726622106308e-10,0,0.5
339,"large divers",6.3798214799565e-11,0,0.5
339,"minke whales",1.11629695738705e-09,1,0.5
339,"orca",6.25626888988093e-09,0.230416038796799,0.93871571032036
339,"sperm whales",1.9295410925892e-10,0.136065171060797,0.5
339,"baleen whales",1.21573544977201e-08,0.0386921801458568,13.6094770576204
340,"mesozooplankton",2.4862511890632e-12,0,7.78328674619337
340,"other krill",1.28820937035728e-10,0,8.52591231397336
340,"other macrozooplankton",1.12625504113832e-12,0,88.2247289002524
340,"antarctic krill",1.04744710498419e-11,0.0281841256118333,4.3739248745036
340,"salps",1.20375088135522e-11,0,0.5
340,"mesopelagic fishes",2.19773528682622e-11,0,0.5
340,"bathypelagic fishes",2.06374462861638e-11,0.00108916966111042,0.5
340,"shelf and coastal fishes",2.04492835494462e-10,2.1023500636969e-05,28.273983313007
340,"flying birds",3.45313274214385e-10,0,0.5
340,"small divers",8.32863725416918e-10,0,0.5
340,"squids",6.76207522981613e-10,1.53390589184031e-05,0.5
340,"toothfishes",1.29114351641387e-10,0.00539802309593012,25.0677277757045
340,"leopard seals",3.72031429659747e-10,0,0.5
340,"medium divers",8.73013739152006e-10,0,17.9575458278683
340,"large divers",7.48520209810866e-11,0,0.868994496129962
340,"minke whales",8.74179548472405e-10,0.192874841469851,1.00912921923995
340,"orca",3.6135570411875e-09,0.641229121373367,4.59170591117366
340,"sperm whales",1.09131047338419e-10,0.411510415015345,0.724304793446381
340,"baleen whales",3.11919162271451e-09,0.146973347208784,0.5
341,"mesozooplankton",6.20459666564445e-11,0,0.5
341,"other krill",5.00651369322836e-12,0,0.5
341,"other macrozooplankton",1.12625504113832e-12,0,1.42293545305559
341,"antarctic krill",2.37741491714205e-11,0.0518274434525733,0.5
341,"salps",3.02306913850536e-11,0,27.2536542077692
341,"mesopelagic fishes",2.30518626679308e-11,0,0.5
341,"bathypelagic fishes",1.11092443192071e-11,0.00513400576520614,14.167397681599
341,"shelf and coastal fishes",2.417318060899e-10,6.37786382716256e-05,1.0300661835485
341,"flying birds",3.45313274214385e-10,0,2.16212855438762
341,"small divers",1.88629428017442e-11,0,19.3441672563665
341,"squids",4.15034493184643e-10,5.79539855017983e-06,1.44812991385665
341,"toothfishes",8.33607185507934e-11,0.000630271418093473,48.3690655265038
341,"leopard seals",1.87838853101763e-10,0,4.09604139370756
341,"medium divers",3.02726622106308e-10,0,5.52574534095472
341,"large divers",6.3798214799565e-11,0,56.9806982507213
341,"minke whales",4.51305054480187e-08,0.175874845065904,0.5
341,"orca",5.9797175363048e-09,0.203802516880197,0.955109001429915
341,"sperm whales",1.09131047338419e-10,1,0.5
341,"baleen whales",8.85819065573584e-08,0.14795213731888,0.5
342,"mesozooplankton",4.96367733251556e-13,0,28.7285271457607
342,"other krill",1.03056749628583e-12,0,19.442046217957
342,"other macrozooplankton",1.12625504113832e-12,0,0.5
342,"antarctic krill",9.15618403465697e-12,0.011352704557047,49.5373612355499
342,"salps",6.76368446034751e-11,0,0.5
342,"mesopelagic fishes",1.3738337628485e-11,0,305.803555647563
342,"bathypelagic fishes",7.67549989317749e-12,0.00169671072927838,0.5
342,"shelf and coastal fishes",2.48832480143882e-10,2.05465477492709e-05,1.7593077110211
342,"flying birds",3.45313274214385e-10,0,165.764167053214
342,"small divers",6.66290980333534e-12,0,0.600429830687348
342,"squids",4.91324100487482e-10,0.000179569824978236,395.072666972322
342,"toothfishes",8.33607185507934e-11,0.000313304594818927,26.1829822627024
342,"leopard seals",2.38055056972852e-09,0,3.06875788817334
342,"medium divers",9.08391737247976e-10,0,1.53823379366008
342,"large divers",2.14095966828369e-09,0,2.6213266145499
342,"minke whales",5.4595654501122e-10,1,0.649601537139714
342,"orca",2.95958596057522e-07,0.568871909251851,0.766885269205935
342,"sperm whales",1.09131047338419e-10,1,2.96728360967345
342,"baleen whales",4.05241993520771e-08,0.140620634582794,7.22889225685348
343,"mesozooplankton",4.5817848130485e-12,0,0.5
343,"other krill",1.64610187649963e-11,0,313.150474427515
343,"other macrozooplankton",3.10289444022385e-12,0,0.5
343,"antarctic krill",4.71403203326874e-12,0.131850944118719,0.5
343,"salps",7.32918782922745e-12,0,40.1659975500113
343,"mesopelagic fishes",6.78014843856141e-12,0,31.607074626616
343,"bathypelagic fishes",1.9080008301023e-11,0.00123671415793633,0.5
343,"shelf and coastal fishes",9.6962474712056e-09,1.1801436122408e-05,0.5
343,"flying birds",5.98336762063805e-10,0,0.534156262654654
343,"small divers",4.08135741805404e-11,0,0.5
343,"squids",4.15034493184643e-10,4.51756372059967e-05,0.5
343,"toothfishes",8.33607185507934e-11,0.000214253177288557,32.6019631625219
343,"leopard seals",1.34310954884276e-10,0,29.7667585790678
343,"medium divers",1.11958936917526e-08,0,0.5
343,"large divers",6.3798214799565e-11,0,0.5
343,"minke whales",2.09047982436632e-09,0.677432477839903,27.385041615161
343,"orca",1.19902972567913e-08,0.0593073574186828,0.5
343,"sperm whales",1.09131047338419e-10,0.426503764362494,0.771879589834047
343,"baleen whales",1.35192488138754e-08,0.0228898695322219,2.63882742376848
344,"mesozooplankton",4.96367733251556e-13,0,72.3054970774962
344,"other krill",1.03056749628583e-12,0,11.3762876485463
344,"other macrozooplankton",5.48688506351107e-12,0,208.525667567936
344,"antarctic krill",2.60449964120848e-12,0.0222453279368179,0.696988904332452
344,"salps",2.42882587280546e-11,0,2.74885346524348
344,"mesopelagic fishes",6.06978206438692e-11,0,3.91523792960554
344,"bathypelagic fishes",2.58882108701105e-11,0.000259506314268348,27.1784075377157
344,"shelf and coastal fishes",3.47676270133811e-10,7.90296340253674e-05,1.0848116845615
344,"flying birds",3.45313274214385e-10,0,224.013096246688
344,"small divers",1.77900867851425e-11,0,0.5
344,"squids",7.47891242334067e-10,5.78687067142278e-05,106.518175062905
344,"toothfishes",1.62468538543499e-10,0.000854988189999269,0.658753012183717
344,"leopard seals",3.99437911036292e-10,0,8.75426521951075
344,"medium divers",9.01590600589345e-09,0,0.595534375098667
344,"large divers",7.50582103683656e-10,0,0.827641769592918
344,"minke whales",8.85130308695805e-09,0.982820564387946,3.97897338359443
344,"orca",3.34791440779851e-09,0.614185646582848,1.89412170166859
344,"sperm whales",3.27004176208927e-10,0.171014683385429,0.5
344,"baleen whales",1.14119539171633e-08,0.0113613383486738,0.858700246268361
345,"mesozooplankton",4.96367733251556e-13,0,13.4430266120454
345,"other krill",3.20866024650459e-12,0,1.78407223012045
345,"other macrozooplankton",2.8526349047654e-12,0,0.5
345,"antarctic krill",9.6066989942432e-12,0.011087822290148,0.5
345,"salps",1.68121386443229e-11,0,2.78712332040202
345,"mesopelagic fishes",3.71399792653084e-10,0,10.2477789481272
345,"bathypelagic fishes",7.67549989317749e-12,0.00247944077451708,5.67986148944227
345,"shelf and coastal fishes",3.14453973657114e-09,5.32929468837435e-05,0.5
345,"flying birds",4.31641592767981e-08,0,2.35418078390242
345,"small divers",6.66290980333534e-12,0,3.0653466024555
345,"squids",4.15034493184643e-10,3.06675422704911e-06,5.70663774355201
345,"toothfishes",8.33607185507934e-11,0.00253871438635659,4.59224644120692
345,"leopard seals",1.79616323596508e-10,0,1236.23293743154
345,"medium divers",3.02726622106308e-10,0,0.5
345,"large divers",1.85307193741396e-09,0,1.33758334835203
345,"minke whales",8.33839660481698e-10,0.111540407737351,0.5
345,"orca",1.19215788485425e-08,0.047279041809599,0.5
345,"sperm whales",9.84160521380697e-10,0.498571878400361,0.62212284258973
345,"baleen whales",3.11919162271451e-09,0.104428911085648,4.21352588697276
346,"mesozooplankton",4.06395298718552e-12,0,5.90247487084231
346,"other krill",1.28820937035728e-10,0,0.5
346,"other macrozooplankton",4.99052202705606e-12,0,21.425428102572
346,"antarctic krill",4.94853484195868e-12,0.0390986143917674,0.5
346,"salps",7.32918782922745e-12,0,0.5
346,"mesopelagic fishes",1.59351354940297e-11,0,1.79958770479622
346,"bathypelagic fishes",7.67549989317749e-12,0.000833009797179081,0.742697170419486
346,"shelf and coastal fishes",2.32390573691874e-10,2.15630170107746e-05,0.5
346,"flying birds",3.20612990837149e-09,0,0.5
346,"small divers",8.32863725416918e-10,0,5.02149539695545
346,"squids",2.8952430472875e-09,1.00693718446392e-05,1.43361951960471
346,"toothfishes",2.49558266464833e-10,0.000486201105574763,0.5
346,"leopard seals",3.45505935611117e-09,0,39.5421924197905
346,"medium divers",3.02726622106308e-10,0,0.5
346,"large divers",1.51573020694025e-10,0,6.97416453112798
346,"minke whales",2.42408939337384e-09,0.220480281784893,0.5
346,"orca",3.34791440779851e-09,0.503091722191603,0.783905611279617
346,"sperm whales",1.09131047338419e-10,0.232994057338766,0.5
346,"baleen whales",3.11919162271451e-09,0.0735403305338449,1.33579799072319
347,"mesozooplankton",4.96367733251556e-13,0,26.4294501841474
347,"other krill",8.76810548995549e-12,0,1.22263057843609
347,"other macrozooplankton",4.83718132930182e-11,0,0.5
347,"antarctic krill",2.70763492666442e-12,0.0219296530803393,2.76313205803018
347,"salps",7.34139002707051e-12,0,0.5
347,"mesopelagic fishes",6.78014843856141e-12,0,0.812750918360074
347,"bathypelagic fishes",1.02757712257e-11,0.000558606977416373,0.754335567027837
347,"shelf and coastal fishes",7.41240328659438e-09,1.26016458428135e-05,0.5
347,"flying birds",2.40099740038095e-08,0,2.53498233680282
347,"small divers",1.77785103430964e-11,0,0.781496816184728
347,"squids",4.15034493184643e-10,6.93398906589719e-05,4.05664597283242
347,"toothfishes",8.33607185507934e-11,0.000380226791225493,0.5
347,"leopard seals",1.34310954884276e-10,0,0.5
347,"medium divers",3.29464982577785e-10,0,40.9251324431674
347,"large divers",6.95618408045303e-10,0,0.5
347,"minke whales",5.4595654501122e-10,1,1.08967374940935
347,"orca",3.34791440779851e-09,0.051657535059285,0.5
347,"sperm whales",1.09131047338419e-10,1,0.5
347,"baleen whales",3.11919162271451e-09,0.344666428242897,0.529660679817924
348,"mesozooplankton",4.96367733251556e-13,0,2059.33143236684
348,"other krill",5.85087278773774e-12,0,180.873622822153
348,"other macrozooplankton",1.12625504113832e-12,0,46.2349157820257
348,"antarctic krill",1.69245887831531e-12,0.0445216354844351,4.38092162816837
348,"salps",7.32918782922745e-12,0,0.5
348,"mesopelagic fishes",2.38142756282496e-10,0,0.5
348,"bathypelagic fishes",7.67549989317749e-12,0.00256035443576978,16.2979466546266
348,"shelf and coastal fishes",1.29677537917323e-09,1.95397958745963e-05,0.5
348,"flying birds",3.544127210856e-09,0,0.5
348,"small divers",6.66290980333534e-12,0,0.5
348,"squids",4.15034493184643e-10,4.91540422300579e-05,0.5
348,"toothfishes",9.72830305793393e-11,0.000199040985787945,25.9205320510705
348,"leopard seals",1.75305523990574e-10,0,1702.87806894629
348,"medium divers",3.02726622106308e-10,0,0.5
348,"large divers",6.3798214799565e-11,0,3.20975014110718
348,"minke whales",7.73764321515005e-10,0.539448943295983,4.38416666177969
348,"orca",4.80335608715475e-09,0.0102610494411351,3.10067321674412
348,"sperm whales",1.24229706214506e-09,0.710936176449163,100.019087251339
348,"baleen whales",1.36434992424132e-08,0.0869838613476234,3.41598517475099
349,"mesozooplankton",4.96367733251556e-13,0,0.5
349,"other krill",1.213794621142e-12,0,0.811395838967348
349,"other macrozooplankton",1.72821557937904e-12,0,32.3595456676947
349,"antarctic krill",1.69245887831531e-12,0.0827936713372937,0.5
349,"salps",6.06285423035384e-11,0,6.02594051904578
349,"mesopelagic fishes",2.20227933532519e-11,0,0.544016436611484
349,"bathypelagic fishes",9.59437486647186e-10,0.00202695425618899,0.519965562764507
349,"shelf and coastal fishes",2.04492835494462e-10,8.54000170130514e-06,1.25720648603887
349,"flying birds",4.2063107304905e-10,0,0.5
349,"small divers",2.06143552285469e-11,0,0.5
349,"squids",4.15034493184643e-10,1.47499381440006e-05,0.5
349,"toothfishes",5.42909772554722e-10,0.00138540842202929,22.3319350308083
349,"leopard seals",1.34310954884276e-10,0,3.52900409908055
349,"medium divers",4.18680033909233e-09,0,0.5
349,"large divers",4.23825272124109e-10,0,3.06414695566152
349,"minke whales",5.31190050792549e-09,1,47.4944267445308
349,"orca",3.79611368213575e-09,0.134719778277579,0.5
349,"sperm whales",2.63608537892019e-09,0.538294725406201,0.779416627868664
349,"baleen whales",3.11919162271451e-09,0.0480670868728105,0.5
350,"mesozooplankton",3.49707129461845e-12,0,460.088829135547
350,"other krill",8.06271109073128e-12,0,0.5
350,"other macrozooplankton",6.21702924583333e-12,0,0.5
350,"antarctic krill",3.6027330578211e-11,0.0189843122967046,12.3786642943657
350,"salps",2.04419302109345e-10,0,106.010748305055
350,"mesopelagic fishes",1.31652499130273e-11,0,537.153292532851
350,"bathypelagic fishes",4.9050096206545e-11,0.000888262373530447,6.07781510322668
350,"shelf and coastal fishes",2.04492835494462e-10,4.74949218706222e-05,2.15287342461345
350,"flying birds",1.47808780995009e-09,0,1.63783856368844
350,"small divers",6.66290980333534e-12,0,2.66959074858571
350,"squids",9.07683911626547e-10,9.82151088939958e-06,9.14503088704265
350,"toothfishes",1.03046970002359e-09,0.000752291474684053,13.7671574454108
350,"leopard seals",1.72359478857158e-10,0,2.65631341642393
350,"medium divers",3.02726622106308e-10,0,0.5
350,"large divers",1.22694239646239e-10,0,0.5
350,"minke whales",5.4595654501122e-10,0.587295785449692,0.5
350,"orca",5.76494941058524e-08,0.315458951747181,0.5
350,"sperm whales",7.97069841578852e-10,0.43373631833042,9.77084930572198
350,"baleen whales",3.11919162271451e-09,0.0464749806055739,0.5
351,"mesozooplankton",4.96367733251556e-13,0,6.39477740329685
351,"other krill",8.82678095284046e-12,0,0.5
351,"other macrozooplankton",5.38508006386807e-12,0,0.5
351,"antarctic krill",1.67037861420628e-11,0.0420079286450258,3.14230307221227
351,"salps",7.32918782922745e-12,0,3.23129079370049
351,"mesopelagic fishes",3.53484238437128e-11,0,60.9644392606852
351,"bathypelagic fishes",1.11924998201661e-10,0.0130973756715096,0.5
351,"shelf and coastal fishes",3.81580702023717e-09,1.29345039484013e-05,6.50721668453628
351,"flying birds",3.45313274214385e-10,0,2.34736771171409
351,"small divers",6.66290980333534e-12,0,3.04571257403024
351,"squids",8.73167492174367e-09,5.42286894881256e-05,0.598157130804367
351,"toothfishes",2.16390163457903e-10,0.00293973238594568,0.5
351,"leopard seals",1.34310954884276e-10,0,0.562177804355936
351,"medium divers",3.98446652389859e-10,0,0.5
351,"large divers",1.16832140875407e-10,0,0.606155604723487
351,"minke whales",2.63862623967725e-08,0.120587758873261,0.5
351,"orca",1.87550490277042e-08,0.0163560019140539,0.5
351,"sperm whales",4.36970101720831e-10,0.736547518488183,0.5
351,"baleen whales",1.87420988828884e-08,0.0365023984179711,0.5
352,"mesozooplankton",4.96367733251556e-13,0,0.5
352,"other krill",1.03056749628583e-12,0,0.5
352,"other macrozooplankton",1.12625504113832e-12,0,47.4540461288285
352,"antarctic krill",1.69245887831531e-12,0.0949518232440194,3.25039735178748
352,"salps",1.74551844790441e-10,0,0.5
352,"mesopelagic fishes",6.78014843856141e-12,0,0.5
352,"bathypelagic fishes",1.07236693387422e-11,0.00104140776166078,0.5
352,"shelf and coastal fishes",1.11544901642917e-09,9.08664464332989e-06,33.4094269076869
352,"flying birds",4.13407102601801e-10,0,111.392819304194
352,"small divers",4.51076343567693e-11,0,7.35624174103071
352,"squids",5.85568792818666e-10,6.88491868290289e-05,0.5
352,"toothfishes",8.33607185507934e-11,0.000992685662265275,0.5
352,"leopard seals",1.34310954884276e-10,0,3.29289792466132
352,"medium divers",3.66896852271509e-10,0,0.5
352,"large divers",7.26693946557724e-11,0,0.5
352,"minke whales",5.4595654501122e-10,0.0894613631430631,0.501126559309107
352,"orca",9.89139463348874e-09,0.133702658311294,3.39056698720332
352,"sperm whales",1.09131047338419e-10,0.199359291673235,0.825833670374898
352,"baleen whales",1.4976273341874e-08,0.0394376947893465,0.5
353,"mesozooplankton",4.96367733251556e-13,0,0.54096398083392
353,"other krill",2.54009393941578e-12,0,6.31065484332315
353,"other macrozooplankton",1.02648336806929e-11,0,0.5
353,"antarctic krill",2.11557359789414e-10,0.122413063958776,261.701656014824
353,"salps",7.32918782922745e-12,0,0.5
353,"mesopelagic fishes",6.78014843856141e-12,0,5005.49602201125
353,"bathypelagic fishes",7.67549989317749e-12,0.00398813210585372,0.549237816336466
353,"shelf and coastal fishes",3.01879716757376e-09,1.56818334248433e-05,0.5
353,"flying birds",2.30417441908371e-09,0,2.12681553442216
353,"small divers",2.70515333784841e-11,0,2.43698822349215
353,"squids",9.22141739823241e-10,6.13256301639811e-06,3.36929101789059
353,"toothfishes",9.12268267169859e-11,0.000438912073743219,3.75486293347554
353,"leopard seals",1.34310954884276e-10,0,0.5
