"Year","Species","min_biomass_t","median_biomass_t","max_biomass_t","q05_biomass_t","q95_biomass_t","ObsBiomass_t"
1967,"other macrozooplankton",1377267.66869957,17849228.7727859,37295304.8101837,7163349.75315659,26756800.797867,14743410
1967,"salps",105568.43841544,1108942.77795946,2989246.10579222,443485.255905047,2197916.76759198,961270.3
1967,"shelf and coastal fishes",1893909.4938933,5140212.0803259,24561153.4696791,3585325.62481885,6402456.51407676,4027900
1967,"small divers",10996.9699132014,37271.98422132,45478.5816835101,21775.1536693853,42144.5280811468,23589.46
1967,"sperm whales",109.238096173725,881.294982974577,10485520.6549171,135.952459095127,131688.302256508,16217.75
1967,"squids",69307.2943643201,157580.829413777,439930.29340843,115834.934415441,316103.461997198,221151.2
1967,"toothfishes",1327.31094658965,1181572.50110428,4639366.2189885,289169.011449607,1881217.45619743,1105756
1968,"antarctic krill",4395.57769914328,12841266.8776562,631841107.267208,1102135.87790306,35603538.9553313,5897364
1968,"baleen whales",1330.30590209493,518838.616816199,91283178.291501,2797.74955164903,10156381.7135946,187241.3
1968,"bathypelagic fishes",309281.544166282,2746175.56274278,13340031.0128038,1130020.08140011,4866631.14155186,1769209
1968,"flying birds",3938.30113921653,6011.73668082385,6537.16777243417,5425.44094353188,6213.77660968237,4423.023
1968,"large divers",274.510401921433,18169.5285024257,2214764.2000751,6357.00464485379,158155.858604166,16217.75
1968,"leopard seals",35.9960388525812,3400.8321316863,17621.2618052135,1949.72463385457,4730.5501216508,2948.682
1968,"medium divers",20743.7426172961,409079.609378747,1257872.5613104,168044.374631021,804041.905849583,390700.4
1968,"mesopelagic fishes",6275.352087065,2064415.11263331,9003827.33644327,498871.983109335,3878364.1464861,1769209
1968,"mesozooplankton",2.45792744166113e-108,17565458.360135,29941044.2944564,9315620.81934383,25068661.4913818,12974200
1968,"minke whales",41.9831753565359,25077.2742189428,147429943.457019,7827.77943690492,14269134.6804278,20640.77
1968,"orca",5383.03526552367,8987.05107444335,256786.465057283,7328.37663170546,16973.2377094265,8846.046
1968,"other krill",274.046549754337,11330086.5242702,129016431.848482,1243712.66471803,78745853.5796698,2801248
1968,"other macrozooplankton",1355893.45434931,18359949.0464029,37661756.3088802,7366752.25729275,27948066.4126485,14743410
1968,"salps",104832.187245606,1122556.37273539,2991113.51131225,445571.641076032,2198018.72132395,961270.3
1968,"shelf and coastal fishes",1887834.63146893,5141802.06390548,24609675.1873888,3582198.37114826,6403583.70056395,4027900
1968,"small divers",11007.6985467894,37302.085479503,45359.7709124239,21762.0229699663,42152.1878097831,23589.46
1968,"sperm whales",104.555565828812,845.90664439546,10464846.4317066,130.488522446341,125277.354018268,16217.75
1968,"squids",69072.116233789,157495.708978247,440159.248480657,115782.021718017,315675.018145658,221151.2
1968,"toothfishes",1314.15581304669,1184633.80149375,4673635.60328028,289962.209774589,1881816.59912506,1105756
1969,"antarctic krill",3737.39982840655,13110550.4945896,631016673.157406,1115262.80033823,35793458.0656387,5897364
1969,"baleen whales",1369.08850429024,516056.587812595,91151398.1009041,2967.11334839575,10143439.2486856,187241.3
1969,"bathypelagic fishes",306806.380355275,2747257.55185588,13243866.6024556,1127963.58300077,4852780.90137917,1769209
1969,"flying birds",3939.45555205138,6012.86060310881,6538.6991501925,5426.72673461122,6213.09497578185,4423.023
1969,"large divers",244.245191056145,18146.9606930502,2201858.67916397,6369.23303688132,157351.479724525,16217.75
1969,"leopard seals",31.5670628368231,3401.16350264801,17497.9473551538,1949.45969273217,4732.18006263575,2948.682
1969,"medium divers",19249.1291275444,409007.847951428,1254629.15897385,168056.01293067,803587.499871586,390700.4
1969,"mesopelagic fishes",6170.83023886975,2076273.37571455,9108749.55822948,503699.685662463,3872010.72448828,1769209
1969,"mesozooplankton",2.3057668518405e-110,17121287.6506346,29121645.8099901,8371157.02516794,24411587.3755717,12974200
1969,"minke whales",31.9498566541852,25080.3395384396,146940349.819562,7844.43332017256,14218397.1917948,20640.77
1969,"orca",5392.96765761826,8987.78991782523,256111.818878409,7333.43630744336,16953.1948478966,8846.046
1969,"other krill",248.642846073694,11428767.7929466,127291699.153834,1283632.10730309,77505026.9316146,2801248
1969,"other macrozooplankton",1379638.182723,18857451.4397464,37828701.2172207,7771828.75711217,28112618.0709008,14743410
1969,"salps",104679.516054292,1133594.43406878,2992476.1784918,452599.555219006,2204604.51532295,961270.3
1969,"shelf and coastal fishes",1879455.57510632,5142970.27878994,24612744.9681561,3580765.83429514,6403443.72176458,4027900
1969,"small divers",11036.2877900261,37350.1643223717,45243.6213592279,21772.8911480144,42143.4550898344,23589.46
1969,"sperm whales",100.915045953411,787.422068001546,10444360.780269,126.308993319545,120595.641697064,16217.75
1969,"squids",68598.000016995,157239.07583638,440186.872047542,115859.591083202,315010.885946212,221151.2
1969,"toothfishes",1306.51495508099,1187886.30748247,4706350.85788568,290696.714739745,1888538.87379815,1105756
1970,"antarctic krill",3173.53754069895,13168606.4519981,649043893.202833,1126930.48780126,35591820.0407579,5897364
1970,"baleen whales",1411.62798773259,515299.424070396,91026388.2507536,3159.5615315023,10130601.0471966,187241.3
1970,"bathypelagic fishes",307144.794112685,2747613.8489949,13094193.6754487,1128989.54556865,4837842.54987263,1769209
1970,"flying birds",3939.56808840973,6012.84687883673,6539.03082229286,5428.23943943246,6210.87118613878,4423.023
1970,"large divers",215.159483801444,18143.7821602867,2189015.15033065,6380.694185863,156550.405763806,16217.75
1970,"leopard seals",27.408419572158,3401.08778661705,17375.8390932892,1944.22377218231,4733.65891921369,2948.682
1970,"medium divers",17753.7942155723,408920.63068187,1251397.0203571,168152.040247224,802781.590806026,390700.4
1970,"mesopelagic fishes",6109.00244468827,2084565.2485562,9204307.52940434,507426.560118988,3884370.76171609,1769209
1970,"mesozooplankton",2.11718673367218e-112,17234688.271471,29112823.0283365,8911070.97762745,24387663.2159062,12974200
1970,"minke whales",23.6634325506445,25067.8675699554,146452367.089127,7862.79243670969,14167826.6430383,20640.77
1970,"orca",5403.12279542743,8988.42071848182,255439.034129433,7338.69762277926,16933.3968741947,8846.046
1970,"other krill",229.915034438383,11315878.3333823,125012773.450515,1290963.32675192,75337177.2963807,2801248
1970,"other macrozooplankton",1402501.6889939,18382787.7615071,37176484.3699706,7826625.0755998,27408853.120923,14743410
1970,"salps",105263.420220277,1138267.21446366,2989440.10032572,458708.326149061,2202296.05548969,961270.3
1970,"shelf and coastal fishes",1865891.24070528,5142014.38274917,24578137.5543291,3578599.99515309,6402471.36816552,4027900
1970,"small divers",11055.7372736412,37396.2052044942,45126.6752874422,21808.287506714,42127.4724094022,23589.46
1970,"sperm whales",102.282535039574,780.50219148338,10424741.0975009,128.162091082997,119422.318739018,16217.75
1970,"squids",67984.4513687755,156911.566974924,439888.660755653,115686.344449806,314217.535086399,221151.2
1970,"toothfishes",1298.3821837925,1192389.82285226,4737281.69210422,291068.829964275,1892171.65077895,1105756
1971,"antarctic krill",2710.67927539836,13181110.8584415,676008338.513335,1140342.41487105,35472493.0869986,5897364
1971,"baleen whales",1452.68328893798,514697.398291947,90903046.3836369,3349.14861940972,10117798.9625337,187241.3
1971,"bathypelagic fishes",310726.803928498,2754660.69726042,12953385.709658,1135342.94854316,4842715.19737789,1769209
1971,"flying birds",3938.94377402257,6012.47916543608,6538.08543480467,5429.4152307059,6208.03020535057,4423.023
1971,"large divers",187.791920942731,18133.3812427677,2176235.09233611,6392.83528325185,155754.055530873,16217.75
1971,"leopard seals",23.5956756060223,3401.73326987852,17255.1554812366,1944.48646435293,4741.69778198524,2948.682
1971,"medium divers",16295.6455952762,408762.63669448,1248190.65528525,168396.132157316,802283.804380405,390700.4
1971,"mesopelagic fishes",6077.65163596563,2092983.43471039,9328572.31788776,510558.240665024,3889277.00875609,1769209
1971,"mesozooplankton",2.02091905926389e-114,17547799.1163531,29690797.0620776,9305284.80727278,24895042.7897791,12974200
1971,"minke whales",17.0436601974953,24833.1704832468,143859478.272884,7833.66425004328,14012028.092494,20640.77
1971,"orca",5413.10273902764,8989.00465303519,254768.061841196,7343.78926964939,16913.1364663758,8846.046
1971,"other krill",217.506229151496,11494863.7784837,123980397.845981,1323198.76455514,75134907.0232569,2801248
1971,"other macrozooplankton",1441499.69830264,18740697.1127242,37963077.2216834,7899873.17520989,28202380.5509045,14743410
1971,"salps",106292.102145622,1142410.88889589,2989458.07879155,464972.797300833,2202800.00173772,961270.3
1971,"shelf and coastal fishes",1865778.9590679,5143758.11749088,24525503.341218,3581042.3940229,6402855.37514818,4027900
1971,"small divers",11073.5708948276,37403.4119511597,45014.1916095442,21839.5843857592,42102.1847211406,23589.46
1971,"sperm whales",97.4778450792281,754.397347930863,10404167.005589,122.236346005508,117316.808754972,16217.75
1971,"squids",67841.0925726323,156818.994758709,439617.16286658,115792.341609877,313675.416860899,221151.2
1971,"toothfishes",1287.52299380053,1195823.53323398,4766564.58869892,293023.744392932,1895586.56544465,1105756
1972,"antarctic krill",2360.66035239549,13405023.0522117,714908866.240777,1150136.28597234,35614251.071056,5897364
1972,"baleen whales",1500.46406266202,514306.721153815,90787036.4855295,3570.20229641252,10105108.9949047,187241.3
1972,"bathypelagic fishes",316939.623570705,2769420.69224273,12863236.3407475,1148595.67541463,4848399.23516116,1769209
1972,"flying birds",3938.70793992468,6012.52691859775,6537.67713509544,5431.19443884446,6206.767200931,4423.023
1972,"large divers",162.170792940309,18131.3980914907,2163517.37180249,6397.42175167113,154960.791363721,16217.75
1972,"leopard seals",20.0930822483151,3403.36579672608,17135.7748643375,1948.37137110349,4742.85259443141,2948.682
1972,"medium divers",14864.576544803,408697.230169088,1244996.20683658,168635.577788299,802085.152604275,390700.4
1972,"mesopelagic fishes",6156.71214248152,2109766.92917352,9520387.05218182,517518.325100055,3897577.13206919,1769209
1972,"mesozooplankton",1.91985122277145e-116,18069781.8709518,30195768.1027467,10095473.1783261,25380386.389914,12974200
1972,"minke whales",11.9675403137848,24865.0767095484,143381644.440537,7847.60156455418,13962139.2127033,20640.77
1972,"orca",5423.21661025731,8989.62325857144,254098.922562774,7347.96985727398,16892.9836813212,8846.046
1972,"other krill",213.594083221528,11790766.1849625,123210277.534001,1425113.5982231,75079326.4429826,2801248
1972,"other macrozooplankton",1519507.92932816,19511303.0777976,38809305.2523387,8215395.80666499,29139995.8047409,14743410
1972,"salps",109118.978763903,1152211.30215763,2992791.94635262,474748.888038598,2206915.77641767,961270.3
1972,"shelf and coastal fishes",1867256.39571826,5148464.81576921,24467077.3413102,3584730.37639262,6403483.72386249,4027900
1972,"small divers",11098.7912387498,37408.7732453663,44905.4172186848,21878.3248700921,42088.5302333287,23589.46
1972,"sperm whales",103.503963116318,776.552236665186,10385398.9711333,130.004448488972,117136.501788748,16217.75
1972,"squids",67821.6062438905,156736.041779871,439381.02889156,116061.710959558,313651.135987195,221151.2
1972,"toothfishes",1270.92765098268,1198604.22120694,4793196.41050811,293073.217854523,1888901.97950169,1105756
1973,"antarctic krill",2058.42617819103,13576528.0191268,751005756.579466,1160762.10427507,35656441.3447366,5897364
1973,"baleen whales",1545.51856891584,513892.663150454,90670362.0980305,3771.36749247704,10092424.3889089,187241.3
1973,"bathypelagic fishes",325232.951574593,2793295.66783204,12854443.4139471,1166836.70700014,4863075.38285772,1769209
1973,"flying birds",3938.6857311446,6012.80318906874,6537.6020482895,5433.61755230649,6205.81219884896,4423.023
1973,"large divers",138.346948851847,18127.3595556725,2150857.59590533,6398.51175596172,154151.87028335,16217.75
1973,"leopard seals",16.8960317203107,3404.05401355421,17017.5853245472,1951.77336005682,4743.8346147342,2948.682
1973,"medium divers",13461.2657961804,408525.63436779,1241705.47492017,168841.970667829,801866.830635652,390700.4
1973,"mesopelagic fishes",6339.40133750406,2125089.69627612,9737104.79336376,528510.439006517,3911428.7991023,1769209
1973,"mesozooplankton",1.6837826935334e-118,17796809.2623687,29580414.5496889,9653483.81966818,24844011.1483908,12974200
1973,"minke whales",7.21489820216357,18682.7909703367,134273145.039037,5852.8491102614,10162346.4896553,20640.77
1973,"orca",5429.15148654529,8976.60432868036,252304.857764483,7346.37731160052,16859.6409148389,8846.046
1973,"other krill",199.495207195361,11658539.2240242,121026637.677014,1474882.42084011,73459426.7691639,2801248
1973,"other macrozooplankton",1602465.47298007,19310547.1400366,38310169.493419,8400836.73985416,28643847.9596681,14743410
1973,"salps",112227.334265571,1159613.3184555,2993141.44050503,482839.514012779,2209950.21162761,961270.3
1973,"shelf and coastal fishes",1865478.72787921,5155249.96670148,24417531.4103233,3588272.29362035,6405752.42756645,4027900
1973,"small divers",11129.4823390624,37422.7647115127,44843.6244557682,21926.7207989293,42078.6865668254,23589.46
1973,"sperm whales",103.753786097447,776.495283279428,10365805.6826401,130.235083160937,115822.010521879,16217.75
1973,"squids",67788.134672585,156756.994070846,439118.191813851,116286.701691593,313249.360063447,221151.2
1973,"toothfishes",1258.94867040365,1201931.36236184,4819159.27873927,294873.822995144,1887935.50496639,1105756
1974,"antarctic krill",1754.65588759411,13474547.0489922,757947808.164223,1136151.21073297,35489684.7127601,5897364
1974,"baleen whales",1582.02512594382,513374.369916326,90550256.2251843,3958.59852482633,10077844.0659901,187241.3
1974,"bathypelagic fishes",333525.718733,2812521.56729431,12976446.2760034,1180299.66943587,4885319.90473093,1769209
1974,"flying birds",3937.16096297509,6012.2020919254,6535.13489729817,5432.35161210501,6203.46559755908,4423.023
1974,"large divers",116.802285797285,18124.2598081706,2138315.12620504,6399.85838232763,153419.992579509,16217.75
1974,"leopard seals",14.0868280160979,3404.89610505024,16900.7637732526,1953.77492510245,4743.59134877282,2948.682
1974,"medium divers",12136.4766174299,408264.48923776,1238185.58803871,169121.353917283,801579.393628858,390700.4
1974,"mesopelagic fishes",6423.8605251596,2128310.67067105,9807680.04647739,532204.323972063,3926375.08772479,1769209
1974,"mesozooplankton",1.43426529920298e-120,17345840.7231057,29432536.4791143,8996078.18726568,24673336.0183901,12974200
1974,"minke whales",4.32272302772488,13169.898841055,129619678.865792,3859.45746594084,6680900.0772947,20640.77
1974,"orca",5299.29598875216,8761.41206848013,226372.413624576,7082.30942176807,16195.2722232051,8846.046
1974,"other krill",165.204860894914,11177975.5683799,120311536.117432,1427293.47805461,72972650.0127974,2801248
1974,"other macrozooplankton",1630343.89401671,18670199.1748793,38084460.7450547,8219942.44857003,27935393.0766575,14743410
1974,"salps",112926.341590901,1153443.78477195,2991391.98730769,513743.90609156,2207919.69428534,961270.3
1974,"shelf and coastal fishes",1881761.73030361,5162885.34201724,24392731.6632345,3597248.30329229,6411524.43265287,4027900
1974,"small divers",11141.2511082814,37391.410025045,44833.8061767365,21932.0187073148,42054.3244616875,23589.46
1974,"sperm whales",99.6182370442907,743.971936329808,10345567.8903729,125.385471689759,115110.408944763,16217.75
1974,"squids",68459.4016179712,157059.642151917,439074.27753076,116686.017550143,312104.304517426,221151.2
1974,"toothfishes",1242.82548355334,1204693.39551445,4844698.35632176,296675.640981049,1894494.42847875,1105756
1975,"antarctic krill",1480.3340063209,13395219.0253204,742236745.504059,1102256.80587761,35281825.1672705,5897364
1975,"baleen whales",1621.65147440174,512985.724622283,90434684.5328173,4181.58178465659,10065207.6843836,187241.3
1975,"bathypelagic fishes",338174.337427825,2815783.04674932,13092918.2872337,1186121.22803283,4901821.46330087,1769209
1975,"flying birds",3935.28432789369,6011.03901793077,6532.14186343081,5429.77311082713,6200.62680011211,4423.023
1975,"large divers",97.4744696762839,18113.8645295595,2125899.85712301,6402.17162997848,152738.065996663,16217.75
1975,"leopard seals",11.6256424819487,3406.04484808106,16785.3563456041,1956.45712155351,4740.77912013946,2948.682
1975,"medium divers",10880.7691916375,408069.397278002,1234469.57696183,169457.591549411,801124.809190001,390700.4
1975,"mesopelagic fishes",6350.63652699761,2119714.81784643,9755993.94134792,529887.739133764,3931380.99124919,1769209
1975,"mesozooplankton",1.24999661554778e-122,17537709.881479,29894881.7569503,9196441.4827061,25080411.8235323,12974200
1975,"minke whales",2.73319036867169,11451.9966925842,126828453.314787,3299.03501449427,5352812.96352196,20640.77
1975,"orca",5309.06149186809,8762.29125801263,225779.871292096,7087.70652188874,16175.2923755644,8846.046
1975,"other krill",130.139006601146,11221920.1016243,122182845.621617,1390015.26359079,74532735.3916365,2801248
1975,"other macrozooplankton",1616854.7153274,18748520.1038952,38527610.46285,7905635.33031509,28226348.4478514,14743410
1975,"salps",112585.130054069,1148160.69599102,2990726.52392229,519811.003888278,2206934.66604403,961270.3
1975,"shelf and coastal fishes",1906276.49259323,5174417.10625597,24388668.6853055,3608409.40244989,6418005.07504937,4027900
1975,"small divers",11135.9165239877,37341.8572982338,44821.8984013092,21907.3447708008,42035.0046799901,23589.46
1975,"sperm whales",102.854176896213,753.280486539773,10326527.8718539,129.130069100656,114770.682119087,16217.75
1975,"squids",69512.6398272077,157612.549217748,439289.984674566,116998.738741574,310754.466661411,221151.2
1975,"toothfishes",1217.77396325036,1207767.69922242,4869180.41204442,298368.21085806,1897187.06489897,1105756
1976,"antarctic krill",1247.24233804769,13304713.9995997,716386470.073676,1062093.60191109,35236095.3272297,5897364
1976,"baleen whales",1661.47584509799,512597.457235311,90319272.0749831,4407.47544266969,10052589.2858033,187241.3
1976,"bathypelagic fishes",339595.844997032,2818911.65416676,13253416.6702629,1190733.01410034,4898469.96260314,1769209
1976,"flying birds",3936.06685943189,6012.06964452336,6532.97696664006,5432.55168556854,6199.07884385893,4423.023
1976,"large divers",79.9668633141986,18104.4317061968,2113534.5343677,6402.65531017919,152055.74530933,16217.75
1976,"leopard seals",9.41253935686884,3406.3334866702,16671.4912375189,1958.78953833309,4732.82198806285,2948.682
1976,"medium divers",9646.41374644994,408002.678352903,1230593.31814991,169262.537220029,800590.774563218,390700.4
1976,"mesopelagic fishes",6284.69832891774,2118407.91931527,9725134.08898536,531857.6554983,3941624.5559539,1769209
1976,"mesozooplankton",1.0691843964623e-124,17090860.171181,29155007.9686348,8522316.49716494,24418897.558556,12974200
1976,"minke whales",1.65633937584489,10542.7315665185,124925837.694745,3104.15388946576,4849984.4817215,20640.77
1976,"orca",5319.34340819774,8763.65601713888,225189.246830305,7093.34860356026,16156.3545683118,8846.046
1976,"other krill",101.101729215986,11165834.2194202,122981147.661124,1328871.36789991,74893169.1782728,2801248
1976,"other macrozooplankton",1602076.66667156,18645531.7075717,37828909.6142843,7816678.21973461,27857367.8590997,14743410
1976,"salps",112036.874210166,1152494.67467321,2988918.34262603,514870.383919651,2207257.52391735,961270.3
1976,"shelf and coastal fishes",1911485.13812583,5186532.73102018,24390661.8752115,3621513.04954462,6423346.29051559,4027900
1976,"small divers",11159.9264093062,37336.3795163476,44808.9217777098,21931.1334617946,42022.2495976606,23589.46
1976,"sperm whales",105.377038507284,756.74083318045,10307423.5150387,132.121576835603,114208.64452599,16217.75
1976,"squids",69932.4727462108,157815.309245487,439576.452803334,117704.368271667,311199.851275184,221151.2
1976,"toothfishes",1195.83940145438,1209349.58888629,4892860.9926549,299790.506371046,1896357.53687346,1105756
1977,"antarctic krill",1028.27415950169,13021509.0003421,679428163.471091,998446.177823598,35037505.1656684,5897364
1977,"baleen whales",1696.10817938437,512209.847763647,90203988.7920669,4632.84760972498,10039984.4086292,187241.3
1977,"bathypelagic fishes",336761.652108293,2802694.55524891,13379200.8880184,1176976.35284151,4902716.63741919,1769209
1977,"flying birds",3933.04267913199,6009.41504497773,6528.56706638228,5431.41020329173,6193.51871102474,4423.023
1977,"large divers",64.7959138160207,18106.0986933544,2101239.4752898,6404.51522823203,151377.455531545,16217.75
1977,"leopard seals",7.5599667705624,3407.56029874154,16559.3875106869,1961.50678827687,4724.91578262357,2948.682
1977,"medium divers",8509.44053700465,407969.305489324,1226714.8596393,169721.490886812,800228.474459552,390700.4
1977,"mesopelagic fishes",6033.87611766519,2093499.29557723,9518217.35288541,522799.408502855,3946228.82463886,1769209
1977,"mesozooplankton",9.54591787067055e-127,17126113.1067272,29371495.0875479,8447558.99941925,24651666.4954354,12974200
1977,"minke whales",0.975342856974675,9800.44092282169,123306878.032525,3009.60706153183,4302185.88486165,20640.77
1977,"orca",5219.41713054635,8712.59032926309,219073.028777518,7017.5015216895,16087.5237147866,8846.046
1977,"other krill",78.4226635594,11013477.6603753,124930678.26992,1265784.02034536,75520120.4555957,2801248
1977,"other macrozooplankton",1525933.14746863,18192610.3932355,37652871.8833524,7479411.74943823,27370538.4967278,14743410
1977,"salps",109372.576609551,1143828.41958793,2981979.69300355,502792.155967935,2204113.66358159,961270.3
1977,"shelf and coastal fishes",1932840.59422975,5194924.39144095,24398608.9703401,3629952.02331863,6428552.06348536,4027900
1977,"small divers",11127.178973492,37262.7257258075,44797.8589537562,21873.6599719531,41988.8449597252,23589.46
1977,"sperm whales",107.936427540938,763.143840947189,10288377.1143299,135.115129389519,113668.323153902,16217.75
1977,"squids",70890.817826001,158115.188268989,439876.673971044,118021.403744316,311703.939567572,221151.2
1977,"toothfishes",1169.19162486385,1210501.2742397,4917215.73649129,301901.596861462,1898318.39063296,1105756
1978,"antarctic krill",844.563288756572,12564065.3487603,741521087.037034,926867.421404892,34559924.3819882,5897364
1978,"baleen whales",1728.9787669077,511822.578636501,90088854.7331985,4859.87638689091,10027396.2358396,187241.3
1978,"bathypelagic fishes",326860.373286196,2757236.34039969,13410175.7299991,1150720.41133105,4870261.45110388,1769209
1978,"flying birds",3931.26415382328,6007.82195184735,6526.58265740681,5426.8755488412,6190.75400071829,4423.023
1978,"large divers",51.3394366136579,18096.2314717447,2089039.948345,6405.45650684221,150699.023067887,16217.75
1978,"leopard seals",5.94009229555379,3408.52862792189,16448.4228696986,1963.7053420588,4721.05455913218,2948.682
1978,"medium divers",7396.50683940496,407750.631477638,1222784.96298362,170116.645601248,799995.672656043,390700.4
1978,"mesopelagic fishes",5653.34792207589,2057398.15665355,9239709.06563951,510370.511999569,3910227.81324969,1769209
1978,"mesozooplankton",9.06765297875827e-129,16987169.4428951,28749428.2949215,8344328.93222781,24293701.099492,12974200
1978,"minke whales",0.522251521462263,8785.51706464129,120799272.888273,2751.78536243494,3071390.04785487,20640.77
1978,"orca",5043.30250272901,8646.77405316511,209203.813218112,6857.71011677054,15999.2109325583,8846.046
1978,"other krill",68.5904387136152,11179430.3250697,126516138.141166,1259233.35317793,76757070.9284641,2801248
1978,"other macrozooplankton",1428645.47527388,17792409.2354583,36687049.3274398,7210651.33244202,26806318.7430849,14743410
1978,"salps",106990.256650821,1135534.51233784,2969133.14951227,501010.91080247,2191063.79090334,961270.3
1978,"shelf and coastal fishes",1929570.388036,5189726.02991723,24387231.0016561,3617676.23593311,6421620.8010753,4027900
1978,"small divers",11080.6043419427,37184.5368757831,44778.5459268211,21823.4149745869,41955.52017617,23589.46
1978,"sperm whales",104.244760907652,736.933732704293,10268449.2573395,130.269213257685,111690.726210967,16217.75
1978,"squids",71066.1615359974,157808.344325566,440010.022317052,117821.641591799,311704.575636678,221151.2
1978,"toothfishes",1139.93954207371,1213277.17458473,4940192.70549238,304187.746268411,1898634.09848286,1105756
1979,"antarctic krill",689.614656693742,11463022.7251341,726105942.02817,825289.786738604,34060196.940107,5897364
1979,"baleen whales",1756.55034580446,511384.549185759,89972122.6360662,5079.26635215679,10013472.7279552,187241.3
1979,"bathypelagic fishes",314625.08251758,2701649.54612891,13331442.5203907,1115986.08344697,4832963.36167172,1769209
1979,"flying birds",3928.97724496911,6005.34219204433,6523.76015714454,5419.7720151499,6189.70777129504,4423.023
1979,"large divers",40.0736733772793,18085.9208507431,2076922.52996055,6413.86856531597,150021.26111687,16217.75
1979,"leopard seals",4.60501359244611,3408.7185326999,16337.4970321574,1963.65070712671,4717.5183594539,2948.682
1979,"medium divers",6378.18392316806,407754.863711274,1218831.2282513,170114.230215897,798975.164376768,390700.4
1979,"mesopelagic fishes",5231.74868254333,2017195.43342891,8923059.68874369,493138.356589532,3869857.83441542,1769209
1979,"mesozooplankton",1.06258643052865e-130,16747883.0589386,28625842.4507186,7765344.66353936,24207283.8553476,12974200
1979,"minke whales",0.264392944158679,7713.19426934962,117205727.511341,2387.45098174002,2486553.80771252,20640.77
1979,"orca",5040.4227225019,8641.83126834321,208012.682101347,6851.5776908117,15968.1879093734,8846.046
1979,"other krill",69.9426816251882,11180264.033279,128187329.234127,1223470.28055728,78055050.0180349,2801248
1979,"other macrozooplankton",1327296.88602305,17535979.0557463,36441974.1425756,6960928.72524087,26440202.5692006,14743410
1979,"salps",103692.583273661,1126304.29164883,2957136.18473775,491491.00201744,2183619.21068173,961270.3
1979,"shelf and coastal fishes",1932449.25235864,5173034.53845399,24355374.1405875,3600150.49842733,6406519.25877256,4027900
1979,"small divers",11021.5228254078,37104.1409902575,44758.6711131159,21729.2479825821,41929.7372015861,23589.46
1979,"sperm whales",94.8612943094297,685.499849466284,10247561.7371957,118.159169493911,108130.489320765,16217.75
1979,"squids",71259.6579305001,157591.896519776,440103.312906166,116935.748231977,311514.036979448,221151.2
1979,"toothfishes",1111.89206592149,1213758.28067151,4962248.88894807,306138.714778861,1898686.19341137,1105756
1980,"antarctic krill",587.258691838642,11041293.3450809,667173734.215696,683733.948650988,33923485.5032188,5897364
1980,"baleen whales",1787.12686560193,510998.364964396,89857294.2652847,5307.4642357101,10000920.2561419,187241.3
1980,"bathypelagic fishes",306205.761902513,2681932.16584028,13140493.2184206,1092816.55427211,4809579.09172819,1769209
1980,"flying birds",3929.34987567147,6005.3545448213,6524.31983142478,5420.98834902128,6190.44452907762,4423.023
1980,"large divers",30.708706271775,18087.77267733,2064855.48642853,6426.46776615211,149195.487777655,16217.75
1980,"leopard seals",3.49651270926714,3409.56167302536,16225.2296993081,1963.01098939298,4710.76280219849,2948.682
1980,"medium divers",5439.80437607143,407846.446797941,1214813.88546403,170305.026752094,798084.793213861,390700.4
1980,"mesopelagic fishes",4979.79311570808,2012442.5033725,9428942.3160232,487719.200123436,3852090.07349572,1769209
1980,"mesozooplankton",3.25943912439101e-132,18268569.0041128,30680437.5396837,10000791.6413807,26071155.0700618,12974200
1980,"minke whales",0.131221220212616,7357.09115749576,114875785.227076,2311.29122663269,1946889.51034649,20640.77
1980,"orca",5050.84372945517,8642.89279385934,207470.559040074,6856.98699794866,15949.2048996058,8846.046
1980,"other krill",110.86053425302,12031211.3813881,130424114.189248,1393914.2258095,80651944.1075332,2801248
1980,"other macrozooplankton",1337336.37800554,19153492.5472299,38766763.8460753,7458089.86146937,29050837.8377341,14743410
1980,"salps",103910.800692826,1145680.52024824,2962561.35965163,503916.806051413,2191902.30014632,961270.3
1980,"shelf and coastal fishes",1934626.28615591,5162814.6878776,24298973.175493,3582662.71923774,6389556.89366058,4027900
1980,"small divers",11006.6281483596,37095.5877684171,44750.6535094177,21662.8992186336,41907.1060975017,23589.46
1980,"sperm whales",97.4989686196553,686.427176121746,10228605.0936717,120.655923745684,107715.066145158,16217.75
1980,"squids",71188.7016876829,157075.63228853,440296.40579786,116131.73308743,315096.880066456,221151.2
1980,"toothfishes",1092.57008748537,1215888.9203359,4982581.52169815,307709.876609735,1898679.19829916,1105756
1981,"antarctic krill",496.105966557011,11507618.7376884,703582188.222309,688833.011023469,34532347.8706606,5897364
1981,"baleen whales",1814.89981829984,510612.684865204,89742606.1799211,5538.45592803807,9988382.92363272,187241.3
1981,"bathypelagic fishes",300947.708412174,2673015.08632741,13477524.4280391,1085379.36470463,4797115.91719579,1769209
1981,"flying birds",3927.64978923746,6003.45752893844,6522.43399709809,5406.05383882087,6188.57918293117,4423.023
1981,"large divers",23.341406845322,18092.0707698889,2053343.07863015,6452.40936383123,148216.150388215,16217.75
1981,"leopard seals",2.63244275584206,3415.19435203807,16114.3748252203,1965.22288058495,4704.594713032,2948.682
1981,"medium divers",4628.91443695362,408029.917358959,1211284.19946202,171342.180525346,797965.173805237,390700.4
