"Year","Species","n","min_t","q05_t","q25_t","median_t","q75_t","q95_t","max_t","ObsYield_t"
1913,"large divers",2111,0,0,0,0,0,0,0,NA
1913,"minke whales",2111,0,0,0,0,0,0,0,NA
1913,"orca",2111,0,0,0,0,0,0,0,NA
1913,"sperm whales",2111,0,0,0,0,0,0,0,NA
1913,"baleen whales",2111,0,0,0,0,0,0,0,NA
1914,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1914,"other krill",2111,0,0,0,0,0,0,0,NA
1914,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1914,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1914,"salps",2111,0,0,0,0,0,0,0,NA
1914,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1914,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1914,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1914,"flying birds",2111,0,0,0,0,0,0,0,NA
1914,"small divers",2111,0,0,0,0,0,0,0,NA
1914,"squids",2111,0,0,0,0,0,0,0,NA
1914,"toothfishes",2111,0,0,0,0,0,0,0,NA
1914,"leopard seals",2111,0,0,0,0,0,0,0,NA
1914,"medium divers",2111,0,0,0,0,0,0,0,NA
1914,"large divers",2111,0,0,0,0,0,0,0,NA
1914,"minke whales",2111,0,0,0,0,0,0,0,NA
1914,"orca",2111,0,0,0,0,0,0,0,NA
1914,"sperm whales",2111,0,0,0,0,0,0,0,NA
1914,"baleen whales",2111,0,0,0,0,0,0,0,NA
1915,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1915,"other krill",2111,0,0,0,0,0,0,0,NA
1915,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1915,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1915,"salps",2111,0,0,0,0,0,0,0,NA
1915,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1915,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1915,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1915,"flying birds",2111,0,0,0,0,0,0,0,NA
1915,"small divers",2111,0,0,0,0,0,0,0,NA
1915,"squids",2111,0,0,0,0,0,0,0,NA
1915,"toothfishes",2111,0,0,0,0,0,0,0,NA
1915,"leopard seals",2111,0,0,0,0,0,0,0,NA
1915,"medium divers",2111,0,0,0,0,0,0,0,NA
1915,"large divers",2111,0,0,0,0,0,0,0,NA
1915,"minke whales",2111,0,0,0,0,0,0,0,NA
1915,"orca",2111,0,0,0,0,0,0,0,NA
1915,"sperm whales",2111,0,0,0,0,0,0,0,NA
1915,"baleen whales",2111,0,0,0,0,0,0,0,NA
1916,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1916,"other krill",2111,0,0,0,0,0,0,0,NA
1916,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1916,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1916,"salps",2111,0,0,0,0,0,0,0,NA
1916,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1916,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1916,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1916,"flying birds",2111,0,0,0,0,0,0,0,NA
1916,"small divers",2111,0,0,0,0,0,0,0,NA
1916,"squids",2111,0,0,0,0,0,0,0,NA
1916,"toothfishes",2111,0,0,0,0,0,0,0,NA
1916,"leopard seals",2111,0,0,0,0,0,0,0,NA
1916,"medium divers",2111,0,0,0,0,0,0,0,NA
1916,"large divers",2111,0,0,0,0,0,0,0,NA
1916,"minke whales",2111,0,0,0,0,0,0,0,NA
1916,"orca",2111,0,0,0,0,0,0,0,NA
1916,"sperm whales",2111,0,0,0,0,0,0,0,NA
1916,"baleen whales",2111,0,0,0,0,0,0,0,NA
1917,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1917,"other krill",2111,0,0,0,0,0,0,0,NA
1917,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1917,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1917,"salps",2111,0,0,0,0,0,0,0,NA
1917,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1917,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1917,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1917,"flying birds",2111,0,0,0,0,0,0,0,NA
1917,"small divers",2111,0,0,0,0,0,0,0,NA
1917,"squids",2111,0,0,0,0,0,0,0,NA
1917,"toothfishes",2111,0,0,0,0,0,0,0,NA
1917,"leopard seals",2111,0,0,0,0,0,0,0,NA
1917,"medium divers",2111,0,0,0,0,0,0,0,NA
1917,"large divers",2111,0,0,0,0,0,0,0,NA
1917,"minke whales",2111,0,0,0,0,0,0,0,NA
1917,"orca",2111,0,0,0,0,0,0,0,NA
1917,"sperm whales",2111,0,0,0,0,0,0,0,NA
1917,"baleen whales",2111,0,0,0,0,0,0,0,NA
1918,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1918,"other krill",2111,0,0,0,0,0,0,0,NA
1918,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1918,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1918,"salps",2111,0,0,0,0,0,0,0,NA
1918,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1918,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1918,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1918,"flying birds",2111,0,0,0,0,0,0,0,NA
1918,"small divers",2111,0,0,0,0,0,0,0,NA
1918,"squids",2111,0,0,0,0,0,0,0,NA
1918,"toothfishes",2111,0,0,0,0,0,0,0,NA
1918,"leopard seals",2111,0,0,0,0,0,0,0,NA
1918,"medium divers",2111,0,0,0,0,0,0,0,NA
1918,"large divers",2111,0,0,0,0,0,0,0,NA
1918,"minke whales",2111,0,0,0,0,0,0,0,NA
1918,"orca",2111,0,0,0,0,0,0,0,NA
1918,"sperm whales",2111,0,0,0,0,0,0,0,NA
1918,"baleen whales",2111,0,0,0,0,0,0,0,NA
1919,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1919,"other krill",2111,0,0,0,0,0,0,0,NA
1919,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1919,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1919,"salps",2111,0,0,0,0,0,0,0,NA
1919,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1919,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1919,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1919,"flying birds",2111,0,0,0,0,0,0,0,NA
1919,"small divers",2111,0,0,0,0,0,0,0,NA
1919,"squids",2111,0,0,0,0,0,0,0,NA
1919,"toothfishes",2111,0,0,0,0,0,0,0,NA
1919,"leopard seals",2111,0,0,0,0,0,0,0,NA
1919,"medium divers",2111,0,0,0,0,0,0,0,NA
1919,"large divers",2111,0,0,0,0,0,0,0,NA
1919,"minke whales",2111,0,0,0,0,0,0,0,NA
1919,"orca",2111,0,0,0,0,0,0,0,NA
1919,"sperm whales",2111,0,0,0,0,0,0,0,NA
1919,"baleen whales",2111,0,0,0,0,0,0,0,NA
1920,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1920,"other krill",2111,0,0,0,0,0,0,0,NA
1920,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1920,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1920,"salps",2111,0,0,0,0,0,0,0,NA
1920,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1920,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1920,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1920,"flying birds",2111,0,0,0,0,0,0,0,NA
1920,"small divers",2111,0,0,0,0,0,0,0,NA
1920,"squids",2111,0,0,0,0,0,0,0,NA
1920,"toothfishes",2111,0,0,0,0,0,0,0,NA
1920,"leopard seals",2111,0,0,0,0,0,0,0,NA
1920,"medium divers",2111,0,0,0,0,0,0,0,NA
1920,"large divers",2111,0,0,0,0,0,0,0,NA
1920,"minke whales",2111,0,0,0,0,0,0,0,NA
1920,"orca",2111,0,0,0,0,0,0,0,NA
1920,"sperm whales",2111,0,0,0,0,0,0,0,NA
1920,"baleen whales",2111,0,0,0,0,0,0,0,NA
1921,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1921,"other krill",2111,0,0,0,0,0,0,0,NA
1921,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1921,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1921,"salps",2111,0,0,0,0,0,0,0,NA
1921,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1921,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1921,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1921,"flying birds",2111,0,0,0,0,0,0,0,NA
1921,"small divers",2111,0,0,0,0,0,0,0,NA
1921,"squids",2111,0,0,0,0,0,0,0,NA
1921,"toothfishes",2111,0,0,0,0,0,0,0,NA
1921,"leopard seals",2111,0,0,0,0,0,0,0,NA
1921,"medium divers",2111,0,0,0,0,0,0,0,NA
1921,"large divers",2111,0,0,0,0,0,0,0,NA
1921,"minke whales",2111,0,0,0,0,0,0,0,NA
1921,"orca",2111,0,0,0,0,0,0,0,NA
1921,"sperm whales",2111,0,0,0,0,0,0,0,NA
1921,"baleen whales",2111,0,0,0,0,0,0,0,NA
1922,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1922,"other krill",2111,0,0,0,0,0,0,0,NA
1922,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1922,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1922,"salps",2111,0,0,0,0,0,0,0,NA
1922,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1922,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1922,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1922,"flying birds",2111,0,0,0,0,0,0,0,NA
1922,"small divers",2111,0,0,0,0,0,0,0,NA
1922,"squids",2111,0,0,0,0,0,0,0,NA
1922,"toothfishes",2111,0,0,0,0,0,0,0,NA
1922,"leopard seals",2111,0,0,0,0,0,0,0,NA
1922,"medium divers",2111,0,0,0,0,0,0,0,NA
1922,"large divers",2111,0,0,0,0,0,0,0,NA
1922,"minke whales",2111,0,0,0,0,0,0,0,NA
1922,"orca",2111,0,0,0,0,0,0,0,NA
1922,"sperm whales",2111,0,0,0,0,0,0,0,NA
1922,"baleen whales",2111,0,0,0,0,0,0,0,NA
1923,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1923,"other krill",2111,0,0,0,0,0,0,0,NA
1923,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1923,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1923,"salps",2111,0,0,0,0,0,0,0,NA
1923,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1923,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1923,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1923,"flying birds",2111,0,0,0,0,0,0,0,NA
1923,"small divers",2111,0,0,0,0,0,0,0,NA
1923,"squids",2111,0,0,0,0,0,0,0,NA
1923,"toothfishes",2111,0,0,0,0,0,0,0,NA
1923,"leopard seals",2111,0,0,0,0,0,0,0,NA
1923,"medium divers",2111,0,0,0,0,0,0,0,NA
1923,"large divers",2111,0,0,0,0,0,0,0,NA
1923,"minke whales",2111,0,0,0,0,0,0,0,NA
1923,"orca",2111,0,0,0,0,0,0,0,NA
1923,"sperm whales",2111,0,0,0,0,0,0,0,NA
1923,"baleen whales",2111,0,0,0,0,0,0,0,NA
1924,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1924,"other krill",2111,0,0,0,0,0,0,0,NA
1924,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1924,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1924,"salps",2111,0,0,0,0,0,0,0,NA
1924,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1924,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1924,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1924,"flying birds",2111,0,0,0,0,0,0,0,NA
1924,"small divers",2111,0,0,0,0,0,0,0,NA
1924,"squids",2111,0,0,0,0,0,0,0,NA
1924,"toothfishes",2111,0,0,0,0,0,0,0,NA
1924,"leopard seals",2111,0,0,0,0,0,0,0,NA
1924,"medium divers",2111,0,0,0,0,0,0,0,NA
1924,"large divers",2111,0,0,0,0,0,0,0,NA
1924,"minke whales",2111,0,0,0,0,0,0,0,NA
1924,"orca",2111,0,0,0,0,0,0,0,NA
1924,"sperm whales",2111,0,0,0,0,0,0,0,NA
1924,"baleen whales",2111,0,0,0,0,0,0,0,NA
1925,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1925,"other krill",2111,0,0,0,0,0,0,0,NA
1925,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1925,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1925,"salps",2111,0,0,0,0,0,0,0,NA
1925,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1925,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1925,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1925,"flying birds",2111,0,0,0,0,0,0,0,NA
1925,"small divers",2111,0,0,0,0,0,0,0,NA
1925,"squids",2111,0,0,0,0,0,0,0,NA
1925,"toothfishes",2111,0,0,0,0,0,0,0,NA
1925,"leopard seals",2111,0,0,0,0,0,0,0,NA
1925,"medium divers",2111,0,0,0,0,0,0,0,NA
1925,"large divers",2111,0,0,0,0,0,0,0,NA
1925,"minke whales",2111,0,0,0,0,0,0,0,NA
1925,"orca",2111,0,0,0,0,0,0,0,NA
1925,"sperm whales",2111,0,0,0,0,0,0,0,NA
1925,"baleen whales",2111,0,0,0,0,0,0,0,NA
1926,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1926,"other krill",2111,0,0,0,0,0,0,0,NA
1926,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1926,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1926,"salps",2111,0,0,0,0,0,0,0,NA
1926,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1926,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1926,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1926,"flying birds",2111,0,0,0,0,0,0,0,NA
1926,"small divers",2111,0,0,0,0,0,0,0,NA
1926,"squids",2111,0,0,0,0,0,0,0,NA
1926,"toothfishes",2111,0,0,0,0,0,0,0,NA
1926,"leopard seals",2111,0,0,0,0,0,0,0,NA
1926,"medium divers",2111,0,0,0,0,0,0,0,NA
1926,"large divers",2111,0,0,0,0,0,0,0,NA
1926,"minke whales",2111,0,0,0,0,0,0,0,NA
1926,"orca",2111,0,0,0,0,0,0,0,NA
1926,"sperm whales",2111,0,0,0,0,0,0,0,NA
1926,"baleen whales",2111,0,0,0,0,0,0,0,NA
1927,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1927,"other krill",2111,0,0,0,0,0,0,0,NA
1927,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1927,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1927,"salps",2111,0,0,0,0,0,0,0,NA
1927,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1927,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1927,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1927,"flying birds",2111,0,0,0,0,0,0,0,NA
1927,"small divers",2111,0,0,0,0,0,0,0,NA
1927,"squids",2111,0,0,0,0,0,0,0,NA
1927,"toothfishes",2111,0,0,0,0,0,0,0,NA
1927,"leopard seals",2111,0,0,0,0,0,0,0,NA
1927,"medium divers",2111,0,0,0,0,0,0,0,NA
1927,"large divers",2111,0,0,0,0,0,0,0,NA
1927,"minke whales",2111,0,0,0,0,0,0,0,NA
1927,"orca",2111,0,0,0,0,0,0,0,NA
1927,"sperm whales",2111,0,0,0,0,0,0,0,NA
1927,"baleen whales",2111,0,0,0,0,0,0,0,NA
1928,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1928,"other krill",2111,0,0,0,0,0,0,0,NA
1928,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1928,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1928,"salps",2111,0,0,0,0,0,0,0,NA
1928,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1928,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1928,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1928,"flying birds",2111,0,0,0,0,0,0,0,NA
1928,"small divers",2111,0,0,0,0,0,0,0,NA
1928,"squids",2111,0,0,0,0,0,0,0,NA
1928,"toothfishes",2111,0,0,0,0,0,0,0,NA
1928,"leopard seals",2111,0,0,0,0,0,0,0,NA
1928,"medium divers",2111,0,0,0,0,0,0,0,NA
1928,"large divers",2111,0,0,0,0,0,0,0,NA
1928,"minke whales",2111,0,0,0,0,0,0,0,NA
1928,"orca",2111,0,0,0,0,0,0,0,NA
1928,"sperm whales",2111,0,0,0,0,0,0,0,NA
1928,"baleen whales",2111,0,0,0,0,0,0,0,NA
1929,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1929,"other krill",2111,0,0,0,0,0,0,0,NA
1929,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1929,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1929,"salps",2111,0,0,0,0,0,0,0,NA
1929,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1929,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1929,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1929,"flying birds",2111,0,0,0,0,0,0,0,NA
1929,"small divers",2111,0,0,0,0,0,0,0,NA
1929,"squids",2111,0,0,0,0,0,0,0,NA
1929,"toothfishes",2111,0,0,0,0,0,0,0,NA
1929,"leopard seals",2111,0,0,0,0,0,0,0,NA
1929,"medium divers",2111,0,0,0,0,0,0,0,NA
1929,"large divers",2111,0,0,0,0,0,0,0,NA
1929,"minke whales",2111,0,0,0,0,0,0,0,NA
1929,"orca",2111,0,0,0,0,0,0,0,NA
1929,"sperm whales",2111,0,0,0,0,0,0,0,NA
1929,"baleen whales",2111,0,0,0,0,0,0,0,NA
1930,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1930,"other krill",2111,0,0,0,0,0,0,0,NA
1930,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1930,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1930,"salps",2111,0,0,0,0,0,0,0,NA
1930,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1930,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1930,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1930,"flying birds",2111,0,0,0,0,0,0,0,NA
1930,"small divers",2111,0,0,0,0,0,0,0,NA
1930,"squids",2111,0,0,0,0,0,0,0,NA
1930,"toothfishes",2111,0,0,0,0,0,0,0,NA
1930,"leopard seals",2111,0,0,0,0,0,0,0,NA
1930,"medium divers",2111,0,0,0,0,0,0,0,NA
1930,"large divers",2111,0,0,0,0,0,0,0,NA
1930,"minke whales",2111,0,0,0,0,0,0,0,NA
1930,"orca",2111,0,0,0,0,0,0,0,NA
1930,"sperm whales",2111,0,0,0,0,0,0,0,NA
1930,"baleen whales",2111,0.0142704667390844,177.924223472293,3288.88691154394,14136.0605291253,60133.917475313,405207.720645283,7864779.43805821,50155.68813
1931,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1931,"other krill",2111,0,0,0,0,0,0,0,NA
1931,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1931,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1931,"salps",2111,0,0,0,0,0,0,0,NA
1931,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1931,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1931,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1931,"flying birds",2111,0,0,0,0,0,0,0,NA
1931,"small divers",2111,0,0,0,0,0,0,0,NA
1931,"squids",2111,0,0,0,0,0,0,0,NA
1931,"toothfishes",2111,0,0,0,0,0,0,0,NA
1931,"leopard seals",2111,0,0,0,0,0,0,0,NA
1931,"medium divers",2111,0,0,0,0,0,0,0,NA
1931,"large divers",2111,0,0,0,0,0,0,0,NA
1931,"minke whales",2111,0,0,0,0,0,0,0,NA
1931,"orca",2111,0,0,0,0,0,0,0,NA
1931,"sperm whales",2111,0,0,0,0,0,0,0,NA
1931,"baleen whales",2111,0.0670326283638166,834.869652412119,15367.904658199,65268.3725090171,266818.584306653,1774878.64871573,31218599.4172191,335374
1932,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1932,"other krill",2111,0,0,0,0,0,0,0,NA
1932,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1932,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1932,"salps",2111,0,0,0,0,0,0,0,NA
1932,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1932,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1932,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1932,"flying birds",2111,0,0,0,0,0,0,0,NA
1932,"small divers",2111,0,0,0,0,0,0,0,NA
1932,"squids",2111,0,0,0,0,0,0,0,NA
1932,"toothfishes",2111,0,0,0,0,0,0,0,NA
1932,"leopard seals",2111,0,0,0,0,0,0,0,NA
1932,"medium divers",2111,0,0,0,0,0,0,0,NA
1932,"large divers",2111,0,0,0,0,0,0,0,NA
1932,"minke whales",2111,0,0,0,0,0,0,0,NA
1932,"orca",2111,0,0,0,0,0,0,0,NA
1932,"sperm whales",2111,0.0210127768186219,5.846127572281,53.8343007704571,141.253115361553,363.503355515864,7830.21765816744,88384.138020178,142.0751168
1932,"baleen whales",2111,0.0468372642277452,580.492659325019,10445.7115188727,41603.0448856343,149694.29721928,891493.305736802,10182670.2686182,306612
1933,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1933,"other krill",2111,0,0,0,0,0,0,0,NA
1933,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1933,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1933,"salps",2111,0,0,0,0,0,0,0,NA
1933,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1933,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1933,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1933,"flying birds",2111,0,0,0,0,0,0,0,NA
1933,"small divers",2111,0,0,0,0,0,0,0,NA
1933,"squids",2111,0,0,0,0,0,0,0,NA
1933,"toothfishes",2111,0,0,0,0,0,0,0,NA
1933,"leopard seals",2111,0,0,0,0,0,0,0,NA
1933,"medium divers",2111,0,0,0,0,0,0,0,NA
1933,"large divers",2111,0,0,0,0,0,0,0,NA
1933,"minke whales",2111,0,0,0,0,0,0,0,NA
1933,"orca",2111,0,0,0,0,0,0,0,NA
1933,"sperm whales",2111,0.435076212339808,120.970148953672,1112.15438255385,2904.697305078,7484.24658286056,160974.806826984,1814584.72375211,3108.915827
1933,"baleen whales",2111,0.0847428415315073,1046.70259033859,18472.9186882947,71140.6576885074,200938.528693005,1362053.23585868,11759516.5672369,496515
1934,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1934,"other krill",2111,0,0,0,0,0,0,0,NA
1934,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1934,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1934,"salps",2111,0,0,0,0,0,0,0,NA
1934,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1934,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1934,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1934,"flying birds",2111,0,0,0,0,0,0,0,NA
1934,"small divers",2111,0,0,0,0,0,0,0,NA
1934,"squids",2111,0,0,0,0,0,0,0,NA
1934,"toothfishes",2111,0,0,0,0,0,0,0,NA
1934,"leopard seals",2111,0,0,0,0,0,0,0,NA
1934,"medium divers",2111,0,0,0,0,0,0,0,NA
1934,"large divers",2111,0,0,0,0,0,0,0,NA
1934,"minke whales",2111,0,0,0,0,0,0,0,NA
1934,"orca",2111,0,0,0,0,0,0,0,NA
1934,"sperm whales",2111,0.711042218377673,196.864245632961,1743.75138717875,4119.20106617296,10761.4575324552,235533.461233111,2561345.88333007,5993.267003
1934,"baleen whales",2111,0.0556773542550998,683.450343667083,11519.2831759946,42120.9949054687,93248.462036794,675575.978056121,6109268.68652708,279493
1935,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1935,"other krill",2111,0,0,0,0,0,0,0,NA
1935,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1935,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1935,"salps",2111,0,0,0,0,0,0,0,NA
1935,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1935,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1935,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1935,"flying birds",2111,0,0,0,0,0,0,0,NA
1935,"small divers",2111,0,0,0,0,0,0,0,NA
1935,"squids",2111,0,0,0,0,0,0,0,NA
1935,"toothfishes",2111,0,0,0,0,0,0,0,NA
1935,"leopard seals",2111,0,0,0,0,0,0,0,NA
1935,"medium divers",2111,0,0,0,0,0,0,0,NA
1935,"large divers",2111,0,0,0,0,0,0,0,NA
1935,"minke whales",2111,0,0,0,0,0,0,0,NA
1935,"orca",2111,0,0,0,0,0,0,0,NA
1935,"sperm whales",2111,0.488715028225639,134.414264128953,1089.61212005894,2247.53012225292,5928.70047271836,141343.400793391,1388142.11105878,3701.390973
1935,"baleen whales",2111,0.0434663571300672,531.374882654228,8553.46767758435,27693.9134778792,59161.7478887642,450893.623162347,4083065.71910094,220991
1936,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1936,"other krill",2111,0,0,0,0,0,0,0,NA
1936,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1936,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1936,"salps",2111,0,0,0,0,0,0,0,NA
1936,"mesopelagic fishes",2111,0,0,0,0,0,0,0,NA
1936,"bathypelagic fishes",2111,0,0,0,0,0,0,0,NA
1936,"shelf and coastal fishes",2111,0,0,0,0,0,0,0,NA
1936,"flying birds",2111,0,0,0,0,0,0,0,NA
1936,"small divers",2111,0,0,0,0,0,0,0,NA
1936,"squids",2111,0,0,0,0,0,0,0,NA
1936,"toothfishes",2111,0,0,0,0,0,0,0,NA
1936,"leopard seals",2111,0,0,0,0,0,0,0,NA
1936,"medium divers",2111,0,0,0,0,0,0,0,NA
1936,"large divers",2111,0,0,0,0,0,0,0,NA
1936,"minke whales",2111,0,0,0,0,0,0,0,NA
1936,"orca",2111,0,0,0,0,0,0,0,NA
1936,"sperm whales",2111,0.484263391196276,132.565172158138,1019.18824691178,1899.56790450654,5106.46200040484,127507.953139965,1166892.03083569,4019.223651
1936,"baleen whales",2111,0.0380922792318802,464.20555304409,7090.86280634164,22415.6803981686,45039.3591575634,358584.840751849,3167896.52922047,184531
1937,"mesozooplankton",2111,0,0,0,0,0,0,0,NA
1937,"other krill",2111,0,0,0,0,0,0,0,NA
1937,"other macrozooplankton",2111,0,0,0,0,0,0,0,NA
1937,"antarctic krill",2111,0,0,0,0,0,0,0,NA
1937,"salps",2111,0,0,0,0,0,0,0,NA
